method,condition,seed,call_type,step,t,state_source,parameter_source,state_theta,state_omega,state_r,state_r_dot,param_m,param_k,param_b_r,controller_object_id,tracker_object_id,run_instance,plan_X_object_id,plan_U_object_id,action_F_tan,action_F_rad,solver_success,solver_status,tracker_predicted_alpha,tracker_constraint_slack
full_adaptive_planner_tracker,clean,103,tracker,171,1.7100000000000013,estimated,nls,1.3027187238051583,0.9105527989480466,0.33405119616456175,-0.006937786523437433,1.2055353773839965,339.1222236692462,11.003834246912653,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,1.5608451270464705,0.04263152445226999,True,Solve_Succeeded,-2.740280556570962,9.108662029696912e-05
full_adaptive_planner_tracker,clean,103,tracker,174,1.7400000000000013,estimated,nls,1.3283363531641652,0.8249964541256841,0.3338374418672348,-0.0072093204387898135,1.2055353773839965,339.1222236692462,11.003834246912653,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,1.37531347278721,0.044599172550446015,True,Solve_Succeeded,-2.7082325155527887,9.103123509066916e-05
full_adaptive_planner_tracker,clean,103,tracker,177,1.7700000000000014,estimated,nls,1.3514114471177074,0.7402761777260198,0.3336349753768058,-0.006220591779928326,1.2055353773839965,339.1222236692462,11.003834246912653,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,1.2087665466699442,0.04533500960566308,True,Solve_Succeeded,-2.6680595210977804,9.097924354111707e-05
full_adaptive_planner_tracker,clean,103,tracker,180,1.8000000000000014,estimated,nls,1.3719681584598307,0.656706346630953,0.333467943571909,-0.005105290160745121,1.2064844586269285,340.4786500212887,10.693445635441567,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,1.0700683937444324,0.05130896366834147,True,Solve_Succeeded,-2.5631853505983777,9.090704676526583e-05
full_adaptive_planner_tracker,clean,103,tracker,183,1.8300000000000014,estimated,nls,1.390068342793593,0.5764578805449752,0.3333492292304098,-0.004051943669938215,1.2064844586269285,340.4786500212887,10.693445635441567,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.9716213667095279,0.012415065395721098,True,Solve_Succeeded,-2.2917839242789935,8.959313067293833e-05
full_adaptive_planner_tracker,clean,103,tracker,186,1.8600000000000014,estimated,nls,1.405894950731046,0.5042531986227711,0.33322681190427694,-0.004673661358827554,1.2064844586269285,340.4786500212887,10.693445635441567,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,1.0441785675975752,0.020984239886253822,True,Solve_Succeeded,-0.98205569124226,9.089036256337276e-05
full_adaptive_planner_tracker,clean,103,tracker,189,1.8900000000000015,estimated,nls,1.4201497648163217,0.4710719946739947,0.3331154496661709,-0.003617195460874835,1.2064844586269285,340.4786500212887,10.693445635441567,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.9272188866704654,0.021297402332520487,True,Solve_Succeeded,-1.0828932566935956,9.088960645010509e-05
full_adaptive_planner_tracker,clean,103,tracker,192,1.9200000000000015,estimated,nls,1.4333701250866888,0.4349232843260843,0.3330395105022694,-0.00271755612439275,1.2075911038240523,341.480813072691,10.455548985596714,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.7544044902412341,0.008240049968031756,True,Solve_Succeeded,-1.606728613324617,8.969372262701699e-05
full_adaptive_planner_tracker,clean,103,tracker,195,1.9500000000000015,estimated,nls,1.4452827762148912,0.3833381352404873,0.33298443294662694,-0.0026800154938627,1.2075911038240523,341.480813072691,10.455548985596714,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.7658972641989364,0.008049846974160443,True,Solve_Succeeded,-0.9236922752217585,9.006553735937153e-05
full_adaptive_planner_tracker,clean,103,tracker,198,1.9800000000000015,estimated,nls,1.45596356176584,0.35213334917876427,0.33293438716264495,-0.0023775040826102944,1.2075911038240523,341.480813072691,10.455548985596714,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.7454109839067097,0.01457525690755409,True,Solve_Succeeded,-0.5403785743849051,9.088945950088557e-05
full_adaptive_planner_tracker,clean,103,tracker,201,2.010000000000001,estimated,nls,1.465887713046322,0.33239227494801704,0.332900383704125,-0.0018242256214189088,1.208881562467694,342.1736417475049,10.275540252307643,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.6479271502297946,0.015444228209756626,True,Solve_Succeeded,-0.7272330226316811,9.088954466516513e-05
full_adaptive_planner_tracker,clean,103,tracker,204,2.0400000000000005,estimated,nls,1.4751473801522588,0.3072420438211011,0.3328825658467535,-0.001607121660131899,1.208881562467694,342.1736417475049,10.275540252307643,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.5856828896848069,0.015647542834460786,True,Solve_Succeeded,-0.6962381486946575,9.088915018064943e-05
full_adaptive_planner_tracker,clean,103,tracker,207,2.07,estimated,nls,1.4836742964033458,0.2830301550797339,0.33286756785202026,-0.0015704118328686793,1.208881562467694,342.1736417475049,10.275540252307643,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.5347415089984173,0.016095993064315015,True,Solve_Succeeded,-0.6244470639676425,9.088850403624646e-05
full_adaptive_planner_tracker,clean,103,tracker,210,2.099999999999999,estimated,nls,1.4915147803825828,0.2609782443519443,0.33285260709549525,-0.0015459583828916915,1.210947818250667,343.02782084803044,10.206276642511872,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.4904751691958904,0.017471346586315172,True,Solve_Succeeded,-0.547365726333629,9.088770998935832e-05
full_adaptive_planner_tracker,clean,103,tracker,213,2.1299999999999986,estimated,nls,1.4987404893785288,0.24139924305287555,0.33284185584183285,-0.0014663007974387075,1.210947818250667,343.02782084803044,10.206276642511872,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.3775149614763723,0.009879895965438859,True,Solve_Succeeded,-0.9522265856077267,9.050893620794325e-05
full_adaptive_planner_tracker,clean,103,tracker,216,2.159999999999998,estimated,nls,1.5052031249640765,0.20970584450923044,0.33282605340135274,-0.0016746630383767639,1.210947818250667,343.02782084803044,10.206276642511872,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.3843235597369833,0.007489186457893064,True,Solve_Succeeded,-0.5813594817190081,9.049180469923796e-05
full_adaptive_planner_tracker,clean,103,tracker,219,2.1899999999999973,estimated,nls,1.5108893454664976,0.18910992413925096,0.33280612347067984,-0.0016541818902137695,1.210947818250667,343.02782084803044,10.206276642511872,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.4229645906855348,0.019234476282938028,True,Solve_Succeeded,-0.04870767865946628,9.089040875820876e-05
full_adaptive_planner_tracker,clean,103,tracker,222,2.2199999999999966,estimated,nls,1.5162036197044642,0.18447093814427146,0.3327987683461707,-0.0010923109965352653,1.2141381106141895,344.0881329177357,10.207881835293664,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.33323846439168775,0.016032532531040054,True,Solve_Succeeded,-0.40801418011592966,9.088912026370858e-05
full_adaptive_planner_tracker,clean,103,tracker,225,2.249999999999996,estimated,nls,1.5212269593662493,0.16926066762462003,0.3328003561149128,-0.001127572290689879,1.2141381106141895,344.0881329177357,10.207881835293664,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.30692268535158573,0.016862258111368367,True,Solve_Succeeded,-0.34180569090832835,9.088952623453135e-05
full_adaptive_planner_tracker,clean,103,tracker,228,2.2799999999999954,estimated,nls,1.5258289773775096,0.15603531037559037,0.33279966588628357,-0.001163876678437692,1.2141381106141895,344.0881329177357,10.207881835293664,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.28389568768162254,0.018704080934849286,True,Solve_Succeeded,-0.2752386442301432,9.088924124915447e-05
full_adaptive_planner_tracker,clean,103,tracker,231,2.3099999999999947,estimated,nls,1.530069185331746,0.14481132933241628,0.33279840437931996,-0.0011325083405800615,1.220252023725207,345.9083559844299,10.255529734046927,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.20950181240521404,0.023895980340518527,True,Solve_Succeeded,-0.5718826025439013,9.089442754712008e-05
full_adaptive_planner_tracker,clean,103,tracker,234,2.339999999999994,estimated,nls,1.5338488221556772,0.12487110621899143,0.332801399949421,-0.0009865809991105188,1.220252023725207,345.9083559844299,10.255529734046927,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.22873871910801255,0.023994681723535093,True,Solve_Succeeded,-0.25651047312693404,9.089836639497074e-05
full_adaptive_planner_tracker,clean,103,tracker,237,2.3699999999999934,estimated,nls,1.537179034952151,0.11442097459635804,0.33280482405735273,-0.0010287551474092301,1.220252023725207,345.9083559844299,10.255529734046927,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.23806888455740113,0.025524506076507355,True,Solve_Succeeded,-0.03708773690747347,9.089451527186795e-05
full_adaptive_planner_tracker,clean,103,tracker,240,2.399999999999993,estimated,nls,1.54029987532321,0.11057829666948121,0.33280682337088136,-0.001034277201849305,1.2288842051644404,348.35750450559283,10.312777543116677,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.1602692411637786,0.019575764060130684,True,Solve_Succeeded,-0.4115395190610105,8.550867537453623e-05
full_adaptive_planner_tracker,clean,103,tracker,243,2.429999999999992,estimated,nls,1.5431433423064604,0.09562951763197415,0.33280285550068217,-0.0012572976209811366,1.2288842051644404,348.35750450559283,10.312777543116677,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.17954317960481903,0.015392717552836208,True,Solve_Succeeded,-0.14466488011931344,8.735075267111037e-05
full_adaptive_planner_tracker,clean,103,tracker,246,2.4599999999999915,estimated,nls,1.5456655149332332,0.08875122910391418,0.332792423597479,-0.00135874889472482,1.2288842051644404,348.35750450559283,10.312777543116677,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.18266001358100104,0.025342692751277172,True,Solve_Succeeded,-0.006367661347996453,9.08967812122799e-05
full_adaptive_planner_tracker,clean,103,tracker,249,2.489999999999991,estimated,nls,1.5480480489923993,0.08604911654325673,0.3327901822231811,-0.0009226388291610753,1.2288842051644404,348.35750450559283,10.312777543116677,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.15942077693139953,0.02943829368071403,True,Solve_Succeeded,-0.05034903738547943,9.089387025203004e-05
full_adaptive_planner_tracker,clean,103,tracker,252,2.5199999999999902,estimated,nls,1.5503312150813326,0.08199703857435289,0.3327984802948466,-0.0007467239485589986,1.2376140743854642,350.74608489477845,10.32928222775434,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.14377099695042947,0.032153877370262866,True,Solve_Succeeded,-0.053317422171506035,9.089168094935348e-05
full_adaptive_planner_tracker,clean,103,tracker,255,2.5499999999999896,estimated,nls,1.5524992769417671,0.07801034846569893,0.3328077479296724,-0.0007664613232994895,1.2376140743854642,350.74608489477845,10.32928222775434,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.12765938254731202,0.03439901927633645,True,Solve_Succeeded,-0.05811172774913322,9.088993107467429e-05
full_adaptive_planner_tracker,clean,103,tracker,258,2.579999999999989,estimated,nls,1.5545470306534521,0.07384198092779942,0.332815116743003,-0.0008362290219715104,1.2376140743854642,350.74608489477845,10.32928222775434,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.11361516911673654,0.0358582259164062,True,Solve_Succeeded,-0.05466655643951712,9.088962312146293e-05
full_adaptive_planner_tracker,clean,103,tracker,261,2.6099999999999883,estimated,nls,1.5564730411920518,0.06974825062314487,0.33281978044586835,-0.0009027960755556221,1.2459027252492476,353.0298573918217,10.329927363297108,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.09057358731978568,0.03450383265080556,True,Solve_Succeeded,-0.11772505824041296,9.089015966021401e-05
full_adaptive_planner_tracker,clean,103,tracker,264,2.6399999999999877,estimated,nls,1.5582513762943093,0.06379598053265315,0.3328196718589012,-0.0010185290771634243,1.2459027252492476,353.0298573918217,10.329927363297108,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.08318271387241181,0.033696161701057735,True,Solve_Succeeded,-0.08107214411715881,9.088983519504743e-05
full_adaptive_planner_tracker,clean,103,tracker,267,2.669999999999987,estimated,nls,1.5598701952925467,0.05893470007807286,0.3328166243033712,-0.0010660022686967987,1.2459027252492476,353.0298573918217,10.329927363297108,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.0767710307991386,0.0333833533230858,True,Solve_Succeeded,-0.04636303201415217,9.088918173648893e-05
full_adaptive_planner_tracker,clean,103,tracker,270,2.6999999999999864,estimated,nls,1.5613613650582234,0.05511190928998405,0.3328130785254968,-0.0010510325418496517,1.25448414131344,355.4764488817118,10.32945656593221,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.06869351805456905,0.03321470809820122,True,Solve_Succeeded,-0.03140810457531683,9.088849631171043e-05
full_adaptive_planner_tracker,clean,103,tracker,273,2.7299999999999858,estimated,nls,1.5627489086590658,0.051798423458245105,0.3328103660780267,-0.0010184974640225655,1.25448414131344,355.4764488817118,10.32945656593221,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.05968422263497809,0.03329352315264211,True,Solve_Succeeded,-0.02477269442884636,9.08878581568475e-05
full_adaptive_planner_tracker,clean,103,tracker,276,2.759999999999985,estimated,nls,1.5640415391270168,0.04865755802201009,0.33280876588654235,-0.0009862723982525252,1.25448414131344,355.4764488817118,10.32945656593221,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,-0.005604276257786712,0.028060783715311607,True,Solve_Succeeded,-0.3798771956849116,9.083487714861899e-05
full_adaptive_planner_tracker,clean,103,tracker,279,2.7899999999999845,estimated,nls,1.565070101746941,0.0344922926014377,0.33280403202036757,-0.0011356749594613467,1.25448414131344,355.4764488817118,10.32945656593221,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.04590869765843873,0.024432970248843038,True,Solve_Succeeded,0.006893116138823273,9.092319806871514e-05
full_adaptive_planner_tracker,clean,103,tracker,282,2.819999999999984,estimated,nls,1.5658634628467705,0.03230197418813743,0.33279522033774545,-0.0012001063939349498,1.2630779407760668,357.9631908806321,10.329993726938326,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.04500950098096253,0.021998131944285258,True,Solve_Succeeded,0.036387940588527665,9.094650114384843e-05
full_adaptive_planner_tracker,clean,103,tracker,285,2.849999999999983,estimated,nls,1.5666088557929003,0.03107326468481393,0.33278633014576936,-0.0011671337818778991,1.2630779407760668,357.9631908806321,10.329993726938326,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.04006607392026375,0.020246964479483705,True,Solve_Succeeded,0.038858138326246475,9.096259155617067e-05
full_adaptive_planner_tracker,clean,103,tracker,288,2.8799999999999826,estimated,nls,1.5673203227538763,0.02991511100582764,0.3327791639121515,-0.0011011958316603093,1.2630779407760668,357.9631908806321,10.329993726938326,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.03530372981027897,0.01890905705888346,True,Solve_Succeeded,0.04091563437382251,9.097635262504057e-05
full_adaptive_planner_tracker,clean,103,tracker,291,2.909999999999982,estimated,nls,1.5679997945568627,0.02881654821097923,0.33277406903271556,-0.0010443872031787576,1.2705886528426114,360.1249892129861,10.330801826618133,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.030877344701825307,0.017853163015660378,True,Solve_Succeeded,0.04277859424278163,9.09881010265026e-05
full_adaptive_planner_tracker,clean,103,tracker,294,2.9399999999999813,estimated,nls,1.5686497728908664,0.0277999879173451,0.33277073966419074,-0.0010069925610649403,1.2705886528426114,360.1249892129861,10.330801826618133,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.026340441175586413,0.017051032898134144,True,Solve_Succeeded,0.0435981446012295,9.099798044109593e-05
full_adaptive_planner_tracker,clean,103,tracker,297,2.9699999999999807,estimated,nls,1.5692712506975732,0.026802095407521227,0.3327682806932414,-0.0009827561965921577,1.2705886528426114,360.1249892129861,10.330801826618133,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.022139288235500116,0.016449106976281685,True,Solve_Succeeded,0.04526338515904738,9.100631411690854e-05
full_adaptive_planner_tracker,clean,103,tracker,300,2.99999999999998,estimated,nls,1.5698652261081392,0.025851194627592486,0.33276635873934285,-0.0009650051593770203,1.2771636085106515,362.0187243673482,10.331652263355204,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.018179451347338373,0.015967056209731354,True,Solve_Succeeded,0.04683606256168464,9.101318641386573e-05
full_adaptive_planner_tracker,clean,103,tracker,303,3.0299999999999794,estimated,nls,1.5704334085924512,0.02495732289020438,0.33276503684498304,-0.0009511719548639317,1.2771636085106515,362.0187243673482,10.331652263355204,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.014250435937719717,0.015586348190101858,True,Solve_Succeeded,0.04790055265415118,9.101876986036657e-05
full_adaptive_planner_tracker,clean,103,tracker,306,3.0599999999999787,estimated,nls,1.5709768228328662,0.0240908748767798,0.33276392249816333,-0.0009392681447894733,1.2771636085106515,362.0187243673482,10.331652263355204,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.010555269006679411,0.015280013838901846,True,Solve_Succeeded,0.04931720576637304,9.102322365014772e-05
full_adaptive_planner_tracker,clean,103,tracker,309,3.089999999999978,estimated,nls,1.571496486105573,0.02326468140033716,0.3327629749652435,-0.00092865253928373,1.2771636085106515,362.0187243673482,10.331652263355204,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.007015592382910322,0.015028863866943437,True,Solve_Succeeded,0.050628938407241864,9.102666205212419e-05
full_adaptive_planner_tracker,clean,103,tracker,312,3.1199999999999775,estimated,nls,1.5719935689583362,0.022477048584349294,0.33276216301770895,-0.0009191371840787766,1.2822398549040404,363.4727665972826,10.332449025162049,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.00361125375908772,0.014807033074510603,True,Solve_Succeeded,0.051826146100851164,9.102919794805575e-05
full_adaptive_planner_tracker,clean,103,tracker,315,3.149999999999977,estimated,nls,1.5724691260580383,0.02172384213901501,0.3327615548469325,-0.0009109357306160286,1.2822398549040404,363.4727665972826,10.332449025162049,4926861040,4926864304,full_adaptive_planner_tracker-1783954077728050000-4926861040,4865846864,4865847152,0.0003530191996250188,0.01462313301400578,True,Solve_Succeeded,0.05297572893713798,9.10309145686428e-05
oracle_planner_tracker,initial_theta_offset,101,planner,0,0.0,true,true,0.02,-0.15,0.35,0.0,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,,,,,,,,
oracle_planner_tracker,initial_theta_offset,101,tracker,0,0.0,true,true,0.02,-0.15,0.35,0.0,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.974153190369717,0.05776731624237791,True,Solve_Succeeded,2.9065084159082994,9.129115171293746e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,3,0.03,true,true,0.016827290331299483,-0.06283379151669921,0.3499184839199178,-0.003850950375445284,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.007442346378713,0.048577443223770195,True,Solve_Succeeded,2.9079208645610106,9.128369800386887e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,6,0.060000000000000005,true,true,0.01626378092831552,0.024404077691891058,0.34981108404082994,-0.0028602887205303857,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.031555541781964,0.07226122782799091,True,Solve_Succeeded,2.917883285141575,9.112001478015359e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,9,0.09,true,true,0.01831779282020389,0.111954994392555,0.34976441332016855,-0.0006031763376438667,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.0503911447205025,0.06438350183670757,True,Solve_Succeeded,2.9151111711191944,9.110780189774109e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,12,0.11999999999999998,true,true,0.022998592872140296,0.19941378760001421,0.3497480528724884,-0.0006472687332886371,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.074304497982418,0.042062878947285706,True,Solve_Succeeded,2.919594304313093,9.108635663900458e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,15,0.15,true,true,0.03030743570915037,0.2869980186690192,0.3497020836561387,-0.002222990014594879,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.099299507950859,0.04210091019471665,True,Solve_Succeeded,2.9142936371475656,9.106749696823134e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,18,0.18000000000000002,true,true,0.040240988312394414,0.37442603150789955,0.34961947612406175,-0.003189066990457047,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.116173585598298,0.06273606247772454,True,Solve_Succeeded,2.8689126040937003,9.110756875545244e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,21,0.21000000000000005,true,true,0.05277516034535563,0.46049874774681343,0.34952448034975236,-0.0033347543318150616,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.143625569481184,0.07272032874849639,True,Solve_Succeeded,2.906273154667179,9.101748767735392e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,24,0.24000000000000007,true,true,0.06790827954392259,0.5476904774998331,0.3494153574153873,-0.004076809638639857,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.162372035074285,0.07431459161691914,True,Solve_Succeeded,2.8903870189647205,9.100579207824003e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,27,0.2700000000000001,true,true,0.08564981866114123,0.6344026204305728,0.34927474895220717,-0.005309600466145552,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.170007850499612,0.015520670301361568,True,Solve_Succeeded,2.8014142640713633,8.666868691833854e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,30,0.3000000000000001,true,true,0.10595471099216364,0.7184304419784564,0.34905974452519656,-0.008366622754508838,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.182844389204739,0.014964299196946076,True,Solve_Succeeded,2.7462768393943127,8.69135735765023e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,33,0.3300000000000001,true,true,0.12875184635910766,0.8008149539538651,0.34879546739775136,-0.009028613361068463,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.214429711146209,0.06377079139239544,True,Solve_Succeeded,2.868183374239101,9.099768335699913e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,36,0.36000000000000015,true,true,0.1540699206335933,0.8868721279875754,0.3485507574355671,-0.00776248830708131,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.198050286278968,0.05472962534150367,True,Solve_Succeeded,2.7373982297731434,9.103115057460464e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,39,0.3900000000000002,true,true,0.18190891121032746,0.968997103031369,0.34830531735339254,-0.008732020276356844,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.205335279054799,0.048619774941642685,True,Solve_Succeeded,2.7895311819676345,9.1274622184898e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,42,0.4200000000000002,true,true,0.21223261058673054,1.0526813348178088,0.348019231098138,-0.010261134304849635,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,7.141159819950408,0.043049321778694936,True,Solve_Succeeded,2.419993321986917,9.113264716075907e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,45,0.45000000000000023,true,true,0.2448948846843553,1.1252811688375242,0.3476954109080608,-0.011327900609265298,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.989149225483675,0.03777960891381511,True,Solve_Succeeded,1.5503943207803017,9.106461751514502e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,48,0.48000000000000026,true,true,0.27933578958837296,1.171797252768204,0.34734891402199836,-0.011965140052584363,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.7789928331793305,0.03372038281572407,True,Solve_Succeeded,0.3925196318912194,9.103606608451294e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,51,0.5100000000000002,true,true,0.31464247414714913,1.1835799140989824,0.346986364984377,-0.012530953195469048,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.674702222392086,0.030873205249452418,True,Solve_Succeeded,0.03375333301294988,9.102047933791932e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,54,0.5400000000000003,true,true,0.3501363738900338,1.1845948646919722,0.3465967414337561,-0.013559898759407572,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.607401885325421,0.029031844294677294,True,Solve_Succeeded,-0.016964389742724073,9.101879018735372e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,57,0.5700000000000003,true,true,0.38563361936665275,1.1840854622334311,0.3461780808306234,-0.01434672970518678,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.538293523936899,0.027517772206406405,True,Solve_Succeeded,-0.022185486837145163,9.102048194891392e-05
oracle_planner_tracker,initial_theta_offset,101,tracker,60,0.6000000000000003,true,true,0.42110834329112495,1.1834194282653567,0.3457440461096752,-0.014597185787027888,1.2,450.0,18.0,4921914224,4921917152,oracle_planner_tracker-1783954084286547000-4921914224,4865847824,4865848976,6.460332577330341,0.026047082699236564,True,Solve_Succeeded,-0.02392633585253101,9.102219700414332e-05
