method,input_source,condition,seed,step,timestamp,m_hat,k_hat,b_r_hat,true_m,true_k,true_b_r,valid_samples,residual_norm,robust_scale_json,jacobian_rank,singular_values_json,minimum_singular_value,condition_number,covariance_diag_json,correlation_matrix_json,m_std,k_std,b_r_std,bound_hit,update_magnitude,optimizer_converged,optimizer_status,optimizer_message,optimizer_iterations,regressor_max_abs_correlation,locally_distinguishable,low_excitation,F_tan_std,F_rad_std,theta_std,omega_std,r_std,r_dot_std
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,110,1.1,1.2003202456177713,453.07195975336657,16.94323065898986,1.2,450.0,18.0,70,0.0011806914872650378,"[1.0,1.0,1.0,1.0]",3,"[0.7479973512288545,0.09055545958108212,0.02241482679357373]",0.02241482679357373,373.0637062285486,"[9.164716549243217e-09,0.12121459250309725,0.001319154649610302]","[[1.0,0.11317172037939907,-0.11287784075087523],[0.11317172037939907,1.0,-0.26826844821996904],[-0.11287784075087523,-0.26826844821996904,0.9999999999999999]]",9.573252607783426e-05,0.3481588610147633,0.036320168634111576,False,0.5534734078960616,True,1,`gtol` termination condition is satisfied.,3,0.26826844821996904,True,False,0.15413659119822748,0.18043428513568696,0.16908104471362265,0.4311229582003814,0.0018993226760246685,0.00922708914512858
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,120,1.2,1.2002165460898673,452.1299341318527,17.309482927539367,1.2,450.0,18.0,70,0.0007982372833540838,"[1.0,1.0,1.0,1.0]",3,"[0.744146490425041,0.12351109037693292,0.023083321890997884]",0.023083321890997884,361.91258700355644,"[4.208167448392148e-09,0.03379617699205278,0.000590093989452069]","[[1.0,0.07189524775702616,-0.11680566563139262],[0.07189524775702616,1.0,-0.3708197398520218],[-0.11680566563139262,-0.3708197398520218,1.0]]",6.487038961184177e-05,0.18383736560354855,0.024291850268188073,False,1.0107190542182756,True,1,`gtol` termination condition is satisfied.,3,0.3708197398520218,True,False,0.20343903800690585,0.19685542854431534,0.20093992333692576,0.3201317529796089,0.0024176928697880466,0.008289112876598522
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,130,1.3,1.2001156747068744,451.4375887690884,17.52935912573848,1.2,450.0,18.0,70,0.000512079894460795,"[1.0,1.0,1.0,1.0]",3,"[0.7380298051631574,0.16608871522930027,0.021678125857200133]",0.021678125857200133,371.231186206888,"[1.7508519911280245e-09,0.008943025721921263,0.00025318098367642025]","[[1.0000000000000002,0.06437838229345302,-0.0929572118754229],[0.06437838229345302,0.9999999999999998,-0.4868769877287351],[-0.0929572118754229,-0.4868769877287351,0.9999999999999998]]",4.184318332928345e-05,0.0945675722535017,0.015911661876636906,False,0.7264211272056602,True,1,`gtol` termination condition is satisfied.,3,0.4868769877287351,True,False,0.30347778410279014,0.21594969273212128,0.22176134973523168,0.205988227069288,0.002780862028564489,0.008027333015320806
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,140,1.4000000000000001,1.2000708040419321,450.73950197252316,17.6871133582894,1.2,450.0,18.0,70,0.00035426131545747793,"[1.0,1.0,1.0,1.0]",3,"[0.7280644038307712,0.21296375222776465,0.022599959261887015]",0.022599959261887015,351.53063585233707,"[8.613917078950118e-10,0.002607724505435218,0.00011871431268690782]","[[1.0,0.08377889159718376,-0.08282440461344369],[0.08377889159718376,1.0,-0.4829292181726181],[-0.08282440461344369,-0.4829292181726181,0.9999999999999999]]",2.9349475427935877e-05,0.05106588396801937,0.010895609789585337,False,0.7156895803627559,True,1,`gtol` termination condition is satisfied.,3,0.4829292181726181,True,False,0.4311966634959641,0.21568400765079435,0.23233574540480675,0.10096810338639434,0.0029971927612000367,0.00761929211791561
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,150,1.5,1.2000457134913047,450.401014664242,17.79458755360187,1.2,450.0,18.0,70,0.00023607573296233365,"[1.0,1.0,1.0,1.0]",3,"[0.7134393056597664,0.259454535013791,0.022952760877686704]",0.022952760877686704,334.02271334750714,"[4.0180632197607857e-10,0.0007885254149242399,5.232746098134966e-05]","[[1.0000000000000002,0.12733907364740069,-0.07865417063825655],[0.12733907364740069,1.0,-0.48927281227011327],[-0.07865417063825655,-0.48927281227011327,1.0]]",2.0045107182953114e-05,0.02808069470159597,0.007233772251139073,False,0.35513991771558573,True,1,`gtol` termination condition is satisfied.,3,0.48927281227011327,True,False,0.5659480652588439,0.19497473339726787,0.235377647995749,0.021059804192012838,0.0029323817318755905,0.007190775406511456
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,160,1.6,1.200026383274905,450.23320763290405,17.85666199359678,1.2,450.0,18.0,70,0.00014966856540297264,"[1.0,1.0,1.0,1.0]",3,"[0.697458346260684,0.3020963932621605,0.020863184119714356]",0.020863184119714356,339.6206373367276,"[1.7289611937858098e-10,0.00023429594351907746,2.242256901159973e-05]","[[1.0,0.18089857481357102,-0.06430157295035216],[0.18089857481357102,1.0,-0.4939494206102815],[-0.06430157295035216,-0.4939494206102815,0.9999999999999999]]",1.3148996896287601e-05,0.015306728700773313,0.004735247513235156,False,0.17892019517312202,True,1,`gtol` termination condition is satisfied.,3,0.4939494206102815,True,False,0.7319405090781553,0.1930264876089983,0.23545503336905446,0.004698552670555027,0.0026098007210736806,0.007393821093314801
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,170,1.7,1.2000152241570854,450.1541515151693,17.884208644160278,1.2,450.0,18.0,70,8.959160776457194e-05,"[1.0,1.0,1.0,1.0]",3,"[0.6833191831059359,0.336708040289839,0.015467997246554639]",0.015467997246554639,377.58461233802495,"[6.819510124418727e-11,6.63279595772955e-05,9.32085820888519e-06]","[[1.0000000000000002,0.24870137457952396,-0.04652280796196],[0.24870137457952396,0.9999999999999998,-0.49249295481805583],[-0.04652280796196,-0.49249295481805583,1.0]]",8.258032528646715e-06,0.008144197908775026,0.0030530080590927353,False,0.08371790628703156,True,1,`gtol` termination condition is satisfied.,2,0.49249295481805583,True,False,0.9197382623052025,0.18909105958054198,0.23571522157633737,0.005007267616086053,0.002395001737703467,0.0058965335161671965
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,180,1.8,1.2000143796646419,450.1044039056425,17.904960960426095,1.2,450.0,18.0,70,7.037145213219305e-05,"[1.0,1.0,1.0,1.0]",3,"[0.6710670231899358,0.35722151289013926,0.01480749614443386]",0.01480749614443386,370.1673397987878,"[4.861266673397757e-11,3.3323209650974586e-05,5.851290960741745e-06]","[[0.9999999999999999,0.3403440665508358,-0.05039421091122448],[0.3403440665508358,1.0000000000000002,-0.4552925797681347],[-0.05039421091122448,-0.4552925797681347,1.0000000000000002]]",6.972278446388782e-06,0.005772625888707372,0.0024189441830562656,False,0.05390253504927393,True,1,`gtol` termination condition is satisfied.,2,0.4552925797681347,True,False,1.1201745515243091,0.21462934204272435,0.23614800451008458,0.0070701329101169035,0.0020376927167236624,0.005705808807075145
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,190,1.9000000000000001,1.2000102128630035,450.07723088788197,17.9147159658118,1.2,450.0,18.0,70,4.569787495549588e-05,"[1.0,1.0,1.0,1.0]",3,"[0.6653990663814391,0.3557867150647555,0.010718442223733521]",0.010718442223733521,398.0284209287839,"[2.5110471167300954e-11,1.251874919753909e-05,2.700502698904659e-06]","[[0.9999999999999999,0.43681819251699994,-0.037151343864875876],[0.43681819251699994,1.0,-0.4166639253656971],[-0.037151343864875876,-0.4166639253656971,1.0]]",5.011034939740588e-06,0.0035381844493382604,0.0016433206318015542,False,0.02887097230183163,True,1,`gtol` termination condition is satisfied.,2,0.43681819251699994,True,False,1.3609125130569024,0.21442995546035726,0.23495967531805223,0.06978139181538358,0.001712454041324024,0.004269008311816824
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,200,2.0,1.2000057156971882,450.0569162951661,17.918104700011636,1.2,450.0,18.0,70,2.643783362423718e-05,"[1.0,1.0,1.0,1.0]",3,"[0.6719003679203205,0.33329823202584097,0.006459399910957838]",0.006459399910957838,434.32825851436155,"[1.0856814173764965e-11,3.952387195915409e-06,9.679865618367978e-07]","[[0.9999999999999999,0.5454528326978821,-0.0187449409274599],[0.5454528326978821,0.9999999999999998,-0.34066111416106704],[-0.0187449409274599,-0.34066111416106704,1.0000000000000002]]",3.294968008003259e-06,0.0019880611650337646,0.0009838630808383846,False,0.020595295989934738,True,1,`gtol` termination condition is satisfied.,2,0.5454528326978821,True,False,1.4722746712115655,0.17474170910030332,0.22766180739375777,0.1544018186876824,0.0014824541599072775,0.002676186048239238
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,210,2.1,1.200005732978927,450.04497483527024,17.92165287692755,1.2,450.0,18.0,70,2.640053195040083e-05,"[1.0,1.0,1.0,1.0]",3,"[0.6854642073759222,0.29453935252341856,0.006743253407786941]",0.006743253407786941,450.38166480056566,"[1.4927503227473292e-11,4.180008452337513e-06,9.620845122792539e-07]","[[0.9999999999999998,0.6585874362865093,-0.01660887570108322],[0.6585874362865093,1.0000000000000002,-0.2726872876250367],[-0.01660887570108322,-0.2726872876250367,1.0000000000000002]]",3.863612717065893e-06,0.0020445068971117492,0.0009808590685104837,False,0.012457448529754613,True,1,`gtol` termination condition is satisfied.,2,0.6585874362865093,True,False,1.4731910576698473,0.12754242694678833,0.2124250154757495,0.23017602351967506,0.0013088349015455067,0.002943512896883846
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,220,2.2,1.200004532915235,450.0343462358118,17.92456728900347,1.2,450.0,18.0,70,2.3472008494239185e-05,"[1.0,1.0,1.0,1.0]",3,"[0.701350219997982,0.24709929789391882,0.00622737696499957]",0.00622737696499957,474.4912540380148,"[1.7494282613528257e-11,3.9213095764065445e-06,7.655639460385302e-07]","[[1.0000000000000002,0.7626960114061567,-0.010485475511825246],[0.7626960114061567,1.0,-0.1986161183142447],[-0.010485475511825246,-0.1986161183142447,0.9999999999999999]]",4.1826167184584645e-06,0.0019802296776905816,0.0008749651113264632,False,0.011020931250843783,True,1,`gtol` termination condition is satisfied.,2,0.7626960114061567,True,False,1.3735178689831262,0.0835882853547533,0.18947593650794092,0.29150970497253115,0.0011191015103050722,0.0027634322163958276
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,230,2.3000000000000003,1.2000039764954444,450.0259528133077,17.926947877461163,1.2,450.0,18.0,70,2.0868143253724625e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7172967916029744,0.1968071965792355,0.005717298827168768]",0.005717298827168768,499.19717659898834,"[2.226251753755143e-11,4.197172826595669e-06,6.087972171832078e-07]","[[1.0000000000000002,0.8498716627792867,-0.006854687722123052],[0.8498716627792867,0.9999999999999998,-0.1328621348202577],[-0.006854687722123052,-0.1328621348202577,1.0]]",4.718317235789835e-06,0.002048700277394346,0.0007802545848524107,False,0.008724490990728485,True,1,`gtol` termination condition is satisfied.,2,0.8498716627792867,True,False,1.1832542116392992,0.053840678539341394,0.16042056375371774,0.3256885294735416,0.0008864402702700208,0.002623745616408121
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,240,2.4,1.2000013788996082,450.0178832572273,17.928554029868852,1.2,450.0,18.0,70,1.6951806871629645e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7304222469495736,0.1467687866807415,0.004748898597529624]",0.004748898597529624,522.7280754747885,"[2.6392062389886806e-11,4.392677104827644e-06,4.0576571723269757e-07]","[[1.0000000000000002,0.9157249193449052,-9.928490308059585e-05],[0.9157249193449052,0.9999999999999998,-0.07361335097746599],[-9.928490308059585e-05,-0.07361335097746599,1.0]]",5.137320545759901e-06,0.0020958714428198225,0.0006369974232543626,False,0.008227847084063043,True,1,`gtol` termination condition is satisfied.,2,0.9157249193449052,True,False,0.9199604030332901,0.014749025549287484,0.12835470762252502,0.32530895130497095,0.0006871939389467897,0.002244916594675631
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,250,2.5,1.199999974508951,450.0131080204381,17.930183296735596,1.2,450.0,18.0,70,1.686589527476751e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7414519310755303,0.10273109470785488,0.0048351618926792085]",0.0048351618926792085,538.1692206179644,"[5.159701323798572e-11,7.941172808939236e-06,4.013603289623804e-07]","[[1.0,0.957245430463031,0.002228658018893607],[0.957245430463031,1.0,-0.039925638024501754],[0.002228658018893607,-0.039925638024501754,1.0]]",7.1831060995912985e-06,0.0028180086601959256,0.0006335300537167755,False,0.005045532567375563,True,1,`gtol` termination condition is satisfied.,2,0.957245430463031,True,False,0.6214220373198736,0.009716844844695545,0.09794020503096655,0.2757412830670487,0.0004884232048205293,0.0023433435717214405
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,260,2.6,1.199999863865703,450.0078730854847,17.930942429897236,1.2,450.0,18.0,70,1.1452405482493542e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7502819955810391,0.07738049361187857,0.0033192910426422693]",0.0033192910426422693,557.7776499690742,"[3.959374324992983e-11,5.87590519754377e-06,1.873291134753297e-07]","[[1.0,0.9747110038624242,0.002163562873261634],[0.9747110038624242,0.9999999999999999,-0.018276517408216356],[0.002163562873261634,-0.018276517408216356,1.0]]",6.292355937955976e-06,0.002424026649511876,0.00043281533414994634,False,0.0052896906465211965,True,1,`gtol` termination condition is satisfied.,2,0.9747110038624242,True,False,0.47075242921425986,0.006082639734027821,0.07377490478232379,0.2108523798504396,0.0002797485134322988,0.0017056556318292247
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,270,2.7,1.2000003076514916,450.0044411901224,17.931148923208006,1.2,450.0,18.0,70,5.9657432117290485e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7550709640173611,0.057360835444076434,0.0017341662404450706]",0.0017341662404450706,569.4197262251035,"[1.757064129616851e-11,2.5520962876030323e-06,5.1239218620882386e-08]","[[1.0,0.984630503463583,0.0013120394936971716],[0.984630503463583,1.0,-0.007562013017160645],[0.0013120394936971716,-0.007562013017160645,1.0]]",4.1917348790409575e-06,0.0015975281805348637,0.0002263608151179934,False,0.0034381020144696665,True,1,`gtol` termination condition is satisfied.,2,0.984630503463583,True,False,0.34406781658789637,0.005006365466933079,0.0552910661401643,0.1604287317480618,0.0001604833755044572,0.0008810695832111876
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,280,2.8000000000000003,1.200000412256552,450.0027778415973,17.931242183153326,1.2,450.0,18.0,70,4.005101624676858e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7579493872201584,0.04275559601205436,0.001165815140032928]",0.001165815140032928,574.7061760898974,"[1.2041437898763873e-11,1.7285586074465587e-06,2.3132176491363437e-08]","[[1.0,0.989916302389693,0.0008692888136577608],[0.989916302389693,1.0000000000000002,-0.0035308628960395837],[0.0008692888136577608,-0.0035308628960395837,1.0]]",3.470077506160903e-06,0.001314746594384849,0.00015209265758531356,False,0.0016659609071781102,True,1,`gtol` termination condition is satisfied.,2,0.989916302389693,True,False,0.25287394944956276,0.003495440237749494,0.04141538673145773,0.1190061690674791,8.790567753671382e-05,0.0005992024984686743
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,290,2.9,1.2000008056700642,450.00167405143594,17.93126131238793,1.2,450.0,18.0,70,1.8147872176711064e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7595812764201759,0.03270309235237694,0.0005283268474155656]",0.0005283268474155656,577.8024339236257,"[3.3829413892287922e-12,4.825318254397925e-07,4.754558293965489e-09]","[[1.0,0.9926401346034532,0.00042302713685343833],[0.9926401346034532,1.0,-0.0015495970711864489],[0.00042302713685343833,-0.0015495970711864489,1.0]]",1.8392774095358189e-06,0.0006946451075475825,6.89533051707131e-05,False,0.0011039559786291066,True,1,`gtol` termination condition is satisfied.,2,0.9926401346034532,True,False,0.19164229486983012,0.003205081612000354,0.03116887985777398,0.08842242117096022,4.568512284156707e-05,0.0002751907647045021
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,300,3.0,1.2000008488407503,450.0011398911726,17.9312683378463,1.2,450.0,18.0,70,1.0996278695125343e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7604740357536107,0.024752632313929476,0.0003201178568383444]",0.0003201178568383444,579.2613989873347,"[1.5950266542091695e-12,2.266650629342562e-07,1.7459311300471806e-09]","[[1.0000000000000002,0.9942709516592885,0.0002782119870631787],[0.9942709516592885,0.9999999999999999,-0.0007664176172100945],[0.0002782119870631787,-0.0007664176172100945,1.0]]",1.2629436464898857e-06,0.00047609354431062833,4.1784340727683866e-05,False,0.0005342064636894857,True,1,`gtol` termination condition is satisfied.,2,0.9942709516592885,True,False,0.14094186662162334,0.003399573157441738,0.023587028262699074,0.0642793017792555,2.6689436833094123e-05,0.00016490540335719882
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,310,3.1,1.2000008950583703,450.00079421024805,17.931269825023602,1.2,450.0,18.0,70,5.066010299853296e-07,"[1.0,1.0,1.0,1.0]",3,"[0.7610058667232746,0.01913412102770577,0.0001473719182106259]",0.0001473719182106259,580.1173299192938,"[3.998194756931005e-13,5.669783322146735e-08,3.705978552021547e-10]","[[0.9999999999999999,0.9951501949463881,0.00016907128971170178],[0.9951501949463881,0.9999999999999999,-0.0003675076072066461],[0.00016907128971170178,-0.0003675076072066461,0.9999999999999999]]",6.323127989319057e-07,0.00023811306814508807,1.9250918295036078e-05,False,0.00034568412668553816,True,1,`gtol` termination condition is satisfied.,2,0.9951501949463881,True,False,0.10951273519228913,0.0034560478823469146,0.01821242346144929,0.04537629241016189,1.746350043385641e-05,7.898356007846225e-05
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,320,3.2,1.200000808403047,450.00064749421267,17.931270794209208,1.2,450.0,18.0,70,4.0857564468302397e-07,"[1.0,1.0,1.0,1.0]",3,"[0.7613185343172736,0.0149189777095023,0.00011886677761310394]",0.00011886677761310394,580.5977072495346,"[2.906790632972344e-13,4.116694932927788e-08,2.4105659743443144e-10]","[[1.0,0.9956613348657447,0.00013918262133809906],[0.9956613348657447,0.9999999999999999,-0.0002424982077410434],[0.00013918262133809906,-0.0002424982077410434,1.0]]",5.391466064970032e-07,0.00020289640048378848,1.5525997469870703e-05,False,0.00014671926208161687,True,1,`gtol` termination condition is satisfied.,2,0.9956613348657447,True,False,0.08972554655952802,0.003748091163943467,0.014424232038134236,0.032231757284858956,1.486380539696655e-05,6.014608015767662e-05
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,330,3.3000000000000003,1.2000008429999294,450.00049790835396,17.931272661661765,1.2,450.0,18.0,70,5.665228717231275e-07,"[1.0,1.0,1.0,1.0]",3,"[0.7615154615896041,0.011330766885893202,0.00016492092487245134]",0.00016492092487245134,580.8899986643855,"[6.056349738118625e-13,8.569531208011518e-08,4.634504438621241e-10]","[[1.0000000000000002,0.9959964429081641,8.282817984038419e-05],[0.9959964429081641,0.9999999999999999,-0.00011030610064719641],[8.282817984038419e-05,-0.00011030610064719641,1.0]]",7.782255288872644e-07,0.00029273761644195163,2.152789919760226e-05,False,0.00014959751903465554,True,1,`gtol` termination condition is satisfied.,2,0.9959964429081641,True,False,0.07835751317649033,0.003557294352636584,0.011637681655072696,0.024643333231795506,1.2451741359656746e-05,8.157970583152342e-05
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,340,3.4,1.2000008425886413,450.0004224111451,17.93127471437294,1.2,450.0,18.0,70,5.937595998470792e-07,"[1.0,1.0,1.0,1.0]",3,"[0.761640854640557,0.008830568506816468,0.00017289208676619773]",0.00017289208676619773,581.0794220211409,"[6.964565860098932e-13,9.849823665373403e-08,5.090829218705554e-10]","[[1.0000000000000002,0.9961759048384833,4.83029310908238e-05],[0.9961759048384833,1.0,-6.203399106930302e-05],[4.83029310908238e-05,-6.203399106930302e-05,1.0]]",8.34539745015115e-07,0.0003138442872727398,2.256286599416296e-05,False,7.552510952082842e-05,True,1,`gtol` termination condition is satisfied.,2,0.9961759048384833,True,True,0.06966227560727475,0.0032750838574627014,0.009569093091702856,0.018346096288319715,8.407052715003497e-06,8.672539702176003e-05
windowed_nls_current,true_state_diagnostic,initial_theta_offset,103,350,3.5,1.2000009433141783,450.00033945287555,17.931275995506404,1.2,450.0,18.0,70,4.690236880435661e-07,"[1.0,1.0,1.0,1.0]",3,"[0.7616832794935054,0.007063749136548683,0.00013659279494037245]",0.00013659279494037245,581.1505753898707,"[4.4620368234746043e-13,6.30956191044588e-08,3.176593725904566e-10]","[[0.9999999999999999,0.9962756673894879,-1.1967374441550482e-05],[0.9962756673894879,0.9999999999999998,3.749580214464813e-06],[-1.1967374441550482e-05,3.749580214464813e-06,0.9999999999999999]]",6.679847920031267e-07,0.0002511884135553605,1.7823001222870873e-05,False,8.296822245152603e-05,True,1,`gtol` termination condition is satisfied.,2,0.9962756673894879,True,True,0.06342563095730028,0.0038750419514961007,0.007882416057463187,0.017111916344130475,6.5453882768595354e-06,6.984536655540031e-05
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,10.0,0.1,1.0749995394697063,405.07316229180344,14.99408305513531,1.2,450.0,18.0,10.0,12.989294220695555,"[0.001,0.0025,0.0008,0.003]",3.0,"[116.5445986796356,1.7327655249439187,0.38723204970155295]",0.38723204970155295,31050.05427534984,"[0.00035960831607833563,693641.188574736,2977.9411804781344]","[[0.9999999999999999,0.0011240029668552693,0.12319889608546077],[0.0011240029668552693,1.0,-0.8881457810309497],[0.12319889608546077,-0.8881457810309497,1.0]]",0.01896334137430257,832.8512403633292,54.57051566989389,False,45.17267002523946,True,1.0,`gtol` termination condition is satisfied.,18.0,0.8881457810309497,True,False,0.03109023787354207,0.05230843452454047,0.012231448106682998,0.1680302287683387,0.00012148954171319504,0.0014816123054408618
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,20.0,0.2,1.1374996850340615,427.54924060776386,16.495379895535738,1.2,450.0,18.0,20.0,9.388467903358462,"[0.001,0.0025,0.0008,0.003]",3.0,"[159.9281951266243,4.633040009951766,0.7679592291762329]",0.7679592291762329,28375.78231827118,"[4.848636280720186e-05,33796.41334451855,453.3078302632604]","[[0.9999999999999999,0.024622742792291846,0.11424208019313269],[0.024622742792291846,0.9999999999999998,-0.8763470678617638],[0.11424208019313269,-0.8763470678617638,1.0000000000000002]]",0.006963214976374194,183.83800843274645,21.29102698939768,False,22.526249020562172,True,1.0,`gtol` termination condition is satisfied.,13.0,0.8763470678617638,True,False,0.5446439686066936,0.06255491422756071,0.03728854010273485,0.2160770772148381,0.0002684389439794448,0.0014327692868142834
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,30.0,0.3,1.16874982300221,438.7759138266118,17.247399353708367,1.2,450.0,18.0,30.0,5.792931376173247,"[0.001,0.0025,0.0008,0.003]",3.0,"[193.03261976255274,9.111810092298372,1.462786723665957]",1.462786723665957,17405.89996050892,"[8.458401903756046e-06,1872.6951541632302,51.275119924608234]","[[1.0000000000000002,0.08913089659227726,0.10914001607392447],[0.08913089659227726,1.0000000000000002,-0.7807928343219277],[0.10914001607392447,-0.7807928343219277,1.0000000000000002]]",0.0029083331830717135,43.27464793806219,7.160664768344363,False,11.251875461423815,True,1.0,`gtol` termination condition is satisfied.,13.0,0.7807928343219277,True,False,0.5792380595105019,0.08243258543114507,0.05749112513159449,0.18278708567073526,0.0004798527849732219,0.002231473693107987
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,40.0,0.4,1.1843749058518942,444.3880930111762,17.623624000553978,1.2,450.0,18.0,40.0,3.35368596829891,"[0.001,0.0025,0.0008,0.003]",3.0,"[220.94153758677362,12.301878163450368,2.160705387785387]",2.160705387785387,10453.714371241986,"[1.6252822516879568e-06,126.04607443436556,6.076808171865919]","[[1.0000000000000002,0.21488599943589437,0.09353453508354634],[0.21488599943589437,1.0,-0.4819465268799768],[0.09353453508354634,-0.4819465268799768,0.9999999999999999]]",0.0012748655818116499,11.227024291163067,2.4651182876012094,False,5.6247972699258755,True,1.0,`gtol` termination condition is satisfied.,5.0,0.4819465268799768,True,False,0.5655421818253906,0.15090269341875032,0.06916832561159708,0.21041650255778216,0.0005366978500969606,0.00315189934737283
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,50.0,0.5,1.192187450929481,447.1941280199436,17.81177709054137,1.2,450.0,18.0,50.0,1.8754863282100362,"[0.001,0.0025,0.0008,0.003]",3.0,"[246.25182004651322,16.056405887846942,2.2246322043223508]",2.2246322043223508,12250.525542842182,"[3.2720827782526163e-07,23.927725095890583,1.4232624033063155]","[[1.0,0.18629423743760667,0.07780016098724477],[0.18629423743760667,1.0,-0.6372478758718794],[0.07780016098724477,-0.6372478758718794,1.0]]",0.000572021221481565,4.891597397158783,1.1930056174663703,False,2.812346900999375,True,1.0,`gtol` termination condition is satisfied.,5.0,0.6372478758718794,True,False,0.5430230516064227,0.1366563660578605,0.07288772847947247,0.2849329464805941,0.0005986838100917204,0.0030172220622676498
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,60.0,0.6,1.196093724823836,448.59706805687256,17.905880128716046,1.2,450.0,18.0,60.0,1.0307798641451011,"[0.001,0.0025,0.0008,0.003]",3.0,"[269.93502710409734,19.147835559867623,3.3045124145627898]",3.3045124145627898,6672.121504391369,"[6.860920125128032e-08,2.620295316432261,0.16391830827513504]","[[1.0000000000000002,0.28840908211901567,0.06904098216249596],[0.28840908211901567,1.0,-0.23215857837167034],[0.06904098216249596,-0.23215857837167034,1.0]]",0.00026193358175552884,1.6187326266039925,0.404868260394829,False,1.4060979297288134,True,1.0,`gtol` termination condition is satisfied.,4.0,0.28840908211901567,True,False,0.5293240146834531,0.13670875644795324,0.0703642926687205,0.3755126931825591,0.0006303672856762122,0.004532429577111346
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,70.0,0.7000000000000001,1.1980468621887366,449.29853346825143,17.95293666374071,1.2,450.0,18.0,70.0,0.5599183203522243,"[0.001,0.0025,0.0008,0.003]",3.0,"[292.49194300055257,20.434921118769513,3.707797060759764]",3.707797060759764,6222.491604356839,"[1.4743563831721327e-08,0.5523067663754643,0.03292060601431086]","[[1.0,0.311090823183213,0.04817641817247323],[0.311090823183213,1.0,-0.08118673186333773],[0.04817641817247323,-0.08118673186333773,1.0]]",0.00012142307783828133,0.7431734429966294,0.1814403648979765,False,0.7030447038382626,True,1.0,`gtol` termination condition is satisfied.,4.0,0.311090823183213,True,False,0.5258956487969066,0.13547317604267245,0.06549692366717905,0.4687471114848318,0.0005864694735874949,0.005061310708328052
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,103.0,80.0,0.8,1.1990234310404602,449.64926590438506,17.976466800197365,1.2,450.0,18.0,70.0,0.287385224263349,"[0.001,0.0025,0.0008,0.003]",3.0,"[299.7668481869833,20.85276091502688,3.9236225988623232]",3.9236225988623232,5836.661999869788,"[3.7061058226461356e-09,0.13877168809353788,0.0077465156598514355]","[[1.0000000000000002,0.3228010765677348,-0.0009231624187191478],[0.3228010765677348,0.9999999999999998,0.0012711437106644773],[-0.0009231624187191478,0.0012711437106644773,1.0]]",6.087779416705352e-05,0.3725207216968445,0.08801429236124912,False,0.3515222080674546,True,1.0,`gtol` termination condition is satisfied.,4.0,0.3228010765677348,True,False,0.303147628445512,0.11301162386341915,0.05326380295474294,0.574115525053733,0.0004477572023689178,0.005518927006624341
