method,input_source,condition,parameter,interval_level,sample_count,coverage,mean_interval_width,mean_error_over_predicted_std,calibration_label
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,m,0.9,102,0.11764705882352941,0.02468407455415655,8.656017818741455,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,m,0.95,102,0.11764705882352941,0.029412888857339482,8.656017818741455,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,k,0.5,102,0.029411764705882353,9.13977578548256,117.30000866774587,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,k,0.9,102,0.029411764705882353,22.288838901016792,117.30000866774587,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,k,0.95,102,0.029411764705882353,26.558789551393517,117.30000866774587,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,b_r,0.5,102,0.17647058823529413,8.077578663453028,8.757138000981021,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,b_r,0.9,102,0.2647058823529412,19.6984973992433,8.757138000981021,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,b_r,0.95,102,0.29411764705882354,23.47220728852363,8.757138000981021,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,m,0.5,90,0.03333333333333333,0.0012305623680913703,2.503405096388771,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,m,0.9,90,0.36666666666666664,0.0030009277058643024,2.503405096388771,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,m,0.95,90,0.5,0.0035758258989148275,2.503405096388771,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,k,0.5,90,0.06666666666666667,4.59137711234246,19.368367919767756,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,k,0.9,90,0.16666666666666666,11.196824429037527,19.368367919767756,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,k,0.95,90,0.16666666666666666,13.341839158842125,19.368367919767756,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,b_r,0.5,90,0.0,0.27325505415145845,136.90265090625425,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,b_r,0.9,90,0.0,0.6663771654600726,136.90265090625425,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_high_k,b_r,0.95,90,0.0,0.7940373645260109,136.90265090625425,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,m,0.5,90,0.26666666666666666,0.003186543982108895,2.3135881938971283,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,m,0.9,90,0.7,0.007770908951731988,2.3135881938971283,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,m,0.95,90,0.7333333333333333,0.00925960909801698,2.3135881938971283,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,k,0.5,90,0.23333333333333334,15.25756580109433,4.807982716758593,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,k,0.9,90,0.4,37.20807097942387,4.807982716758593,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,k,0.95,90,0.43333333333333335,44.3361509832058,4.807982716758593,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,b_r,0.5,90,0.1,3.213878898507635,8.817990052396945,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,b_r,0.9,90,0.2,7.83756961850152,8.817990052396945,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_high_k,b_r,0.95,90,0.2,9.339040181347515,8.817990052396945,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,m,0.5,90,0.26666666666666666,0.0031678952545429583,2.355431074618986,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,m,0.9,90,0.7,0.007725430977853642,2.355431074618986,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,m,0.95,90,0.7,0.009205418749976747,2.355431074618986,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,k,0.5,90,0.23333333333333334,14.18517725396161,4.8375961191171415,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,k,0.9,90,0.36666666666666664,34.5928760197945,4.8375961191171415,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,k,0.95,90,0.43333333333333335,41.219953998826625,4.8375961191171415,overconfident
