q1_deg,q2_deg,absolute_shank_deg,current_rom_valid,current_soft_limit_active,current_rom_model_dominated,classification,mechanical_blockers,intrinsic_mechanical_blockers,surrogate_geometry_blockers,thigh_bed_clearance_m,shank_bed_clearance_m,sleeve_bed_clearance_m,current_tau1_nm,current_tau2_nm,conditional_tau1_nm,conditional_tau2_nm,current_cuff_force_n,current_cuff_moment_abs_nm,conditional_cuff_force_n,conditional_cuff_moment_abs_nm,conditional_force_gate_margin_n,rigid_cuff_rank,rigid_cuff_condition_raw,point_force_rank,ur10e_reachable,ur10e_ik_residual,ur10e_joint_limit_margin_deg,ur10e_jacobian_sigma_min,ur10e_jacobian_condition,ur10e_peak_torque_fraction,robot_bed_min_distance_m,robot_human_min_distance_m,robot_self_collision
0.0,90.0,-90.0,True,True,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_self_collision;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration;ur10e_self_collision,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.39576,-0.408684,7.192334830259519,13.962634015954636,32.192333970822844,13.962634015954636,58.21981705798471,2.3042469443497575,110.48085556008621,2.304246944349758,89.51914443991379,2,5.080735055595347,2,True,8.627329940749975e-16,156.88309415460975,0.09538555904222253,21.63914448700835,0.642164357627957,-0.4916839999999993,-0.062000000000000194,True
0.0,95.0,-95.0,True,True,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.3942349872072479,-0.40715927641019295,6.529309145102971,15.49832432710835,31.529308285666293,15.49832432710835,59.87423772783766,2.3107659354844308,111.25559622436488,2.0120037115100913,88.74440377563512,2,5.02155666450225,2,True,3.8503356379338347e-16,125.3430489046678,0.2172926150928568,9.665318002895237,0.6144208779476735,-0.3566180922254536,-0.06199999999999983,False
0.0,100.0,-100.0,True,True,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.3896715550971725,-0.40259670970794353,5.87132948575632,42.02896775301533,30.87132862631964,17.028968612452164,137.05275964258368,5.952618825456245,112.1878292082922,1.720322296792949,87.8121707917078,2,4.967388723515248,2,True,5.736944504877953e-16,126.5267039667393,0.213119184840151,9.885363038877301,0.6302276090635034,-0.3534575752463547,-0.06200000000000001,False
0.0,105.0,-105.0,False,True,True,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.382104434143607,-0.39503102378080907,5.223403474726172,218.54955581173257,30.223402615289494,18.5495592494795,652.6030630086123,29.845494537125532,113.28696485804166,1.4207995853080302,86.71303514195834,2,4.918395680109568,2,True,6.594498575038728e-16,127.80858819991583,0.20860838409105079,10.125086007363567,0.6463828035670894,-0.3472265025052861,-0.06200000000000026,False
0.0,110.0,-110.0,False,True,True,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.3715912147061607,-0.38451979806698094,4.590462220184893,695.0551573950866,29.590461360748215,20.05516513001794,2000.7959574249687,90.98888703103017,114.56492566915063,1.1040898946239033,85.43507433084937,2,4.874644952945597,2,True,1.0392725024633093e-15,129.14198724429397,0.20388952609758682,10.380838640911591,0.6616351921864153,-0.3379722962282329,-0.062000000000000645,False
0.0,115.0,-115.0,False,True,True,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.3582119087328079,-0.3711430293409931,3.9773227872599186,1621.5409554379494,28.97732192782324,21.540969188940153,4539.092816942855,204.50167817651828,116.036438064638,0.7592623729617177,83.963561935362,2,4.836111514448215,2,True,1.2434271413155592e-15,130.47193228354976,0.19913849187560556,10.645598236244552,0.6760109289159522,-0.32576538651280434,-0.062000000000000735,False
0.0,120.0,-120.0,False,True,True,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.3420683408206517,-0.35500252288996403,3.38865153725952,3148.0022835790132,28.38865067782284,23.0023050649379,8598.620578565155,385.2473900346584,117.71898138261507,0.37299169335396276,82.28101861738493,2,4.80268234841867,2,True,1.2003885430757214e-15,131.74121429886046,0.19455809230321658,10.909182428009451,0.6895658999371493,-0.31069867531267037,-0.06709546696669251,False
10.0,0.0,10.0,True,True,False,blocked_by_current_surrogate_collision_geometry,ur10e_bed_intersection;ur10e_human_intersection,,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,0.08086341585912854,0.12354960806607042,40.927125191382096,-34.237121986456465,40.927125191382096,-9.237122845893143,15.313136799408621,28.713918553098534,72.53708648939966,16.925843657449484,127.46291351060034,2,6.1696345836210345,1,True,6.879431280967763e-16,84.23108260345036,0.33171294476878865,5.572957628526418,0.37707133689373024,-0.3482966380933387,-0.061999999999999944,False
10.0,10.0,0.0,True,False,False,blocked_by_current_surrogate_collision_geometry,ur10e_bed_intersection;ur10e_human_intersection,,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,0.08086341585912854,0.06786341585912854,41.04269818348329,-7.607366586,41.04269818348329,-7.607366586,87.00026913689723,16.985759534522522,87.00026913689723,16.985759534522522,112.99973086310277,2,6.145682553661349,2,True,7.429617224152657e-16,86.44961926549176,0.32332428601295343,5.67015052861509,0.3685597091655845,-0.36688267442065775,-0.062000000000000055,False
10.0,20.0,-10.0,True,False,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,0.011272172177329533,-0.001714630561167784,40.927125191382096,-5.746464341904483,40.927125191382096,-5.746464341904483,103.4496462269367,13.535646110304741,103.4496462269367,13.535646110304741,96.5503537730633,2,6.076334306145202,2,True,9.270739992479982e-16,89.7867807832312,0.31311474267779327,5.886039888838986,0.371461371980291,-0.3781858796863798,-0.062000000000000076,False
10.0,30.0,-20.0,True,False,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.056204576780066434,-0.0691785832491737,40.583917841960776,-3.65792774048883,40.583917841960776,-3.65792774048883,110.02054712665951,10.041812829170304,110.02054712665951,10.041812829170304,89.97945287334049,2,5.968544349857617,2,True,9.207719499914847e-15,94.04850937727227,0.3013366671347922,6.209940623277307,0.38654999570066084,-0.3825070580876712,-0.06199999999999686,False
10.0,40.0,-30.0,True,False,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.11951658414087143,-0.13247858414087144,40.02350431686018,-1.352184963393909,40.02350431686018,-1.352184963393909,111.26339114458816,7.476225145430843,111.26339114458816,7.476225145430843,88.73660885541184,2,5.832248582842962,2,True,3.620134952657139e-14,98.95559047778934,0.2885693694700764,6.610368197260223,0.41050496310476464,-0.38032138715236247,-0.06199999999997716,False
10.0,50.0,-40.0,True,False,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.17674014659884896,-0.18969129474051277,39.26291249745758,1.1537361080030273,39.26291249745758,1.1537361080030273,110.91879456194606,5.694567465845514,110.91879456194606,5.694567465845514,89.08120543805394,2,5.6785685352455735,2,True,9.806193532126552e-14,104.11841128507616,0.27593586645881796,7.046910937110219,0.44061765403499126,-0.37223013153045154,-0.06199999999992628,False
10.0,60.0,-50.0,True,False,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_self_collision;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration;ur10e_self_collision,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.22613655516523307,-0.23907833578755605,38.325252581307474,3.8367252761474564,38.325252581307474,3.8367252761474564,110.4990292992595,4.430152294019204,110.4990292992595,4.430152294019204,89.5009707007405,2,5.518240601746305,2,True,9.349133492182604e-14,109.0097964158608,0.26494766450493296,7.467792314315343,0.47451161520543067,-0.35938724879875955,-0.06199999999993254,True
10.0,70.0,-60.0,True,False,False,geometric_or_robotic_infeasible,human_or_sleeve_bed_penetration;ur10e_self_collision;ur10e_bed_intersection;ur10e_human_intersection,human_or_sleeve_bed_penetration;ur10e_self_collision,ur10e_bed_intersection;ur10e_human_intersection,-3.469446951953614e-18,-0.2662049249615231,-0.27913910703083544,37.23901489048328,6.668292218965975,37.23901489048328,6.668292218965975,110.51465740158818,3.487104587522185,110.51465740158818,3.487104587522185,89.48534259841182,2,5.360572819106915,2,True,2.2499231491014024e-14,113.04022447025558,0.25650291881113696,7.831314506219386,0.5097833175916253,-0.34400473894501654,-0.061999999999983166,True
