condition,seed,window_start,window_end,profile,minimum_cost,confidence_cost_threshold_95,lambda_at_minimum,truth_profile_cost,truth_in_region_95,lambda_region_lower_95,lambda_region_upper_95,lambda_region_width_95,boundary_hit,expansion_count,refinement_count,accepted_point_count,region_resolved,kappa_at_minimum,kappa_region_lower_95,kappa_region_upper_95,kappa_region_width_95,ridge_direction_lambda_kappa_json
stronger_noise,101,31,100,lambda_1d,1.1477762217348273,1.179959689553559,0.8502833170406364,1.154421240005254,True,0.8129808473899092,0.8875857876373053,0.07460494024739617,False,0,24,33,True,,,,,
stronger_noise,101,31,100,lambda_kappa_2d,1.1477762217348273,1.197972284074519,0.8502833170406364,2.894170246277915,False,0.80452914689131,0.8960374871899628,0.09150834029865274,False,0,2,1597,True,174.58485982290105,141.12728803378883,208.04243161201327,66.91514357822444,"[-1.9601203949850685e-05, -0.9999999998078964]"
stronger_noise,101,41,110,lambda_1d,1.0726100126227738,1.1026858315582087,0.8454336938677015,1.0758863632542655,True,0.8087720584580009,0.8820953302787731,0.07332327182077214,False,0,24,33,True,,,,,
stronger_noise,101,41,110,lambda_kappa_2d,1.0726100126227738,1.119518807246879,0.8454336938677015,3.42470852446051,False,0.8004655540114357,0.8911512562599199,0.09068570224848416,False,0,2,1600,True,190.9347702504479,165.33334935014594,216.53619115074986,51.20284180060392,"[5.823288742015928e-05, 0.9999999983044654]"
stronger_noise,101,51,120,lambda_1d,1.1334184103800005,1.1651992873879666,0.8391269110913104,1.1341316080804151,True,0.8004524015167627,0.8778014183813021,0.07734901686453943,False,0,24,35,True,,,,,
stronger_noise,101,51,120,lambda_kappa_2d,1.1334184103800005,1.1829865579919074,0.8391269110913104,6.724553419007512,False,0.791689838498686,0.8865639836839349,0.09487414518524884,False,0,2,1591,True,213.1217287043157,198.07430517760878,228.16915223102262,30.094847053413844,"[0.0002775528069552567, 0.9999999614822189]"
stronger_noise,101,61,130,lambda_1d,1.1293056604926883,1.1609712166296184,0.8377622038082095,1.129692146889188,True,0.797673737474075,0.8778506689561132,0.0801769314820382,False,0,24,32,True,,,,,
stronger_noise,101,61,130,lambda_kappa_2d,1.1293056604926883,1.178693943906486,0.8377622038082095,8.606708068982138,False,0.7885908119817262,0.8869335956346929,0.09834278365296667,False,0,2,1580,True,225.75075645535654,213.76023482970925,237.74127808100383,23.98104325129458,"[0.00047022189216199846, 0.99999988944568]"
stronger_noise,101,71,140,lambda_1d,1.165567488878338,1.1982498210773598,0.8429541972284861,1.1672376791172796,True,0.8003955682961006,0.8855128250130226,0.08511725671692205,False,0,24,32,True,,,,,
stronger_noise,101,71,140,lambda_kappa_2d,1.165567488878338,1.2165416223591865,0.8429541972284861,12.234788773711763,False,0.7907529729563727,0.8951554215005995,0.10440244854422676,False,0,2,1568,True,232.64248428486414,223.0227316365003,242.26223693322797,19.239505296727657,"[-0.0008296857725107529, -0.9999996558107003]"
stronger_noise,101,81,150,lambda_1d,1.4717902589709686,1.513059030303346,0.8544238762482617,1.4789841090639662,True,0.8039091693420117,0.9049385840960027,0.10102941475399096,False,0,24,35,True,,,,,
stronger_noise,101,81,150,lambda_kappa_2d,1.4717902589709686,1.5361565301928914,0.8544238762482617,13.154473097654778,False,0.792463948072436,0.9163838044240873,0.12391985635165126,False,0,2,1572,True,239.3386698670153,229.2977438803548,249.37959585367582,20.081851973321022,"[-0.000880887212411934, -0.9999996120187843]"
stronger_noise,101,91,160,lambda_1d,1.4998584959904997,1.5419142963497385,0.862603877444926,1.5119619929728734,True,0.808042127642391,0.9171656312550029,0.10912350361261192,False,0,24,35,True,,,,,
stronger_noise,101,91,160,lambda_kappa_2d,1.4998584959904997,1.5654522843438266,0.862603877444926,25.637150142972637,False,0.79567995579512,0.9295277990947319,0.13384784329961197,False,0,2,1579,True,239.47864784428438,232.4503866232213,246.50690906534746,14.056522442126152,"[-0.0012604956873073841, -0.9999992055749957]"
stronger_noise,101,101,170,lambda_1d,1.6334576267383585,1.6792595260702137,0.8742953406209056,1.6549166956896455,True,0.8144517667627735,0.934138918888914,0.11968715212614045,False,0,24,38,True,,,,,
stronger_noise,101,101,170,lambda_kappa_2d,1.6334576267383585,1.704894148342782,0.8742953406209056,28.577985755645468,False,0.8008928822821644,0.9476977989596469,0.14680491667748252,False,0,2,1586,True,240.33267390015598,233.47872250982755,247.18662529048441,13.707902780656866,"[-0.0008380256956844441, -0.999999648856405]"
stronger_noise,101,111,180,lambda_1d,1.4326349932526314,1.4728058569874152,0.8803510390612534,1.4569061892922752,True,0.8198627334229778,0.9408393470484812,0.12097661362550338,False,0,24,37,True,,,,,
stronger_noise,101,111,180,lambda_kappa_2d,1.4326349932526314,1.4952888747929192,0.8803510390612534,33.75159599281333,False,0.8061577716011523,0.9545443065213546,0.14838653492020226,False,0,2,1594,True,236.27156059718055,230.2600962523817,242.28302494197942,12.022928689597734,"[-0.0004080798570133608, -0.9999999167354117]"
stronger_noise,101,121,190,lambda_1d,1.3908059958330339,1.4298039809466623,0.893198089987747,1.4233181061641373,True,0.8276334438779118,0.9587627360975823,0.1311292922196705,False,0,24,35,True,,,,,
stronger_noise,101,121,190,lambda_kappa_2d,1.3908059958330339,1.4516305565333174,0.893198089987747,39.51653115722445,False,0.8119530630996142,0.9736178540098559,0.16166479091024166,False,0,2,1594,True,235.66622252047108,230.20032347796513,241.13212156297703,10.931798085011906,"[-0.0003839294664698472, 0.9999999262990797]"
stronger_noise,101,131,200,lambda_1d,1.449411250696802,1.4900525180968205,0.9077195585090377,1.4885772395406662,True,0.8319453172995452,0.9834937991643098,0.15154848186476455,False,0,25,37,True,,,,,
stronger_noise,101,131,200,lambda_kappa_2d,1.449411250696802,1.512798813636432,0.9077195585090377,48.859287577599815,False,0.814776991679765,1.0006621253383106,0.18588513365854553,False,0,2,1589,True,235.31419109324287,230.29513758845152,240.3332445980342,10.038107009582689,"[-0.0012665528496988892, 0.9999991979216178]"
stronger_noise,101,141,210,lambda_1d,1.425055687849622,1.4650140290326168,0.8953949162108411,1.4443550311821296,True,0.8060941248986427,0.9846957075230394,0.17860158262439663,False,0,24,37,True,,,,,
stronger_noise,101,141,210,lambda_kappa_2d,1.425055687849622,1.487378101217546,0.8953949162108411,56.265790863865575,False,0.7858610604661931,1.004928771955489,0.21906771148929582,False,1,2,1589,True,236.25291333729314,231.64503469868703,240.86079197589925,9.21575727721222,"[-0.0023147415053817945, 0.9999973209822931]"
stronger_noise,101,151,220,lambda_1d,1.3047687879110705,1.3413543030153579,0.86937807802258,1.3089006841402608,True,0.7621220147545555,0.9766341392884156,0.21451212453386004,False,1,25,43,True,,,,,
stronger_noise,101,151,220,lambda_kappa_2d,1.3047687879110705,1.361830656049335,0.86937807802258,60.40615761246,False,0.7378207918185482,1.000935364226612,0.2631145724080637,False,1,2,1600,True,235.99192072941247,231.74143990160735,240.2424015572176,8.50096165561024,"[-0.0021182479822678202, 0.9999977565102263]"
stronger_noise,101,161,230,lambda_1d,1.354109670852298,1.3920786966864787,0.8799042303396577,1.358490651204795,True,0.7428022641962038,1.0170061975529885,0.2742039333567847,False,1,26,40,True,,,,,
stronger_noise,101,161,230,lambda_kappa_2d,1.354109670852298,1.4133293795078279,0.8799042303396577,70.13650259840236,False,0.7117387911055524,1.048069669573763,0.33633087846821064,False,1,2,1579,True,239.38077963472432,235.41444267867766,243.34711659077098,7.932673912093321,"[-0.007891916254615118, 0.9999688583440137]"
stronger_noise,101,171,240,lambda_1d,1.2201950114021352,1.2544090908876657,0.8472150268154444,1.2204168584128796,True,0.6748226362622995,1.0196074200102143,0.34478478374791477,False,1,25,50,True,,,,,
stronger_noise,101,171,240,lambda_kappa_2d,1.2201950114021352,1.2735581876895359,0.8472150268154444,71.2239532195967,False,0.6357633378565793,1.0586667157743095,0.42290337791773014,False,1,2,1584,True,236.74254707688968,232.94423906199123,240.54085509178813,7.596616029796905,"[-0.009577379727572787, 0.9999541358470168]"
stronger_noise,101,181,250,lambda_1d,1.3130478905691,1.3498655504320234,0.8009118275399372,1.313644303431201,True,0.5461773268675648,1.0556463311507842,0.5094690042832194,False,1,25,52,True,,,,,
stronger_noise,101,181,250,lambda_kappa_2d,1.3130478905691,1.370471831335521,0.8009118275399372,85.55070370382859,False,0.488461603738819,1.1133620513410554,0.6249004476022364,False,2,2,1562,True,239.65744226717132,236.07872913261068,243.23615540173196,7.157426269121288,"[-0.021625793489774277, 0.9997661351815922]"
stronger_noise,101,191,260,lambda_1d,1.1378836539187385,1.1697897356652334,0.77318964580705,1.1398529601168779,True,0.5311033766190081,1.015275916563461,0.484172539944453,False,1,26,50,True,,,,,
stronger_noise,101,191,260,lambda_kappa_2d,1.1378836539187385,1.1876470814456568,0.77318964580705,103.77220359268868,False,0.4762533864005722,1.0701259052135277,0.5938725188129554,False,1,2,1390,True,241.28574209080134,237.92883573471735,244.64264844688532,6.7138127121679645,"[-0.04444746023993528, 0.9990117232936856]"
stronger_noise,101,201,270,lambda_1d,1.1265449007018709,1.158133045561062,0.8040133285894631,1.127574263030187,True,0.6415924144538925,0.9664342474288521,0.3248418329749596,False,1,25,45,True,,,,,
stronger_noise,101,201,270,lambda_kappa_2d,1.1265449007018709,1.175812446930196,0.8040133285894631,149.9794669597356,False,0.6047923679326734,1.0032342892462527,0.39844192131357925,False,1,2,1096,True,241.92429717168932,238.41284023640316,245.43575410697548,7.022913870572324,"[-0.041672558552843186, 0.9991313216307753]"
stronger_noise,101,211,280,lambda_1d,1.1182924630285584,1.149649210811163,0.7581198540646694,1.1346892209656079,True,0.6541081568740726,0.8621315540571866,0.2080233971831139,False,0,25,37,True,,,,,
stronger_noise,101,211,280,lambda_kappa_2d,1.1182924630285584,1.1671991027769795,0.7581198540646694,153.5180715227087,False,0.6305420093026793,0.8856976988266595,0.25515568952398016,False,0,2,1167,True,242.74819353887946,239.528934039867,245.96745303789191,6.438518998024904,"[-0.027399293930472256, 0.9996245688717899]"
stronger_noise,102,1,70,lambda_1d,1.2830924872364489,1.3190702022208343,0.8286819651015453,1.283533759596758,True,0.7866824611313992,0.8706814699580299,0.0839990088266307,False,0,24,29,True,,,,,
stronger_noise,102,1,70,lambda_kappa_2d,1.2830924872364489,1.3392063788272357,0.8286819651015453,8.661239835864928,False,0.7771665484861691,0.8801973817169216,0.10303083323075257,False,0,2,1564,True,119.9197208958251,97.62241434692055,142.21702744472964,44.59461309780909,"[0.0004682055268952548, 0.9999998903917863]"
stronger_noise,102,11,80,lambda_1d,0.9402817292740722,0.9666470836014985,0.8326691695088968,0.9402909572022718,True,0.797168220881107,0.8681701166813982,0.07100189580029126,False,0,24,29,True,,,,,
stronger_noise,102,11,80,lambda_kappa_2d,0.9402817292740722,0.9814033690203421,0.8326691695088968,7.725350308388458,False,0.7891247016079803,0.8762136374098133,0.08708893580183297,False,0,2,1572,True,140.70949028605435,122.48248070976935,158.93649986233936,36.45401915257001,"[0.0004435598666656262, 0.9999999016273176]"
stronger_noise,102,21,90,lambda_1d,1.030609300707706,1.0595074261740782,0.8421839717491573,1.0322068163309694,True,0.8045407441880764,0.8798272005770669,0.07528645638899045,False,0,24,36,True,,,,,
stronger_noise,102,21,90,lambda_kappa_2d,1.030609300707706,1.0756812648471947,0.8421839717491573,8.41248925446855,False,0.7960118379066694,0.888412204760004,0.09240036685333464,False,0,2,1573,True,152.19197866303327,134.75577840366822,169.62817892239832,34.8724005187301,"[-0.0004898959868408777, -0.9999998800009539]"
stronger_noise,102,31,100,lambda_1d,1.086404884596753,1.1168675096097413,0.8450075175029416,1.089011333480513,True,0.805097161295629,0.8849178742108554,0.07982071291522641,False,0,24,33,True,,,,,
stronger_noise,102,31,100,lambda_kappa_2d,1.086404884596753,1.1339169747417632,0.8450075175029416,7.083652659359331,False,0.7960545904376686,0.8939604445682146,0.09790585413054598,False,0,2,1585,True,177.71666253357043,160.2764919481292,195.15683311901165,34.880341170882446,"[0.00035768996874920294, 0.9999999360289411]"
stronger_noise,102,41,110,lambda_1d,1.1277768816989657,1.1593995711148593,0.8457011646544337,1.130463184093835,True,0.8032670160027433,0.888135316313607,0.08486830031086368,False,0,24,25,True,,,,,
stronger_noise,102,41,110,lambda_kappa_2d,1.1277768816989657,1.177098306543837,0.8457011646544337,12.404523213250998,False,0.7936526220400977,0.8977497072687697,0.104097085228672,False,0,2,1578,True,192.39193450028716,180.409610489131,204.37425851144332,23.964648022312304,"[-0.0005525722400706963, -0.9999998473319481]"
stronger_noise,102,51,120,lambda_1d,1.0109876694305597,1.039335607389297,0.8457189571273249,1.0134069698526331,True,0.8033220925698024,0.8881158219384062,0.08479372936860385,False,0,24,32,True,,,,,
stronger_noise,102,51,120,lambda_kappa_2d,1.0109876694305597,1.055201514532432,0.8457189571273249,15.940387588931044,False,0.7937161498312162,0.8977217644234337,0.10400561459221747,False,0,2,1582,True,198.65721795207983,189.14927079248312,208.16516511167654,19.01589431919342,"[-0.0006708129132785996, -0.9999997750049924]"
stronger_noise,102,61,130,lambda_1d,0.9863288222752261,1.0139853299718247,0.8458518901929206,0.9884810235206096,True,0.8009761630900036,0.8907276171720873,0.08975145408208363,False,0,24,33,True,,,,,
stronger_noise,102,61,130,lambda_kappa_2d,0.9863288222752261,1.0294642541763412,0.8458518901929206,27.617504303338286,False,0.7908085772905558,0.9008952030952855,0.11008662580472972,False,0,2,1578,True,200.40769493434965,193.43422467014747,207.38116519855183,13.946940528404355,"[-0.0010448437824426597, -0.9999994541505862]"
stronger_noise,102,71,140,lambda_1d,0.9922605115551278,1.0200833429021345,0.8561690039449454,0.9983580622222926,True,0.8073895731629972,0.9049484352383788,0.09755886207538156,False,0,24,32,True,,,,,
stronger_noise,102,71,140,lambda_kappa_2d,0.9922605115551278,1.0356553559089803,0.8561690039449454,44.18789670843275,False,0.7963375176952476,0.9160004901946432,0.11966297249939561,False,0,2,1577,True,201.5058851335471,196.06950424902885,206.94226601806537,10.872761769036515,"[-0.001230173660725687, -0.999999243336096]"
stronger_noise,102,81,150,lambda_1d,0.9666421881837685,0.9937466857038677,0.8585547443110657,0.9729538773195088,True,0.8062889889131559,0.9108205041087056,0.1045315151955497,False,0,24,38,True,,,,,
stronger_noise,102,81,150,lambda_kappa_2d,0.9666421881837685,1.0089166582585272,0.8585547443110657,63.45765757715522,False,0.7944470249387826,0.9226624636833488,0.1282154387445662,False,0,2,1593,True,199.54904196622724,195.06370570428336,204.0343782281711,8.970672523887742,"[-0.0003729580272753828, -0.9999999304511525]"
stronger_noise,102,91,160,lambda_1d,1.0456257016444626,1.074944884671664,0.8646594132984404,1.0540754101024887,True,0.8063066944161682,0.9230121354740344,0.11670544105786618,False,0,24,41,True,,,,,
stronger_noise,102,91,160,lambda_kappa_2d,1.0456257016444626,1.0913543828192633,0.8646594132984404,79.02939718297054,False,0.7930855943196872,0.9365355001550848,0.14344990583539763,False,0,2,1580,True,196.6307424391855,192.3675769821642,200.8939078962068,8.526330914042603,"[-0.0019806916725299295, 0.9999980384283254]"
stronger_noise,102,101,170,lambda_1d,1.0813553297867566,1.1116763660635007,0.8920806630912311,1.1072798621142799,True,0.8285468879740716,0.9556144419531982,0.1270675539791266,False,0,24,39,True,,,,,
stronger_noise,102,101,170,lambda_kappa_2d,1.0813553297867566,1.128646586146199,0.8920806630912311,69.9581813062629,False,0.8141519051170302,0.9700094210654321,0.15585751594840191,False,0,2,1551,True,194.52643466638315,189.77394914427222,199.27892018849408,9.504971044221861,"[-0.003830991923430341, 0.9999926617235162]"
stronger_noise,102,111,180,lambda_1d,1.0603965748116686,1.090129930838998,0.897774917310662,1.0843397166229436,True,0.8259628226719357,0.9695870138698971,0.14362419119796144,False,0,24,37,True,,,,,
stronger_noise,102,111,180,lambda_kappa_2d,1.0603965748116686,1.1067712352777916,0.897774917310662,90.58968733175777,False,0.809692206497381,0.9858576281239428,0.1761654216265618,False,0,2,1521,True,196.34919176137785,192.1830907496636,200.5152927730921,8.332202023428522,"[-0.006367450266007265, 0.9999797275830695]"
stronger_noise,102,121,190,lambda_1d,0.9925615427986093,1.0203928150151458,0.8909735419483749,1.0072503202648653,True,0.8116322547834242,0.9703148296018739,0.15868257481844972,False,0,24,40,True,,,,,
stronger_noise,102,121,190,lambda_kappa_2d,0.9925615427986093,1.0359695522475192,0.8909735419483749,87.77568896587319,False,0.7936557343968232,0.9882913494999266,0.19463561510310334,False,1,2,1554,True,194.4172425544001,190.3536380719763,198.48084703682392,8.127208964847625,"[-0.005596784440221282, 0.9999843378793138]"
stronger_noise,102,131,200,lambda_1d,1.0318553643539425,1.0607884292523222,0.8670128514431131,1.0347433520912248,True,0.7604108374884682,0.9736148701470043,0.21320403265853616,False,1,25,43,True,,,,,
stronger_noise,102,131,200,lambda_kappa_2d,1.0318553643539425,1.0769818229909487,0.8670128514431131,96.98075190334076,False,0.7362577971121672,0.997767905774059,0.26151010866189184,False,1,2,1576,True,197.9432481309139,194.11045880378015,201.77603745804765,7.665578654267506,"[-0.00634618556211505, 0.9999798627616515]"
stronger_noise,102,141,210,lambda_1d,1.0566377886379865,1.0862657488820897,0.8174112689806685,1.0569223115050708,True,0.6549343573859251,0.9798881804656012,0.32495382307967613,False,1,25,43,True,,,,,
stronger_noise,102,141,210,lambda_kappa_2d,1.0566377886379865,1.1028480649136,0.8174112689806685,118.21172820857714,False,0.6181216248201542,1.0167009131411828,0.3985792883210286,False,1,2,1595,True,197.6752578317465,194.19030137854548,201.16021428494753,6.969912906402044,"[-0.007036238560551605, 0.9999752453670636]"
stronger_noise,102,151,220,lambda_1d,1.092062730224871,1.1226840003546057,0.7258581037666353,1.0981333935311288,True,0.4844777599123956,0.967238451224263,0.4827606913118674,False,1,26,49,True,,,,,
stronger_noise,102,151,220,lambda_kappa_2d,1.092062730224871,1.1398222567311505,0.7258581037666353,125.14419642143557,False,0.4297877129821894,1.0219284945510814,0.5921407815688919,False,1,2,1557,True,198.4595261519408,194.95519547958537,201.96385682429622,7.008661344710845,"[-0.0199268386427486, 0.9998014408379825]"
stronger_noise,102,161,230,lambda_1d,0.9274920830256048,0.9534988176494199,0.7286445289973978,0.9302339529434749,True,0.40622619749323696,1.0510628605015586,0.6448366630083217,False,1,26,54,True,,,,,
stronger_noise,102,161,230,lambda_kappa_2d,0.9274920830256048,0.9680543891071467,0.7286445289973978,140.62890201282488,False,0.33317520843762305,1.1241138495571725,0.7909386411195495,False,1,2,1510,True,199.2489877373068,196.1314477947555,202.3665276798581,6.235079885102607,"[-0.04386692063781386, 0.9990373833214431]"
stronger_noise,102,171,240,lambda_1d,0.7852666993822044,0.8072854562357746,0.8679855045006216,0.7854255951522275,True,0.46006956101378693,1.2759014461278064,0.8158318851140195,False,2,27,58,True,,,,,
stronger_noise,102,171,240,lambda_kappa_2d,0.7852666993822044,0.81960901755281,0.8679855045006216,158.0414104930554,False,0.3676472038101116,1.3683238051911315,1.00067660138102,False,2,2,1324,True,198.67723785278463,195.57134961819727,201.78312608737198,6.211776469174708,"[-0.09351240585591478, 0.995618114515319]"
stronger_noise,102,181,250,lambda_1d,0.7429102213416241,0.7637413090989715,1.0721492673480781,0.7900572132449126,False,0.9134071083886292,1.2308914271971856,0.31748431880855643,False,0,26,24,True,,,,,
stronger_noise,102,181,250,lambda_kappa_2d,0.7429102213416241,0.775400150194562,1.0721492673480781,215.5608533046691,False,0.8774405713847291,1.2668579633114272,0.3894173919266981,False,0,2,1159,True,198.39890257031666,195.5405330561243,201.25727208450903,5.716739028384723,"[-0.046342963573309824, 0.9989255876827078]"
stronger_noise,102,191,260,lambda_1d,0.7821313148161546,0.8040621559712028,0.874735651056216,0.7849549528031908,True,0.7593510681451785,0.9901202358248404,0.23076916767966194,False,1,25,42,True,,,,,
stronger_noise,102,191,260,lambda_kappa_2d,0.7821313148161546,0.8163365122169133,0.874735651056216,309.4814949294321,False,0.7332081433230224,1.0162631587894095,0.2830550154663871,False,1,2,1053,True,198.8281861274304,196.04969556903146,201.60667668582934,5.5569811167978855,"[-0.03858349430043816, 0.9992553797541288]"
stronger_noise,102,201,270,lambda_1d,0.8031750231814174,0.8256959266658076,0.8438186263888838,0.8033953042573595,True,0.7377993359718511,0.9498379161543531,0.212038580182502,False,1,25,45,True,,,,,
stronger_noise,102,201,270,lambda_kappa_2d,0.8031750231814174,0.8383005317691116,0.8438186263888838,292.8788233442791,False,0.7137783296959668,0.9738589230818011,0.26008059338583434,False,1,2,1090,True,198.51102875534735,195.70147975653035,201.32057775416436,5.6190979976340145,"[-0.034135370095693174, 0.99941721843704]"
stronger_noise,102,211,280,lambda_1d,0.8905681667582142,0.9155395604780882,0.7380458368969129,0.91703406086018,False,0.6454878274964702,0.8306038470073029,0.18511601951083279,False,0,25,38,True,,,,,
stronger_noise,102,211,280,lambda_kappa_2d,0.8905681667582142,0.9295156674729206,0.7380458368969129,265.96208267134693,False,0.62451676413962,0.8515749096542059,0.22705814551458592,False,0,2,1155,True,201.22885228051064,198.35895729816795,204.09874726285332,5.739789964685372,"[-0.027389348084541, 0.9996248414337771]"
stronger_noise,102,221,290,lambda_1d,0.9279502156363176,0.9539697962277128,0.7434971507202255,0.9814858045626559,False,0.6808674805667368,0.806126824220373,0.1252593436536361,False,0,25,35,True,,,,,
stronger_noise,102,221,290,lambda_kappa_2d,0.9279502156363176,0.9685325573769469,0.7434971507202255,288.2540586653006,False,0.666677343788093,0.820316957652358,0.15363961386426506,False,0,2,1505,True,200.98797800674663,198.83454752891052,203.14140848458274,4.306860955672221,"[-0.01155040393825745, 0.9999332918594436]"
stronger_noise,102,231,300,lambda_1d,0.9998549997441928,1.0278907793659624,0.7385695745174291,1.0786662158820437,False,0.6820492541219496,0.7950898942068633,0.11304064008491366,False,0,25,26,True,,,,,
stronger_noise,102,231,300,lambda_kappa_2d,0.9998549997441928,1.0435819762640175,0.7385695745174291,293.00599629633996,False,0.669243333721022,0.8078958153138363,0.1386524815928143,False,0,2,1580,True,201.8673339189966,199.7759075714477,203.95876026654548,4.182852695097779,"[-0.0025963778087768757, 0.9999966294054567]"
stronger_noise,102,241,310,lambda_1d,1.123575395718902,1.1550802761174368,0.751800747934069,1.1887871191673847,False,0.6951302134493206,0.8084712793814919,0.1133410659321713,False,0,25,36,True,,,,,
stronger_noise,102,241,310,lambda_kappa_2d,1.123575395718902,1.172713075641914,0.751800747934069,289.3708315791344,False,0.682290256175063,0.8213112396930751,0.13902098351801206,False,0,2,1581,True,201.92901736058522,199.70412805318028,204.15390666799016,4.449778614809873,"[-0.002446820762493594, -0.9999970065295977]"
stronger_noise,102,251,320,lambda_1d,1.099338443812455,1.1301637238264075,0.7143216285688867,1.2178425115639295,False,0.6536233255763194,0.7750199333348666,0.12139660775854721,False,0,25,32,True,,,,,
stronger_noise,102,251,320,lambda_kappa_2d,1.099338443812455,1.1474161614137337,0.7143216285688867,358.5470621823109,False,0.6398707836587328,0.7887724734790406,0.14890168982030771,False,0,2,1465,True,200.6605233494891,198.5316994061845,202.7893472927937,4.25764788660922,"[-0.013536015483869185, -0.9999083839456595]"
stronger_noise,102,261,330,lambda_1d,1.1655311125068366,1.198212424718025,0.7361849965197126,1.214969425593414,False,0.6571984180447777,0.8151715757184591,0.15797315767368136,False,0,25,26,True,,,,,
stronger_noise,102,261,330,lambda_kappa_2d,1.1655311125068366,1.2165036551282675,0.7361849965197126,350.4563049362593,False,0.6393022684408957,0.8330677245985295,0.19376545615763385,False,0,2,1265,True,200.85272852077378,198.28807584247247,203.4173811990751,5.129305356602629,"[-0.02299512815388415, -0.9997355770808531]"
stronger_noise,102,271,340,lambda_1d,1.2295947093951887,1.2640723549593125,0.7253188131930348,1.279610642551355,False,0.6356385753741527,0.8149990485976042,0.1793604732234515,False,0,25,32,True,,,,,
stronger_noise,102,271,340,lambda_kappa_2d,1.2295947093951887,1.2833689656627274,0.7253188131930348,381.24491218328836,False,0.6153195385366886,0.8353180878493809,0.21999854931269225,False,0,2,1233,True,200.36217499931794,197.74993075354442,202.97441924509147,5.224488491547049,"[-0.02680787010556546, -0.9996406044676274]"
stronger_noise,102,281,350,lambda_1d,1.080198248124273,1.1104868400100782,0.7040597664911911,1.1646451598698462,False,0.6266390161409112,0.781480518767797,0.15484150262688579,False,0,25,30,True,,,,,
stronger_noise,102,281,350,lambda_kappa_2d,1.080198248124273,1.1274389014635775,0.7040597664911911,399.3293149037568,False,0.6090976345920568,0.7990218983903253,0.18992426379826854,False,0,2,1331,True,199.40850270222515,197.187268387463,201.6297370169873,4.442468629524285,"[-0.023250656139200365, -0.9997296669545707]"
stronger_noise,102,291,360,lambda_1d,1.0168977365347553,1.0454113918614365,0.7070584966636511,1.0847522439605768,False,0.6252018585120176,0.7889151366969263,0.16371327818490866,False,0,25,29,True,,,,,
stronger_noise,102,291,360,lambda_kappa_2d,1.0168977365347553,1.0613700484798818,0.7070584966636511,381.76972870370895,False,0.6066554293947736,0.8074615639325287,0.2008061345377551,False,0,2,1450,True,199.7650194706438,197.74262751938315,201.78741142190447,4.044783902521317,"[-0.020099511490475647, -0.9997979844137737]"
stronger_noise,102,301,370,lambda_1d,1.0641916458828953,1.0940314151163686,0.7328233196396572,1.0953139355047339,False,0.6344060539109008,0.8312405876149875,0.19683453370408677,False,0,25,30,True,,,,,
stronger_noise,102,301,370,lambda_kappa_2d,1.0641916458828953,1.1107322773984856,0.7328233196396572,400.54788445145317,False,0.6121074518656984,0.853539187413616,0.24143173554791764,False,0,2,1564,True,199.4580478182389,197.56560730718581,201.35048832929198,3.7848810221061626,"[-0.011957996138966233, -0.9999285006080887]"
stronger_noise,102,311,380,lambda_1d,0.9973987054741019,1.0253656109842653,0.6834907919067292,1.0391650978371727,False,0.5608757229805776,0.8061058613910878,0.2452301384105101,False,0,26,36,True,,,,,
stronger_noise,102,311,380,lambda_kappa_2d,0.9973987054741019,1.04101826009585,0.6834907919067292,431.60019814358145,False,0.5330945707767194,0.8338870130367391,0.30079244226001967,False,0,2,1488,True,199.66864367518176,197.812034640161,201.52525271020252,3.7132180700415347,"[-0.02826255036833763, 0.9996005343369306]"
stronger_noise,102,321,390,lambda_1d,1.039336277534705,1.0684791060821728,0.7318314081840397,1.0602691041718972,True,0.6120674318254413,0.8515953807613967,0.23952794893595541,False,0,25,37,True,,,,,
stronger_noise,102,321,390,lambda_kappa_2d,1.039336277534705,1.0847899013257443,0.7318314081840397,408.57763938360324,False,0.5849322658753384,0.878730550492741,0.29379828461740254,False,0,2,1153,True,198.20702207885034,195.64055174648865,200.77349241121203,5.132940664723378,"[-0.03982694473069008, 0.99920659248897]"
stronger_noise,102,331,400,lambda_1d,0.9656050422201267,0.9926804583277414,0.6426009108547555,1.0263931737157892,False,0.5153084434859798,0.7698933789340647,0.2545849354480849,False,0,26,32,True,,,,,
stronger_noise,102,331,400,lambda_kappa_2d,0.9656050422201267,1.0078341544607878,0.6426009108547555,350.11656438220314,False,0.48646752926524905,0.7987342924442619,0.3122667631790128,False,0,2,1017,True,199.2148619340428,196.19763654848146,202.23208731960415,6.0344507711226925,"[-0.039685134176853834, 0.9992122347756582]"
stronger_noise,102,341,410,lambda_1d,1.0045008638666677,1.0326669128002113,0.6490375239236218,1.0571083544441757,False,0.5141863805863227,0.7838886638281437,0.269702283241821,False,0,26,33,True,,,,,
stronger_noise,102,341,410,lambda_kappa_2d,1.0045008638666677,1.0484310194389048,0.6490375239236218,365.1232694281404,False,0.48363287940759264,0.814442168439651,0.33080928903205836,False,0,2,915,True,200.14815688265261,196.806632762424,203.48968100288124,6.6830482404572535,"[-0.04054933291577686, 0.9991775375778249]"
stronger_noise,102,351,420,lambda_1d,0.9775217132680917,1.0049312709896518,0.6686281218074405,1.0546920682274754,False,0.5704684456354542,0.7667877973658516,0.19631935173039738,False,0,26,30,True,,,,,
