mode,attempt_index,wall_time_s,reference_phase_s,accepted,reason,current_bound_hit,rank,rrqr_rank,condition_number,candidate_residual_rms_nms,old_residual_rms_nms,positive_definite_mass_matrix,maximum_unconstrained_violation_fraction_of_span,active_or_pressured_bounds,distance_to_prior_span_normalized_l2,distance_to_true_span_normalized_l2,observed_history_torque_rmse_nm,registered_full_trajectory_torque_rmse_nm,unconstrained_a_inertia_combination,unconstrained_b_distal_inertia_combination,unconstrained_d_mass_length_com_combination,unconstrained_g1_proximal_gravity_combination,unconstrained_g2_distal_gravity_combination,unconstrained_k1_passive_stiffness,unconstrained_k2_passive_stiffness,unconstrained_rho1_stiffness_rest_combination,unconstrained_rho2_stiffness_rest_combination,unconstrained_bv1_viscous_damping,unconstrained_bv2_viscous_damping,constrained_a_inertia_combination,constrained_b_distal_inertia_combination,constrained_d_mass_length_com_combination,constrained_g1_proximal_gravity_combination,constrained_g2_distal_gravity_combination,constrained_k1_passive_stiffness,constrained_k2_passive_stiffness,constrained_rho1_stiffness_rest_combination,constrained_rho2_stiffness_rest_combination,constrained_bv1_viscous_damping,constrained_bv2_viscous_damping
existing_cem,10,11.499999999999066,7.239999999997951,True,accepted,False,11,11,2037.8532864392707,0.014871107142335445,1.9600698406003838,True,0.0,,1.1496316191940588,1.1662026236815473,0.08801118833173945,0.5485158407608542,1.1416200683687037,0.2531964589639939,0.17969305859163645,42.525994696860145,6.104731682197541,12.870967849415752,11.720920659757137,2.725178290249307,4.945076919559784,7.180079263339703,5.3031367432568475,1.1416200683687037,0.2531964589639939,0.17969305859163645,42.525994696860145,6.104731682197541,12.870967849415752,11.720920659757137,2.725178290249307,4.945076919559784,7.180079263339703,5.3031367432568475
existing_cem,11,11.999999999998789,7.739999999997674,False,bound_hit,True,11,11,1542.8951179960115,0.015146851444136121,1.7661222847933704,True,0.3386065880724374,a_inertia_combination:lower:0:1.16151487317e-08;d_mass_length_com_combination:lower:0.148906693732:3.4127145554e-12;rho1_stiffness_rest_combination:upper:0.338606588072:9.1926466439e-14,1.3649000420498263,1.430009731490887,0.09951615668828807,0.7237446168900952,0.8197708080366369,0.25257821874723596,0.11894605710672607,45.13521394881525,6.194586616842155,13.374530311682971,11.71864072853018,5.404440774689289,4.864642916126707,6.702410160850729,5.345323159638799,0.7254087500225,0.2609513031650411,0.1693937978674127,43.72894797722483,6.147450285478824,13.041209525293127,11.74018016027805,3.926990816987149,4.914283593042278,6.88138059519578,5.283817583850066
existing_cem,12,12.499999999998511,8.239999999997398,False,bound_hit,True,11,11,1169.4341088567262,0.015070518433736513,1.7742777553779985,True,0.4687694728324165,a_inertia_combination:lower:0:3.47027029335e-09;d_mass_length_com_combination:lower:0.224215609927:4.88557416745e-10;rho1_stiffness_rest_combination:upper:0.468769472832:1.1211300821e-07,1.3170224970565776,1.3998165677112895,0.09526970574367363,0.6993158551996926,0.786404316756739,0.2476292626631245,0.0934323304523054,45.896280511029616,6.018425808182491,13.528420073277461,11.733257217246269,5.972383500428185,5.0498820093702,6.5839014468610095,5.347253953239633,0.7254087418776216,0.23943017314033882,0.1693937983525574,43.58378059560221,6.331601398514157,12.976328003406026,11.718748782069706,3.9269907048742327,4.734352852095827,6.763270975038306,5.345746607719713
existing_cem,13,12.999999999998234,8.73999999999712,False,bound_hit,True,11,11,1141.4646352156337,0.015340740246740866,1.7807788063544516,True,0.37629232228686277,a_inertia_combination:lower:0:8.43048941768e-09;d_mass_length_com_combination:lower:0:5.61670515653e-09;rho1_stiffness_rest_combination:upper:0.376292322287:3.55392995033e-08,1.2879925595825645,1.391646882549248,0.09480786607565028,0.679132716084246,0.8283577629476193,0.19678188617334277,0.1694882947511524,44.73749912076123,6.800536013046874,13.307866719595497,11.647870313201182,5.568875810457589,4.261110426469104,6.733591091103255,5.497756984167139,0.7254087468378407,0.20912218180287132,0.16939380348070515,43.48831376852374,6.450249396364736,12.94806565327482,11.68411297011999,3.9269907814479414,4.615947988646681,6.7349824439417105,5.4300350628918075
existing_cem,14,13.499999999997957,9.239999999996844,False,bound_hit,True,11,11,1047.3989630393146,0.01623238900289456,1.7848346736324012,True,0.4176496473220249,a_inertia_combination:lower:0:7.51787410103e-10;rho1_stiffness_rest_combination:upper:0.417649647322:1.79759842567e-08,1.2776320361803977,1.4106784855305583,0.09543022439622532,0.6545583608531467,0.8349028811574901,0.13085815600622386,0.24518756011292495,44.273775418924714,7.460408965218031,13.238033760442791,11.564094373111185,5.749331183377854,3.5912567683496617,6.770771074463179,5.614143922009314,0.7254087391591387,0.15683819314214564,0.178066423972296,43.35660665096844,6.600337360653362,12.918172140686746,11.632605675482125,3.9269907990112567,4.459888116834396,6.715363806303321,5.505935822785609
existing_cem,15,13.99999999999768,9.739999999996567,False,bound_hit,True,11,11,916.8193517895016,0.0170046024034205,1.7854923269563518,True,0.46111663278260745,a_inertia_combination:lower:0:1.37656552823e-12;b_distal_inertia_combination:lower:0.0579225592872:1.66835989468e-12;rho1_stiffness_rest_combination:upper:0.461116632783:8.881784197e-16,1.2579879177812658,1.4151303342714856,0.09502855916238752,0.5742767591550562,0.9592337917688043,0.08783231767260861,0.27825278943320536,43.60831077726051,8.335593103740552,13.11961181721399,11.473776449377597,5.938991686428771,2.7039140535177886,6.76013935113621,5.714261667202953,0.7254087384087279,0.09934042046170836,0.2339846412360499,42.845197565662,7.131836057369705,12.817062327327433,11.569737934869218,3.92699081698724,3.917913934254101,6.715615077913299,5.537087732185614
existing_cem,16,14.499999999997403,10.23999999999629,False,bound_hit,True,11,11,801.9527221368628,0.019792914249284536,1.7824912553951298,True,0.13044893873607688,b_distal_inertia_combination:lower:0.130448938736:1.38777878078e-17;rho1_stiffness_rest_combination:upper:0.0604306135288:4.02577082781e-10,1.11238943555447,1.2852683445186524,0.09449485797489778,0.3934381840933238,0.926806719165723,0.07342271561482425,0.2810254974552612,41.646564027469765,8.63207145458843,12.576002126596414,11.441537505826,4.190669110756616,2.3989610290429884,6.5565287543473065,5.6579642949739215,0.9321533275279977,0.09934042046004002,0.250398043085605,41.57386202832234,8.446914064961279,12.540630530721959,11.458522233924825,3.926990816584664,2.586040843042777,6.550896837511372,5.61891212077173
existing_cem,17,14.999999999997126,10.739999999996012,False,bound_hit,True,11,11,720.9629051869468,0.027098431579839502,1.777856565341417,True,0.3368415758004959,a_inertia_combination:lower:0.3368415758:1.4743761767e-13,0.8376401729810855,1.0260972297921314,0.1246502098731715,0.14421051405831312,0.23671309331818735,0.10757615281238898,0.38740189209250436,39.30185963134866,7.322254375263581,11.809334872150153,11.580717241578338,0.41417554687155494,3.7144284388929094,6.327342090436825,5.1636640762221875,0.7254087384074988,0.16112688814311732,0.2016434410614009,39.07829830122279,7.637822711119574,11.744599557548266,11.53186840838833,0.49203543751565104,3.3974620503754007,6.154879599534396,5.336516048577654
existing_cem,18,15.499999999996849,11.239999999995735,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,675.5804258982554,0.044311795806861724,1.7780405990987698,False,1.027708021379926,a_inertia_combination:lower:0.539709013381:4.84057238737e-14;b_distal_inertia_combination:lower:0.239874735111:0.0810255897531;d_mass_length_com_combination:upper:0:9.2634237725e-08;rho1_stiffness_rest_combination:lower:1.02770802138:2.80608869474e-13;rho2_stiffness_rest_combination:upper:0.0152554286279:3.91231367311,0.8558013377832149,0.9272360844266156,0.21177785823873202,0.4339644076862059,-0.05761053060015153,0.0516819063727148,0.3914097478075024,35.77646643174576,5.7201066137746155,10.620013713537027,11.673191937075764,-4.920554493557579,5.315864993490916,5.433298524277522,4.8824615391836765,0.7254087384073997,0.18036601021318588,0.5081813009577623,36.211986979048625,9.700518960506594,11.03225928399171,11.426120655633667,-0.4363323129983018,1.3236740828696392,5.333304934420953,5.424592418936811
existing_cem,19,15.999999999996572,11.739999999995458,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,629.0422772087207,0.05020196723715944,1.7775329325532137,False,1.1646610417983925,a_inertia_combination:lower:0.304691253973:0.0144270329736;b_distal_inertia_combination:lower:0.392921924429:0.167888929834;d_mass_length_com_combination:upper:0:0;rho1_stiffness_rest_combination:lower:1.1646610418:1.66533453694e-16,0.9497380720086652,0.9617118774516872,0.29824210041118704,0.528374016774407,0.283357342111314,0.02127436209860939,0.30536154595591997,34.87648654898658,6.077858702489703,10.347953573811733,11.589102020904576,-5.518124775270894,4.951227987105874,5.063931522127228,5.157863597478808,0.7398357713809091,0.267229350294089,0.508181393592,35.652496155364105,10.285705808895438,10.91671650901847,11.417690030250835,-0.4363323129985822,0.7423740085103743,5.137127721840233,5.411880157280562
