mode,attempt_index,wall_time_s,reference_phase_s,accepted,reason,rank,rrqr_rank,condition_number,candidate_residual_rms_nms,old_residual_rms_nms,beta_a_inertia_combination,beta_b_distal_inertia_combination,beta_d_mass_length_com_combination,beta_g1_proximal_gravity_combination,beta_g2_distal_gravity_combination,beta_k1_passive_stiffness,beta_k2_passive_stiffness,beta_rho1_stiffness_rest_combination,beta_rho2_stiffness_rest_combination,beta_bv1_viscous_damping,beta_bv2_viscous_damping,bound_hit_components,unconstrained_bound_pressure,distance_to_prior_span_normalized_l2,distance_to_true_span_normalized_l2,generalized_torque_prediction_combined_rmse_nm
existing_cem,10,11.499999999999066,7.239999999997951,True,accepted,11,11,2037.8532864392707,0.014871107142335445,1.9600698406003838,1.1416200683687037,0.2531964589639939,0.17969305859163645,42.525994696860145,6.104731682197541,12.870967849415752,11.720920659757137,2.725178290249307,4.945076919559784,7.180079263339703,5.3031367432568475,,,1.1496316191940588,1.1662026236815473,0.08801118833173945
existing_cem,11,11.999999999998789,7.739999999997674,False,bound_hit,11,11,1542.8951179960115,0.015146851444136121,1.7661222847933704,0.7254087500225,0.2609513031650411,0.1693937978674127,43.72894797722483,6.147450285478824,13.041209525293127,11.74018016027805,3.926990816987149,4.914283593042278,6.88138059519578,5.283817583850066,a_inertia_combination:lower;d_mass_length_com_combination:lower;rho1_stiffness_rest_combination:upper,d_mass_length_com_combination:lower:0.0504477407573:0.148906693732;rho1_stiffness_rest_combination:upper:1.4774499577:0.338606588072,1.3649000420498263,1.430009731490887,0.09951615668828807
existing_cem,12,12.499999999998511,8.239999999997398,False,bound_hit,11,11,1169.4341088567262,0.015070518433736513,1.7742777553779985,0.7254087418776216,0.23943017314033882,0.1693937983525574,43.58378059560221,6.331601398514157,12.976328003406026,11.718748782069706,3.9269907048742327,4.734352852095827,6.763270975038306,5.345746607719713,a_inertia_combination:lower;d_mass_length_com_combination:lower,d_mass_length_com_combination:lower:0.0759614674117:0.224215609927;rho1_stiffness_rest_combination:upper:2.04539268344:0.468769472832,1.3170224970565776,1.3998165677112895,0.09526970574367363
existing_cem,13,12.999999999998234,8.73999999999712,False,bound_hit,11,11,1141.4646352156337,0.015340740246740866,1.7807788063544516,0.7254087468378407,0.20912218180287132,0.16939380348070515,43.48831376852374,6.450249396364736,12.94806565327482,11.68411297011999,3.9269907814479414,4.615947988646681,6.7349824439417105,5.4300350628918075,a_inertia_combination:lower;d_mass_length_com_combination:lower;rho1_stiffness_rest_combination:upper,rho1_stiffness_rest_combination:upper:1.64188499347:0.376292322287,1.2879925595825645,1.391646882549248,0.09480786607565028
existing_cem,14,13.499999999997957,9.239999999996844,False,bound_hit,11,11,1047.3989630393146,0.01623238900289456,1.7848346736324012,0.7254087391591387,0.15683819314214564,0.178066423972296,43.35660665096844,6.600337360653362,12.918172140686746,11.632605675482125,3.9269907990112567,4.459888116834396,6.715363806303321,5.505935822785609,a_inertia_combination:lower;rho1_stiffness_rest_combination:upper,rho1_stiffness_rest_combination:upper:1.82234036639:0.417649647322,1.2776320361803977,1.4106784855305583,0.09543022439622532
existing_cem,15,13.99999999999768,9.739999999996567,False,bound_hit,11,11,916.8193517895016,0.0170046024034205,1.7854923269563518,0.7254087384087279,0.09934042046170836,0.2339846412360499,42.845197565662,7.131836057369705,12.817062327327433,11.569737934869218,3.92699081698724,3.917913934254101,6.715615077913299,5.537087732185614,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho1_stiffness_rest_combination:upper,b_distal_inertia_combination:lower:0.0115081027874:0.0579225592872;rho1_stiffness_rest_combination:upper:2.01200086944:0.461116632783,1.2579879177812658,1.4151303342714856,0.09502855916238752
existing_cem,16,14.499999999997403,10.23999999999629,False,bound_hit,11,11,801.9527221368628,0.019792914249284536,1.7824912553951298,0.9321533275279977,0.09934042046004002,0.250398043085605,41.57386202832234,8.446914064961279,12.540630530721959,11.458522233924825,3.926990816584664,2.586040843042777,6.550896837511372,5.61891212077173,b_distal_inertia_combination:lower;rho1_stiffness_rest_combination:upper,b_distal_inertia_combination:lower:0.0259177048452:0.130448938736;rho1_stiffness_rest_combination:upper:0.263678293769:0.0604306135288,1.11238943555447,1.2852683445186524,0.09449485797489778
existing_cem,17,14.999999999997126,10.739999999996012,False,bound_hit,11,11,720.9629051869468,0.027098431579839502,1.777856565341417,0.7254087384074988,0.16112688814311732,0.2016434410614009,39.07829830122279,7.637822711119574,11.744599557548266,11.53186840838833,0.49203543751565104,3.3974620503754007,6.154879599534396,5.336516048577654,a_inertia_combination:lower,a_inertia_combination:lower:0.488695645089:0.3368415758,0.8376401729810855,1.0260972297921314,0.1246502098731715
existing_cem,18,15.499999999996849,11.239999999995735,False,"bound_hit,non_positive_definite_mass_matrix",11,11,675.5804258982554,0.044311795806861724,1.7780405990987698,0.7254087384073997,0.18036601021318588,0.5081813009577623,36.211986979048625,9.700518960506594,11.03225928399171,11.426120655633667,-0.4363323129983018,1.3236740828696392,5.333304934420953,5.424592418936811,a_inertia_combination:lower;d_mass_length_com_combination:upper;rho1_stiffness_rest_combination:lower,a_inertia_combination:lower:0.783019269008:0.539709013381;b_distal_inertia_combination:lower:0.0476585140873:0.239874735111;rho1_stiffness_rest_combination:lower:4.48422218056:1.02770802138;rho2_stiffness_rest_combination:upper:0.0798772375079:0.0152554286279,0.8558013377832149,0.9272360844266156,0.21177785823873202
existing_cem,19,15.999999999996572,11.739999999995458,False,"bound_hit,non_positive_definite_mass_matrix",11,11,629.0422772087207,0.05020196723715944,1.7775329325532137,0.7398357713809091,0.267229350294089,0.508181393592,35.652496155364105,10.285705808895438,10.91671650901847,11.417690030250835,-0.4363323129985822,0.7423740085103743,5.137127721840233,5.411880157280562,d_mass_length_com_combination:upper;rho1_stiffness_rest_combination:lower,a_inertia_combination:lower:0.442051396296:0.304691253973;b_distal_inertia_combination:lower:0.0780660583614:0.392921924429;rho1_stiffness_rest_combination:lower:5.08179246227:1.1646610418,0.9497380720086652,0.9617118774516872,0.29824210041118704
existing_cem,20,16.499999999997183,12.23999999999607,False,"bound_hit,non_positive_definite_mass_matrix",11,11,596.4162735320941,0.05398431667000662,1.7670648370839035,0.7254087384073513,0.29362333566139376,0.4232498172565094,36.320961461918394,9.590705611472345,11.043630245668858,11.472738732303068,-0.4363323129985822,1.4427392383378634,5.591731205331858,5.277326136860356,a_inertia_combination:lower;rho1_stiffness_rest_combination:lower,a_inertia_combination:lower:0.60419370732:0.416450530116;rho1_stiffness_rest_combination:lower:2.63408907176:0.603688746694,0.8724560608807563,0.8906997611029285,0.317288310309986
existing_cem,21,16.999999999997794,12.73999999999668,False,bound_hit,11,11,570.9946624242673,0.06350828835236545,1.7515133412152366,0.7254087384073513,0.29802126138012003,0.24431501625703045,36.92305445053807,8.964695466603459,11.122261784430734,11.504204500009772,-0.4363323129985822,2.0737339142872306,6.201687335202294,5.250710866537499,a_inertia_combination:lower;b_distal_inertia_combination:upper;rho1_stiffness_rest_combination:lower,a_inertia_combination:lower:2.69057488515:1.85452334849;d_mass_length_com_combination:upper:0.795539508166:2.34819550124,0.901465749722487,0.9897890612556242,0.30624031532142454
existing_cem,22,17.499999999998405,13.239999999997291,False,bound_hit,11,11,557.6222328379449,0.07200731274003305,1.7326616836388833,0.7254087384073513,0.29802126138012003,0.17753763855788318,37.360498831500564,8.934372379761966,11.181860731462582,11.512942120797371,-0.008603051044088983,2.1068160509936344,6.759168342949515,5.234141308367871,a_inertia_combination:lower;b_distal_inertia_combination:lower,a_inertia_combination:lower:3.81909221318:2.63237262731;b_distal_inertia_combination:lower:0.0395084045553:0.198853620572;d_mass_length_com_combination:upper:1.3096175134:3.86560054121;bv1_viscous_damping:upper:0.168026322992:0.0336052645984,0.9910808926280251,1.1039844269231778,0.28340220394456944
existing_cem,23,17.999999999999016,13.739999999997902,False,bound_hit,11,11,558.4453574139654,0.07461060869645489,1.714323220362238,0.7254087384073513,0.29802126138012003,0.20952930179222268,37.61639798619756,9.344441858515177,11.255924365112662,11.50778765809266,0.6746818286789812,1.6979964172204638,7.034745462854678,5.212179835540156,a_inertia_combination:lower;b_distal_inertia_combination:lower,a_inertia_combination:lower:3.686198165:2.54077320125;b_distal_inertia_combination:lower:0.0470452495344:0.236788053224;d_mass_length_com_combination:upper:1.25386266267:3.70102884074;bv1_viscous_damping:upper:0.108419606032:0.0216839212063,0.9616186884900797,1.0770352312475107,0.2704016591433381
existing_cem,24,18.499999999999627,14.239999999998513,False,bound_hit,11,11,563.1592010289055,0.07539957882916676,1.6969105200703847,0.7254087384073513,0.29802126138012003,0.22717179209341004,37.759831218469564,9.572424568351671,11.297191762913661,11.505277859976395,1.0552884130297848,1.4708938484022014,7.189363549978235,5.1990191028926,a_inertia_combination:lower;b_distal_inertia_combination:lower,a_inertia_combination:lower:3.64007008922:2.50897866023;b_distal_inertia_combination:lower:0.0506696759487:0.2550305088;d_mass_length_com_combination:upper:1.23466665365:3.64436794388;bv1_viscous_damping:upper:0.0874359138231:0.0174871827646,0.9657782841156717,1.080487537267584,0.26169817667794293
existing_cem,25,19.000000000000238,14.739999999999124,False,bound_hit,11,11,568.9096454323244,0.07551326659311333,1.6803394795707407,0.7254087384073513,0.29802126138012003,0.23888583470398358,37.854165346298025,9.722971103049087,11.324136932804464,11.503724610088481,1.30597452502555,1.321001582989903,7.2918596508780915,5.190106454548529,a_inertia_combination:lower;b_distal_inertia_combination:lower,a_inertia_combination:lower:3.64287100544:2.51090923817;b_distal_inertia_combination:lower:0.0537632892458:0.270601276886;d_mass_length_com_combination:upper:1.23677282648:3.65058473827;bv1_viscous_damping:upper:0.0889731181777:0.0177946236355,0.9764209100893749,1.0898038581648393,0.25511001089897223
existing_cem,26,19.50000000000085,15.239999999999736,False,bound_hit,11,11,574.938813239144,0.07863809816428344,1.663306115055039,0.7254087384073513,0.29802126138012003,0.2691580849360959,37.94295869319218,9.974656743098567,11.331655450766727,11.500072666050839,1.6512593707528693,1.0696089284415327,7.489026351048352,5.174363283373944,a_inertia_combination:lower;b_distal_inertia_combination:lower,a_inertia_combination:lower:3.44705208038:2.37593779746;b_distal_inertia_combination:lower:0.0766475451916:0.385782266859;d_mass_length_com_combination:upper:1.19665698926:3.53217474416;bv1_viscous_damping:upper:0.290180597828:0.0580361195656,0.9992984855038193,1.1052165001518077,0.24746833748915598
existing_cem,27,20.00000000000146,15.740000000000347,False,bound_hit,11,11,579.1908410494146,0.08397933837569291,1.6456447919912771,0.7254087384073513,0.29802126138012003,0.23623701388653934,38.14832898744708,9.813692501752488,11.403377435597893,11.508187821799595,1.707010889018394,1.2300693352820038,7.5,5.1458213407888085,a_inertia_combination:lower;b_distal_inertia_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.75847175369:1.90132239084;b_distal_inertia_combination:lower:0.188628623255:0.949405198718;d_mass_length_com_combination:upper:1.02291276362:3.0193335781;bv1_viscous_damping:upper:0.694117967243:0.138823593449,1.0192723488487714,1.133626720856715,0.2339862181029846
existing_cem,28,20.50000000000207,16.240000000000958,False,bound_hit,11,11,578.3191542746004,0.09532649120278933,1.6268239942236866,0.7254087384073513,0.29802126138001755,0.16939380809363333,38.13418309117274,8.80351501322059,11.29962502343757,11.533812517274413,0.6617070730951256,2.236440653899485,7.4999999999999885,5.112421545476794,a_inertia_combination:lower;b_distal_inertia_combination:lower;d_mass_length_com_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.70455565694:1.86415982724;b_distal_inertia_combination:lower:0.473819368266:2.38482667011;bv1_viscous_damping:upper:1.29975260654:0.259950521307,1.0489440126377196,1.1606943692114413,0.22101517044213156
existing_cem,29,21.000000000002682,16.74000000000157,False,bound_hit,11,11,571.5301656422896,0.10293419474267289,1.6090779181600599,0.7254087384073513,0.2534081332167339,0.16939379786400002,37.92870428778568,7.946698982091764,11.104489459430688,11.551396671998369,-0.4363323129985822,3.086659579244815,7.5,5.081326512167575,a_inertia_combination:lower;d_mass_length_com_combination:lower;rho1_stiffness_rest_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.93473558633:2.02281515988;b_distal_inertia_combination:lower:0.601163663453:3.0257757148;rho1_stiffness_rest_combination:lower:0.280787895261:0.0643518453473;bv1_viscous_damping:upper:1.55216242835:0.31043248567,1.0206168762140193,1.1404388828555192,0.21836404700441467
existing_cem,30,21.500000000003293,17.24000000000218,False,bound_hit,11,11,559.0923523656174,0.10565057891819211,1.593892254417804,0.7254087384073563,0.25327678117360924,0.1960781840302954,37.79918870364857,8.095323146823594,11.004353080691448,11.546730965936725,-0.4363323129985822,2.934558017960286,7.5,5.059598798799685,a_inertia_combination:lower;rho1_stiffness_rest_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.88370062332:1.98763846549;b_distal_inertia_combination:lower:0.579780814234:2.91815160208;d_mass_length_com_combination:upper:1.13503924752:3.35029753695;rho1_stiffness_rest_combination:lower:0.080092805475:0.0183559188923;bv1_viscous_damping:upper:1.51506214331:0.303012428661,0.9763727835443554,1.093894401247941,0.22725796614971022
existing_cem,31,22.000000000003904,17.74000000000279,False,bound_hit,11,11,542.4223633090256,0.10714782441132548,1.5857993746975207,0.7254087384073513,0.1884438776206853,0.1887496821411015,37.889454266281575,7.988173276244636,11.07431524925082,11.546059723661742,-0.4363323129985822,3.0380899144162847,7.5,5.057735263264363,a_inertia_combination:lower;rho1_stiffness_rest_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.37359515971:1.6360398173;b_distal_inertia_combination:lower:0.617754632054:3.10928134385;d_mass_length_com_combination:upper:1.38284644154:4.08175050968;g2_distal_gravity_combination:upper:0.282823943846:0.0371776409942;rho2_stiffness_rest_combination:lower:0.688369900704:0.131468966847;bv1_viscous_damping:upper:1.11759841609:0.223519683218,0.9534768824173345,1.1182187564704915,0.2383666164183856
existing_cem,32,22.500000000004515,18.240000000003402,False,bound_hit,11,11,537.7586305477255,0.10968265374624886,1.5827483291255464,0.7254087384073513,0.11153478335886538,0.20321451390101145,38.21784602039498,8.31767128535061,11.310741348409062,11.535278203280798,0.26735943018270236,2.7034597678202985,7.5,5.034052513767866,a_inertia_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.12857770564:1.46715747477;b_distal_inertia_combination:lower:0.680689448813:3.42604473416;d_mass_length_com_combination:upper:1.52469185431:4.50043588826;g2_distal_gravity_combination:upper:2.30834074239:0.303434929327;rho1_stiffness_rest_combination:upper:2.93381464728:0.672380788651;rho2_stiffness_rest_combination:lower:2.72189363964:0.519843392784;bv1_viscous_damping:upper:0.79125235035:0.15825047007,0.9894742420244279,1.2018721883097894,0.24528847715643373
existing_cem,33,23.000000000005127,18.740000000004013,False,"bound_hit,non_positive_definite_mass_matrix",11,11,541.8528961210386,0.11129785343957035,1.5820284912267841,0.7254087384073513,0.09934042046772569,0.35638332085443575,38.708253709387,9.921358440202079,11.669105522778187,11.496305988690965,2.422849015477353,1.09466093955528,7.5,4.975305446501286,a_inertia_combination:lower;b_distal_inertia_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.04079477829:1.40665163669;b_distal_inertia_combination:lower:0.736435565995:3.70662597654;d_mass_length_com_combination:upper:1.41625572724:4.18036476274;g2_distal_gravity_combination:upper:2.37725531384:0.312493855392;rho1_stiffness_rest_combination:upper:3.46767639043:0.794732887555;rho2_stiffness_rest_combination:lower:2.79826268273:0.534428805631;bv1_viscous_damping:upper:0.541506663079:0.108301332616,1.0326117333134075,1.2277587932588987,0.24601347647115798
existing_cem,34,23.500000000005738,19.240000000004624,False,"bound_hit,non_positive_definite_mass_matrix",11,11,545.1530754085836,0.11152505436248049,1.5822804688215242,0.7254087384073513,0.11618547854597794,0.35411436144368447,38.950877697545586,10.48987130332752,11.830421968277722,11.482133442507868,3.2565651042213335,0.5220834943751571,7.5,4.942581034052707,a_inertia_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:2.02002928579:1.39233867669;b_distal_inertia_combination:lower:0.761160726376:3.83107260293;d_mass_length_com_combination:upper:1.21145362008:3.57584998788;g2_distal_gravity_combination:upper:1.58587737046:0.208466011535;rho1_stiffness_rest_combination:upper:2.82072553555:0.646462673407;rho2_stiffness_rest_combination:lower:2.01237770945:0.384335831792;bv1_viscous_damping:upper:0.358952024665:0.071790404933,1.1217805356493664,1.3093960412248906,0.24966187827355388
existing_cem,35,24.00000000000635,19.740000000005235,False,"bound_hit,non_positive_definite_mass_matrix",11,11,546.99897685412,0.11246567777559761,1.5843873224901859,0.7254087384073513,0.0993404204600479,0.36593068631545456,39.07869989350854,11.007672500011482,11.91183854470772,11.467991590843226,3.9022140050112095,1.021405182655144e-13,7.5,4.9170031079268375,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:1.90522132703:1.31320538763;b_distal_inertia_combination:lower:0.807876873248:4.06620421731;d_mass_length_com_combination:upper:0.976760781776:2.88310668422;g2_distal_gravity_combination:upper:0.591341916233:0.0777328014298;rho1_stiffness_rest_combination:upper:1.71130811638:0.39220293006;rho2_stiffness_rest_combination:lower:1.02430916455:0.195628640151;bv1_viscous_damping:upper:0.167905053936:0.0335810107872,1.2809585857113324,1.4646893390965554,0.253504839920789
existing_cem,36,24.50000000000696,20.240000000005846,False,"bound_hit,non_positive_definite_mass_matrix",11,11,545.1004591294136,0.11290860418506693,1.5869827655158342,0.7254087384073513,0.09934042046004002,0.3716704616042379,39.037898342987916,11.005198591859422,11.866528263556779,11.466133329595838,3.831347632366262,2.220446049250313e-16,7.5,4.911691264267661,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower;bv1_viscous_damping:upper,a_inertia_combination:lower:1.7580153809:1.21174124864;b_distal_inertia_combination:lower:0.849970124787:4.27806788441;d_mass_length_com_combination:upper:0.933222025046:2.75459325198;g2_distal_gravity_combination:upper:0.468203663832:0.0615460893779;rho1_stiffness_rest_combination:upper:1.35885457098:0.311426527557;rho2_stiffness_rest_combination:lower:0.907814027303:0.173379707824;bv1_viscous_damping:upper:0.048792031107:0.00975840622139,1.272438182051871,1.4552799440536008,0.25762824104682125
existing_cem,37,25.00000000000757,20.740000000006457,False,"bound_hit,non_positive_definite_mass_matrix",11,11,527.1053667385996,0.11272203120947849,1.5897918493141685,0.7254087384073513,0.09934042046004002,0.43912575869491566,38.886319930545795,11.002293569512792,11.751272111805848,11.462911639558603,3.6341712637533514,2.220446049250313e-16,7.452797391363788,4.9096215669056225,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.54760107601:1.06670970039;b_distal_inertia_combination:lower:0.881795642745:4.43825201595;d_mass_length_com_combination:upper:0.949613064188:2.80297471384;g2_distal_gravity_combination:upper:0.725322248496:0.0953447215007;rho1_stiffness_rest_combination:upper:1.29065236835:0.295795734099;rho2_stiffness_rest_combination:lower:1.17257315856:0.223944977186,1.2738033205608204,1.4335827845708942,0.254663035795214
existing_cem,38,25.500000000008182,21.24000000000707,False,"bound_hit,non_positive_definite_mass_matrix",11,11,504.0749946550937,0.1121136601254908,1.5931701647829715,0.7254087384073513,0.09934042046004005,0.5008861478656901,38.707581995715366,10.998622741088468,11.622565066442002,11.45911737586342,3.410081299002954,2.220446049250313e-16,7.421200182358794,4.907589560759302,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.35638295421:0.934909439602;b_distal_inertia_combination:lower:0.893350064912:4.49640770985;d_mass_length_com_combination:upper:0.92879090643:2.74151391061;g2_distal_gravity_combination:upper:0.843906522909:0.110932806165;rho1_stiffness_rest_combination:upper:1.09921321805:0.251921112717;rho2_stiffness_rest_combination:lower:1.29755021458:0.247813836672,1.299429247703517,1.4354216996058704,0.250318288728023
existing_cem,39,26.000000000008793,21.74000000000768,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,40,26.500000000009404,22.24000000000829,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,41,27.000000000010015,22.7400000000089,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,42,27.500000000010626,23.240000000009513,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,43,28.000000000011237,23.740000000010124,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,44,28.50000000001185,24.240000000010735,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,45,29.00000000001246,24.740000000011346,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,46,29.50000000001307,25.240000000011957,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
existing_cem,47,30.00000000001368,25.740000000012568,False,"bound_hit,non_positive_definite_mass_matrix",11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631,a_inertia_combination:lower;b_distal_inertia_combination:lower;rho2_stiffness_rest_combination:lower,a_inertia_combination:lower:1.33358138318:0.919193078722;b_distal_inertia_combination:lower:0.893914850706:4.49925038855;d_mass_length_com_combination:upper:0.918106738795:2.70997743239;g2_distal_gravity_combination:upper:0.822590388458:0.108130767613;rho1_stiffness_rest_combination:upper:1.03672026934:0.237598783875;rho2_stiffness_rest_combination:lower:1.27703214068:0.243895173211,1.3016666072865184,1.435607718960188,0.24955754663293708
