case,attempt_index,arrival_time_s,sample_time_s,accepted,reason,rank,rrqr_rank,condition_number,candidate_residual_rms_nms,bound_hit,active_or_pressured_bounds,candidate_distance_to_truth_span_l2,last_valid_before_distance_to_truth_span_l2,last_valid_after_distance_to_truth_span_l2,accepted_update_movement,candidate_E_meas_nm,candidate_E_oracle_nm,last_valid_after_E_meas_nm,last_valid_after_E_oracle_nm,measurement_fit_improves_without_oracle_improvement,unconstrained_beta,candidate_beta,last_valid_after_beta
noise_200hz,20,13.799999999997791,13.799999999997791,False,"bound_hit,non_positive_definite_mass_matrix",11,11,392.31063946617456,0.0996872739372796,True,"[{""index"": 2, ""name"": ""d_mass_length_com_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.508181393592, ""constrained_candidate"": 0.508181393592, ""unconstrained_candidate"": 0.48142545179622365, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 0.0}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985811, ""unconstrained_candidate"": -3.0348656620784054, ""unconstrained_violation"": 2.598533349079823, ""unconstrained_violation_fraction_of_span"": 0.5955399753050757, ""constrained_distance_to_bound"": 1.27675647831893e-15}]",0.877221809845394,0.3587540140122629,0.3587540140122629,not_accepted,1.771857780920094,0.9726125308861159,2.5177621022495313,2.2199392772533515,False,"[1.0881898805917076, 0.12425881788940889, 0.48142545179622365, 36.012289778360504, 7.125850083154602, 10.392593333612645, 11.532798669859295, -3.0348656620784054, 3.8103540425094238, 7.403910160084424, 4.965561567396954]","[1.124842525894861, 0.16042554336593845, 0.508181393592, 36.401395769602885, 9.29069681408211, 10.690612171149422, 11.489865423507954, -0.4363323129985811, 1.65771362080904, 7.370723592446387, 4.979249338810713]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,21,14.299999999997514,14.299999999997514,False,"bound_hit,non_positive_definite_mass_matrix",11,11,396.35060610438217,0.10002061189299137,True,"[{""index"": 2, ""name"": ""d_mass_length_com_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.508181393592, ""constrained_candidate"": 0.508181393592, ""unconstrained_candidate"": 0.5187803237264775, ""unconstrained_violation"": 0.010598930134477547, ""unconstrained_violation_fraction_of_span"": 0.031284882528541676, ""constrained_distance_to_bound"": 0.0}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985822, ""unconstrained_candidate"": -2.2520020336454554, ""unconstrained_violation"": 1.815669720646873, ""unconstrained_violation_fraction_of_span"": 0.4161208479310521, ""constrained_distance_to_bound"": 1.6653345369377348e-16}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 7.5, ""constrained_candidate"": 7.491909877740234, ""unconstrained_candidate"": 7.523616625014319, ""unconstrained_violation"": 0.023616625014319048, ""unconstrained_violation_fraction_of_span"": 0.0047233250028638095, ""constrained_distance_to_bound"": 0.00809012225976602}]",0.9214685925489989,0.3587540140122629,0.3587540140122629,not_accepted,1.7372687122851005,0.9745327117424863,2.501560545832589,2.229955741004607,False,"[1.0166079860335115, 0.11376917907430287, 0.5187803237264775, 36.387477898712554, 7.481491038948028, 10.585991313402484, 11.509969356758477, -2.2520020336454554, 3.44353575440005, 7.523616625014319, 4.995395692126271]","[1.065210526593664, 0.14871973767777125, 0.508181393592, 36.64814443175379, 9.00647590596003, 10.790042969437325, 11.481017863664038, -0.4363323129985822, 1.9278800383852053, 7.491909877740234, 5.0047709165303935]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,22,14.799999999997237,14.799999999997237,False,"bound_hit,non_positive_definite_mass_matrix",11,11,401.26785331388925,0.10195385127637907,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": false, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.1340425178977614, ""unconstrained_candidate"": 0.09498213977121388, ""unconstrained_violation"": 0.004358280688826127, ""unconstrained_violation_fraction_of_span"": 0.021936089401691523, ""constrained_distance_to_bound"": 0.03470209743772139}, {""index"": 2, ""name"": ""d_mass_length_com_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.508181393592, ""constrained_candidate"": 0.508181393592, ""unconstrained_candidate"": 0.562371963077675, ""unconstrained_violation"": 0.05419056948567502, ""unconstrained_violation_fraction_of_span"": 0.15995440851141027, ""constrained_distance_to_bound"": 0.0}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.43633231299825515, ""unconstrained_candidate"": -1.5105803749019282, ""unconstrained_violation"": 1.0742480619033459, ""unconstrained_violation_fraction_of_span"": 0.24619952038868048, ""constrained_distance_to_bound"": 3.272382365082649e-13}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 7.652006235631865, ""unconstrained_violation"": 0.15200623563186522, ""unconstrained_violation_fraction_of_span"": 0.030401247126373043, ""constrained_distance_to_bound"": 0.0}]",0.9702463201119833,0.3587540140122629,0.3587540140122629,not_accepted,1.7014058181819913,0.9848035113530265,2.476164086278918,2.2265616630846288,False,"[0.9268725953293186, 0.09498213977121388, 0.562371963077675, 36.77209997154389, 7.78756179530461, 10.77939630620667, 11.493718784827614, -1.5105803749019282, 3.1292707928679055, 7.652006235631865, 5.010370053586371]","[0.9945456935986399, 0.1340425178977614, 0.508181393592, 37.02676565719907, 8.58185381391065, 10.967747648173528, 11.480344552850323, -0.43633231299825515, 2.341156151513249, 7.5, 5.016949217963501]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,23,15.29999999999696,15.29999999999696,False,"bound_hit,non_positive_definite_mass_matrix",11,11,404.60213294401655,0.1151006791708586,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": -0.005771546504389519, ""unconstrained_violation"": 0.10511196696442952, ""unconstrained_violation_fraction_of_span"": 0.5290493359986891, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.43633231293534724, ""unconstrained_candidate"": -2.103131655802523, ""unconstrained_violation"": 1.6667993428039405, ""unconstrained_violation_fraction_of_span"": 0.3820022705513804, ""constrained_distance_to_bound"": 6.323513934702873e-11}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.130100087224175, ""unconstrained_violation"": 0.6301000872241751, ""unconstrained_violation_fraction_of_span"": 0.12602001744483501, ""constrained_distance_to_bound"": 0.0}]",0.9584487218853817,0.3587540140122629,0.3587540140122629,not_accepted,1.7514172919444702,1.061159863615554,2.4485615453610525,2.2197027307595167,False,"[1.061037617547334, -0.005771546504389519, 0.49725711889634094, 36.678598698117014, 7.2853895149070595, 10.630663227502282, 11.495677331588828, -2.103131655802523, 3.6268772965657385, 8.130100087224175, 5.039597225533834]","[1.2051926458435778, 0.09934042046004002, 0.4548802384148214, 37.45390292868078, 8.109849484533559, 11.16031378369992, 11.485716277383831, -0.43633231293534724, 2.811238865580082, 7.5, 5.037878267139791]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,24,15.799999999996682,15.799999999996682,False,"bound_hit,non_positive_definite_mass_matrix",11,11,398.2676186825538,0.13735760580243786,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": -0.11452377679845324, ""unconstrained_violation"": 0.21386419725849326, ""unconstrained_violation_fraction_of_span"": 1.0764208379031412, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.43633231299857933, ""unconstrained_candidate"": -4.925792200597096, ""unconstrained_violation"": 4.489459887598513, ""unconstrained_violation_fraction_of_span"": 1.0289084154106871, ""constrained_distance_to_bound"": 3.0531133177191805e-15}, {""index"": 8, ""name"": ""rho2_stiffness_rest_combination"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 5.235987755982989, ""constrained_candidate"": 3.0447201728025854, ""unconstrained_candidate"": 5.398330260523235, ""unconstrained_violation"": 0.1623425045402458, ""unconstrained_violation_fraction_of_span"": 0.031005134485798294, ""constrained_distance_to_bound"": 2.1912675831804034}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.94343297977692, ""unconstrained_violation"": 1.4434329797769205, ""unconstrained_violation_fraction_of_span"": 0.2886865959553841, ""constrained_distance_to_bound"": 0.0}]",0.8806506349375699,0.3587540140122629,0.3587540140122629,not_accepted,1.814477349146982,1.1701945272765235,2.4147299950930967,2.212486361211752,False,"[1.1090456297760398, -0.11452377679845324, 0.46319744465648105, 35.72804044177688, 5.50794297860844, 9.910350336103285, 11.526985757691872, -4.925792200597096, 5.398330260523235, 8.94343297977692, 5.061654816593096]","[1.513140154478315, 0.09934042046004002, 0.3782501148289628, 37.6746976191214, 7.8805075654508645, 11.21402342207896, 11.49553904369129, -0.43633231299857933, 3.0447201728025854, 7.5, 5.024965555890633]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,25,16.29999999999694,16.29999999999694,False,"bound_hit,non_positive_definite_mass_matrix",11,11,381.090767303402,0.14370317718540007,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004017, ""unconstrained_candidate"": -0.11730014676651182, ""unconstrained_violation"": 0.21664056722655184, ""unconstrained_violation_fraction_of_span"": 1.0903948575177218, ""constrained_distance_to_bound"": 1.6653345369377348e-16}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985822, ""unconstrained_candidate"": -5.564540075421958, ""unconstrained_violation"": 5.128207762423375, ""unconstrained_violation_fraction_of_span"": 1.175298645012348, ""constrained_distance_to_bound"": 1.6653345369377348e-16}, {""index"": 8, ""name"": ""rho2_stiffness_rest_combination"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 5.235987755982989, ""constrained_candidate"": 3.0007154390433977, ""unconstrained_candidate"": 5.833448031302089, ""unconstrained_violation"": 0.5974602753190998, ""unconstrained_violation_fraction_of_span"": 0.11410650734169535, ""constrained_distance_to_bound"": 2.235272316939591}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 9.045900114631516, ""unconstrained_violation"": 1.5459001146315163, ""unconstrained_violation_fraction_of_span"": 0.30918002292630326, ""constrained_distance_to_bound"": 0.0}]",0.9236435024568385,0.3587540140122629,0.3587540140122629,not_accepted,1.7534025209572939,1.1148649950186758,2.384481478064143,2.2096838733179935,False,"[1.0830344230601452, -0.11730014676651182, 0.4616471324191612, 35.547624024127536, 5.065060070383577, 9.778939819332596, 11.532539997047998, -5.564540075421958, 5.833448031302089, 9.045900114631516, 5.055173933448222]","[1.3679761702542448, 0.09934042046004017, 0.4583450747036775, 37.65614510731277, 7.918021386290915, 11.136917433555634, 11.490819288995265, -0.4363323129985822, 3.0007154390433977, 7.5, 5.01102834300223]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,26,16.79999999999755,16.79999999999755,False,"bound_hit,non_positive_definite_mass_matrix",11,11,355.70363740847284,0.14185392150900628,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": -0.1387226516445739, ""unconstrained_violation"": 0.23806307210461392, ""unconstrained_violation_fraction_of_span"": 1.1982185650219566, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985822, ""unconstrained_candidate"": -3.3385423114541357, ""unconstrained_violation"": 2.9022099984555534, ""unconstrained_violation_fraction_of_span"": 0.6651375366886896, ""constrained_distance_to_bound"": 1.6653345369377348e-16}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.860722635782512, ""unconstrained_violation"": 1.360722635782512, ""unconstrained_violation_fraction_of_span"": 0.2721445271565024, ""constrained_distance_to_bound"": 0.0}]",0.9121823200240016,0.3587540140122629,0.3587540140122629,not_accepted,1.7363492114976409,1.1187407216148864,2.371424139900463,2.2105406263216327,False,"[1.217033892359121, -0.1387226516445739, 0.4845531875770597, 36.135620121269795, 6.6448877924386, 10.212326585706384, 11.509894301397528, -3.3385423114541357, 4.267779656249846, 8.860722635782512, 5.000101415507734]","[1.3920134420112773, 0.09934042046004002, 0.44424344767304264, 37.70366655439299, 7.879637494490835, 11.15919009444096, 11.500528514107877, -0.4363323129985822, 3.049531719299714, 7.5, 4.981105208212901]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,27,17.29999999999816,17.29999999999816,False,"bound_hit,non_positive_definite_mass_matrix",11,11,330.64361750888224,0.13981839802495266,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": -0.12578583616641412, ""unconstrained_violation"": 0.22512625662645414, ""unconstrained_violation_fraction_of_span"": 1.1331050119574029, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985638, ""unconstrained_candidate"": -2.085755766144832, ""unconstrained_violation"": 1.6494234531462495, ""unconstrained_violation_fraction_of_span"": 0.37802000998069757, ""constrained_distance_to_bound"": 1.8596235662471372e-14}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.835839707123402, ""unconstrained_violation"": 1.3358397071234016, ""unconstrained_violation_fraction_of_span"": 0.2671679414246803, ""constrained_distance_to_bound"": 0.0}]",0.9084940986995085,0.3587540140122629,0.3587540140122629,not_accepted,1.719673354874077,1.125426815758636,2.3604460788793893,2.2126718496908544,False,"[1.247863026520167, -0.12578583616641412, 0.5026110214929707, 36.46133418811097, 7.545684236027291, 10.440062234628753, 11.501738329729655, -2.085755766144832, 3.3819449771959977, 8.835839707123402, 4.976136779755016]","[1.4076467170354119, 0.09934042046004002, 0.4385430040436989, 37.773117322915304, 7.815205991868836, 11.197222434254083, 11.51030943799498, -0.4363323129985638, 3.1260417609720124, 7.5, 4.97477257628163]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,28,17.79999999999877,17.79999999999877,False,"bound_hit,non_positive_definite_mass_matrix",11,11,320.62672708572615,0.13858785991527195,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004006, ""unconstrained_candidate"": -0.00763586878045347, ""unconstrained_violation"": 0.10697628924049347, ""unconstrained_violation_fraction_of_span"": 0.5384328390452354, ""constrained_distance_to_bound"": 5.551115123125783e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129942308, ""unconstrained_candidate"": 0.6822240104409885, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 4.351574656169532e-12}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.69853890547404, ""unconstrained_violation"": 1.1985389054740399, ""unconstrained_violation_fraction_of_span"": 0.23970778109480798, ""constrained_distance_to_bound"": 0.0}]",0.9319420061497272,0.3587540140122629,0.3587540140122629,not_accepted,1.6668139228030385,1.0847546626414373,2.3431119362606365,2.2089114857244985,False,"[1.1705956025230293, -0.00763586878045347, 0.5035911120876384, 37.336900278686336, 9.361671978016737, 11.009117793302908, 11.48290034237265, 0.6822240104409885, 1.5921688870855095, 8.69853890547404, 4.951078596560577]","[1.3244580464331026, 0.09934042046004006, 0.4315547249026175, 37.99268150802738, 7.584815661216467, 11.320246165267204, 11.523367149940304, -0.4363323129942308, 3.370519947887368, 7.5, 4.981329267467481]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,29,18.299999999999383,18.299999999999383,False,"bound_hit,non_positive_definite_mass_matrix",11,11,322.0895551146358,0.14094952927422583,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": 0.06657344017117006, ""unconstrained_violation"": 0.03276698028886994, ""unconstrained_violation_fraction_of_span"": 0.1649226978158934, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.269705292438262, ""unconstrained_violation"": 0.7697052924382621, ""unconstrained_violation_fraction_of_span"": 0.15394105848765244, ""constrained_distance_to_bound"": 0.0}]",0.952748144933935,0.3587540140122629,0.3587540140122629,not_accepted,1.6228478814846874,1.0621823553095742,2.330338565933785,2.217227747682373,False,"[1.1586347079684327, 0.06657344017117006, 0.5062769939296207, 38.42194706335922, 10.521393179008273, 11.686462138418657, 11.470134582983974, 3.011895259467751, 0.44686262085399364, 8.269705292438262, 4.91742675601438]","[1.2621525292861147, 0.09934042046004002, 0.41501983423211347, 38.40762840429214, 7.2635842318820725, 11.56794310788763, 11.535166979295033, -0.30741519589480515, 3.7001717827726246, 7.5, 4.979805201534401]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,30,18.799999999999994,18.799999999999994,False,"bound_hit,non_positive_definite_mass_matrix",11,11,320.2311325737787,0.1422582270969429,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": 0.03264754643529877, ""unconstrained_violation"": 0.06669287402474124, ""unconstrained_violation_fraction_of_span"": 0.33567843641032624, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 2, ""name"": ""d_mass_length_com_combination"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 0.508181393592, ""constrained_candidate"": 0.45704552746866584, ""unconstrained_candidate"": 0.5296943969061991, ""unconstrained_violation"": 0.02151300331419914, ""unconstrained_violation_fraction_of_span"": 0.06349997339179778, ""constrained_distance_to_bound"": 0.05113586612333415}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 3.926990816987241, ""constrained_candidate"": 1.4422649689605485, ""unconstrained_candidate"": 3.981090906011036, ""unconstrained_violation"": 0.05410008902379504, ""unconstrained_violation_fraction_of_span"": 0.012398827089381944, ""constrained_distance_to_bound"": 2.4847258480266925}, {""index"": 8, ""name"": ""rho2_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": false, ""bound"": 0.0, ""constrained_candidate"": 2.308752931625558, ""unconstrained_candidate"": -0.11133448733055129, ""unconstrained_violation"": 0.11133448733055129, ""unconstrained_violation_fraction_of_span"": 0.021263320794311077, ""constrained_distance_to_bound"": 2.308752931625558}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.034455235552628, ""unconstrained_violation"": 0.5344552355526275, ""unconstrained_violation_fraction_of_span"": 0.10689104711052551, ""constrained_distance_to_bound"": 0.0}]",0.9098575324652354,0.3587540140122629,0.3587540140122629,not_accepted,1.6406101497164223,1.1023445594401198,2.3254767121968185,2.2235232955093345,False,"[1.2693554474729156, 0.03264754643529877, 0.5296943969061991, 38.82003413340466, 11.079245422755303, 11.936856781965421, 11.456752368555478, 3.981090906011036, -0.11133448733055129, 8.034455235552628, 4.881043742590833]","[1.3663309714094427, 0.09934042046004002, 0.45704552746866584, 38.74000638168066, 8.660919205360965, 11.804640540495487, 11.509563200781363, 1.4422649689605485, 2.308752931625558, 7.5, 4.9353169208734595]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
noise_200hz,31,19.300000000000605,19.300000000000605,False,"bound_hit,non_positive_definite_mass_matrix",11,11,318.3256789322173,0.14078013266741787,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.09934042046004, ""constrained_candidate"": 0.09934042046004002, ""unconstrained_candidate"": 0.035006907001894655, ""unconstrained_violation"": 0.06433351345814535, ""unconstrained_violation_fraction_of_span"": 0.32380330765775095, ""constrained_distance_to_bound"": 1.3877787807814457e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 3.926990816987241, ""constrained_candidate"": 1.6554935738309116, ""unconstrained_candidate"": 4.050076716292529, ""unconstrained_violation"": 0.12308589930528813, ""unconstrained_violation_fraction_of_span"": 0.028209210191060968, ""constrained_distance_to_bound"": 2.2714972431563294}, {""index"": 8, ""name"": ""rho2_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": false, ""bound"": 0.0, ""constrained_candidate"": 2.15086196825988, ""unconstrained_candidate"": -0.1340651953247296, ""unconstrained_violation"": 0.1340651953247296, ""unconstrained_violation_fraction_of_span"": 0.025604566239013405, ""constrained_distance_to_bound"": 2.15086196825988}, {""index"": 9, ""name"": ""bv1_viscous_damping"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 7.5, ""constrained_candidate"": 7.5, ""unconstrained_candidate"": 8.014491531195823, ""unconstrained_violation"": 0.5144915311958229, ""unconstrained_violation_fraction_of_span"": 0.10289830623916459, ""constrained_distance_to_bound"": 0.0}]",0.9135736882829217,0.3587540140122629,0.3587540140122629,not_accepted,1.6294110652594638,1.1038251202066323,2.318627161143637,2.222467056175244,False,"[1.310266617014224, 0.035006907001894655, 0.5075211479089614, 38.87455215658138, 11.099788461957512, 11.96512021732529, 11.45435912417027, 4.050076716292529, -0.1340651953247296, 8.014491531195823, 4.870256743833453]","[1.3972646061933571, 0.09934042046004002, 0.4474125210621728, 38.79951453340614, 8.81911218303293, 11.839781968048724, 11.505916724832808, 1.6554935738309116, 2.15086196825988, 7.5, 4.924455526787876]","[1.384804188786388, 0.22796912076459191, 0.34011273863547975, 36.074947810802996, 8.31069060033757, 10.567805142516436, 11.05339316226187, 1.0096467312170183, 2.275433389092609, 5.157786219332307, 4.8473688961852845]"
