setting,case,candidate_index,fit_end_time_s,reference_epoch,parameter_identification_status,active_bound_count,rank,rrqr_rank,condition_number,control_model_status,decision_time_s,decision_reason,decision_block_count,look_count,final_delta_prior_mean_nms2,final_delta_prior_upper_nms2,final_delta_last_mean_nms2,final_delta_last_upper_nms2,oracle_improvement_vs_last_valid_nm,proposed_model_distance_to_truth_span_l2,reference_model_distance_to_truth_span_l2
primary_hac_lag2,noise_bias_delay_100hz,4,5.830000000000282,0,identified_boundary_pressured,3,11,11,4467.107764911406,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,5,6.330000000000449,0,identified_boundary_pressured,4,11,11,3931.4875327677846,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,6,6.830000000000616,0,identified_boundary_pressured,3,11,11,3968.2321444716995,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,7,7.330000000000783,0,identified_boundary_pressured,4,11,11,3803.021274125643,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,8,7.8300000000009495,0,identified_boundary_pressured,4,11,11,3497.468988482656,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,9,8.330000000000823,0,identified_boundary_pressured,4,11,11,3497.468988482656,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,10,8.830000000000545,0,identified_boundary_pressured,3,11,11,926.0543730304574,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,11,9.330000000000268,0,identified_boundary_pressured,4,11,11,808.4279038423131,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,12,9.829999999999991,0,identified_boundary_pressured,4,11,11,808.4279038423131,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,13,10.329999999999714,0,identified_boundary_pressured,4,11,11,559.5238693306267,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,14,10.829999999999437,0,identified_boundary_pressured,4,11,11,555.4963821576781,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,15,11.32999999999916,0,identified_boundary_pressured,3,11,11,531.6877043834181,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,16,11.829999999998883,0,identified_boundary_pressured,3,11,11,479.1848845781452,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
primary_hac_lag2,noise_bias_delay_100hz,17,12.329999999998606,0,identified_boundary_pressured,3,11,11,479.1848845781452,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,0,5.380000000000131,0,identified_boundary_pressured,1,11,11,11136.55538249854,promoted,17.399999999998283,upper_bounds_below_zero_against_both_references,12,1,-0.5234918577756614,-0.1834411564099121,-0.5234918577756614,-0.1834411564099121,0.26692207365207476,0.4509287563919224,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,1,5.880000000000298,0,identified_boundary_pressured,1,11,11,6085.515416115967,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.27765564221714856,0.46311008627591954,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,2,6.380000000000465,0,identified_boundary_pressured,2,11,11,3834.090506731251,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.28523754646377064,0.45864651267295337,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,3,6.880000000000632,0,identified_boundary_pressured,1,11,11,4102.314831335865,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.28899822246868645,0.45099055506851554,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,4,7.380000000000799,0,identified_boundary_pressured,1,11,11,4102.314831335865,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.33367273836668954,0.4417000398331773,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,5,7.880000000000966,0,identified_boundary_pressured,1,11,11,3601.9754836336915,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.4112110404824034,0.4197727286216261,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,6,8.380000000000795,0,identified_boundary_pressured,1,11,11,1538.6282636272242,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.4028530858051096,0.4152412233496015,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,7,8.880000000000518,0,identified_boundary_pressured,1,11,11,846.3552044073479,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.3944037203742572,0.4096728326550378,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,8,9.38000000000024,0,identified_boundary_pressured,1,11,11,721.1484629892269,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.37555057607510856,0.40926399285145104,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,9,9.879999999999963,0,identified_boundary_pressured,1,11,11,685.3749817649332,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.36388407871669903,0.410608892518552,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,10,10.379999999999686,0,identified_boundary_pressured,1,11,11,574.8600259935994,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.35395801236620805,0.41014033557671387,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,11,10.87999999999941,0,identified_boundary_pressured,1,11,11,543.7443587743173,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.3616017373104352,0.4088346756183819,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,12,11.379999999999132,0,identified_boundary_pressured,1,11,11,544.547704782942,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.3642198484036556,0.4087002259805707,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,13,11.879999999998855,0,identified_boundary_pressured,2,11,11,495.82503985371596,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.3805366542819901,0.4090542069814056,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,14,12.379999999998578,0,identified_boundary_pressured,2,11,11,495.82503985371596,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.38161171092412793,0.40894141195810346,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,15,12.8799999999983,0,identified_boundary_pressured,2,11,11,495.82503985371596,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.3824587798665644,0.4088479337568233,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,16,13.379999999998024,0,identified_boundary_pressured,2,11,11,495.82503985371596,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.39607384688384073,0.40877052645577583,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,17,13.879999999997747,0,identified_boundary_pressured,1,11,11,419.9582118697494,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.412919836929575,0.4110302233705921,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,18,14.37999999999747,0,identified_boundary_pressured,1,11,11,422.2364732706448,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.4134385370934086,0.410101474827608,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,19,14.879999999997192,0,identified_boundary_pressured,1,11,11,425.233330548486,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.4138900203450362,0.40991227740264896,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,20,15.379999999996915,0,identified_boundary_pressured,1,11,11,425.233330548486,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.4140945622403538,0.40983898579856604,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,21,15.879999999996638,0,identified_boundary_pressured,1,11,11,425.233330548486,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.4140979120943835,0.40975951198008487,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,22,16.379999999997036,0,identified_boundary_pressured,1,11,11,425.233330548486,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,0.41391625622102923,0.4097030116915928,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,23,16.879999999997647,0,identified_boundary_pressured,1,11,11,390.7321852439675,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,nan,0.4116905772618629,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,24,17.379999999998258,0,identified_boundary_pressured,1,11,11,350.4997800439677,rejected_superseded_reference_changed,17.399999999998283,last_valid_changed_before_candidate_decision,,0,,,,,nan,0.41272903438709724,0.46038359121476413
sensitivity_hac_lag3_12_to_20,ideal_200hz,25,17.87999999999887,1,identified_boundary_pressured,2,11,11,323.3243913011247,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,26,18.37999999999948,1,identified_boundary_pressured,2,11,11,322.33776356894583,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,27,18.88000000000009,1,identified_boundary_pressured,2,11,11,331.82765787693427,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,28,19.380000000000702,1,identified_boundary_pressured,2,11,11,338.11039487908835,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,29,19.880000000001314,1,identified_boundary_pressured,2,11,11,340.7460075477788,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,30,20.380000000001925,1,identified_boundary_pressured,2,11,11,340.57148543539165,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,31,20.880000000002536,1,identified_boundary_pressured,2,11,11,344.35895673180244,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,32,21.380000000003147,1,identified_boundary_pressured,2,11,11,344.35895673180244,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,33,21.880000000003758,1,identified_boundary_pressured,2,11,11,344.35895673180244,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,34,22.38000000000437,1,identified_boundary_pressured,2,11,11,344.35895673180244,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,ideal_200hz,35,22.88000000000498,1,identified_boundary_pressured,2,11,11,344.35895673180244,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_200hz,0,5.380000000000131,0,identified_boundary_pressured,2,11,11,6513.780311950414,promoted,20.880000000002536,upper_bounds_below_zero_against_both_references,12,1,-0.6947057015928567,-0.42200154538365175,-0.6947057015928567,-0.42200154538365175,0.32109861901016856,0.4822195707359471,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,1,5.880000000000298,0,identified_boundary_pressured,2,11,11,6513.780311950414,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.33123547359269967,0.4824963067150771,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,2,6.380000000000465,0,identified_boundary_pressured,2,11,11,4092.7586867844643,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.33392171840855944,0.47584656875265713,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,3,6.880000000000632,0,identified_boundary_pressured,2,11,11,4059.9170662682823,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.35472143266883194,0.46765492340851994,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,4,7.380000000000799,0,identified_boundary_pressured,2,11,11,4227.698737867983,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.36473642642248993,0.4639264198102108,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,5,7.880000000000966,0,identified_boundary_pressured,3,11,11,4264.796998085577,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.3844486342318074,0.4563790873808496,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,6,8.380000000000795,0,identified_boundary_pressured,3,11,11,1525.969344973897,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.39157256316172173,0.4470300731820281,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,7,8.880000000000518,0,identified_boundary_pressured,2,11,11,854.0624923851078,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.5934248893459384,0.42631071258204273,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,8,9.38000000000024,0,identified_boundary_pressured,1,11,11,854.0624923851078,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.5783838697352284,0.42506401628000096,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,9,9.879999999999963,0,identified_boundary_pressured,1,11,11,854.0624923851078,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.5600338133283635,0.42421582707366373,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,10,10.379999999999686,0,identified_boundary_pressured,1,11,11,651.956316437556,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4690595904395538,0.43040319198718957,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,11,10.87999999999941,0,identified_boundary_pressured,2,11,11,546.6263862835295,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4395852736095929,0.4291153982789166,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,12,11.379999999999132,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.43853256744532665,0.4298946292671842,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,13,11.879999999998855,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4382638594374173,0.42939120489011917,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,14,12.379999999998578,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4372580460061348,0.4289168625216297,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,15,12.8799999999983,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4372580460061348,0.4289168625216297,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,16,13.379999999998024,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.43639003385833774,0.428563637720989,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,17,13.879999999997747,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.43574176519652763,0.42831284511928097,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,18,14.37999999999747,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4351048413697516,0.4281264632071279,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,19,14.879999999997192,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4345483335350213,0.4279479912593158,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,20,15.379999999996915,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4347004233572056,0.42783806891433496,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,21,15.879999999996638,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4347004233572056,0.42783806891433496,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,22,16.379999999997036,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4347170643502496,0.4277275694096442,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,23,16.879999999997647,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.43447946163891427,0.42763976880580146,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,24,17.379999999998258,0,identified_boundary_pressured,2,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.43950268413867377,0.4275964862689851,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,25,17.87999999999887,0,identified_boundary_pressured,2,11,11,486.67896880394505,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4341716382486842,0.4180257514332172,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,26,18.37999999999948,0,identified_boundary_pressured,2,11,11,416.36970332177236,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.42936237905197494,0.41959973166354203,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,27,18.88000000000009,0,identified_boundary_pressured,2,11,11,391.150860712569,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.42857881191529223,0.41865231831846483,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,28,19.380000000000702,0,identified_boundary_pressured,2,11,11,391.150860712569,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.42651909719606174,0.4185822055600003,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,29,19.880000000001314,0,identified_boundary_pressured,2,11,11,388.7663423326971,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4241807315849133,0.4180351879266987,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,30,20.380000000001925,0,identified_boundary_pressured,2,11,11,393.8795281853344,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,nan,0.4147700256209806,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_200hz,31,20.880000000002536,1,identified_boundary_pressured,2,11,11,404.9368632302295,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_200hz,32,21.380000000003147,1,identified_boundary_pressured,3,11,11,409.7396151343902,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_200hz,33,21.880000000003758,1,identified_boundary_pressured,3,11,11,409.6075208441272,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_200hz,34,22.38000000000437,1,identified_boundary_pressured,3,11,11,409.6075208441272,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_200hz,35,22.88000000000498,1,identified_boundary_pressured,3,11,11,409.6075208441272,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,0,5.380000000000131,0,identified_boundary_pressured,2,11,11,6513.780311950414,promoted,20.880000000002536,upper_bounds_below_zero_against_both_references,12,1,-0.8490235481009366,-0.4712787738998463,-0.8490235481009366,-0.4712787738998463,0.3494417396917422,0.4700588009731886,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,1,5.880000000000298,0,identified_boundary_pressured,2,11,11,6513.780311950414,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.3586055092840228,0.4705409383699816,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,2,6.380000000000465,0,identified_boundary_pressured,3,11,11,4092.7586867844643,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.377433404397598,0.4517326282328161,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,3,6.880000000000632,0,identified_boundary_pressured,3,11,11,4059.9170662682823,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4910682111846967,0.43462564870475534,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,4,7.380000000000799,0,identified_boundary_pressured,3,11,11,4227.698737867983,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.500982209013352,0.4258674481996264,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,5,7.880000000000966,0,identified_boundary_pressured,3,11,11,4264.796998085577,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.49453853596219943,0.4219999024568207,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,6,8.380000000000795,0,identified_boundary_pressured,3,11,11,1525.969344973897,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4919641254528271,0.4172220490632,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,7,8.880000000000518,0,identified_boundary_pressured,3,11,11,854.0624923851078,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48397209323198265,0.41392564399861315,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,8,9.38000000000024,0,identified_boundary_pressured,3,11,11,854.0624923851078,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4830385496979108,0.4134866772546703,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,9,9.879999999999963,0,identified_boundary_pressured,3,11,11,854.0624923851078,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4852741934593823,0.41317383997937585,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,10,10.379999999999686,0,identified_boundary_pressured,4,11,11,651.956316437556,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4951057450859455,0.41791694438676164,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,11,10.87999999999941,0,identified_boundary_pressured,3,11,11,546.6263862835295,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4934887681666176,0.41612414323108393,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,12,11.379999999999132,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4905408409702581,0.41674170175263725,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,13,11.879999999998855,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4899262873115884,0.4168453935076519,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,14,12.379999999998578,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48721665688804894,0.41696445654689535,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,15,12.8799999999983,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48721665688804894,0.41696445654689535,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,16,13.379999999998024,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4848487475593197,0.41708840127716185,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,17,13.879999999997747,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48312261213390606,0.4171810534836629,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,18,14.37999999999747,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4817144902456736,0.4172610872674891,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,19,14.879999999997192,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4805397679438066,0.4173193282975069,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,20,15.379999999996915,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48017423109193924,0.41732210215601606,0.46038359121476413
