condition,seed,update_index,step,time,window_start,window_end,solver_success,solver_status,iterations,solve_time_s,lambda_hat,m_hat,current_state_error,full_window_state_rmse,alpha_prediction_error,arrival_prior_error_shifted_previous,warm_start_to_final_rms,process_residual_rms,process_residual_max,state_bound_hits,parameter_bound_hit,current_is_final_window_state,fallback_applied,failed_solution_handling_ok,arrival_shift_consistent,deque_alignment_ok,control_measurement_alignment_ok,measurement_cost,process_cost,arrival_cost,parameter_prior_cost,total_cost,abnormal
mass_mismatch,103,33,330,3.3000000000000003,260,330,False,The maximum number of function evaluations is exceeded.,45,2.2383612080011517,0.8331923516510904,1.2002030479736836,6.830235724013394,nan,-27.943887665944004,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,103,34,340,3.4,270,340,False,The maximum number of function evaluations is exceeded.,45,2.1663705840037437,0.8331923516510904,1.2002030479736836,5.012051021858841,nan,-37.87954191086586,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,103,35,350,3.5,280,350,False,The maximum number of function evaluations is exceeded.,45,2.241412500006845,0.8331923516510904,1.2002030479736836,4.961274774626046,nan,-35.80086627301142,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,103,36,360,3.6,290,360,True,`ftol` termination condition is satisfied.,23,2.5132904999918537,1.0139353664356319,0.9862561590245935,0.012459959000981374,0.008481105734583298,-0.04503378789312773,nan,0.014532455765674178,7.652495820991576e-06,2.09238849815524e-05,0.0,False,True,False,True,True,True,True,0.0017289486351364865,9.289882836317382e-06,0.08016924437155654,1.6334018696702484e-05,0.08192381690822605,True
mass_mismatch,103,37,370,3.7,300,370,True,`xtol` termination condition is satisfied.,17,0.9795995830063475,1.0257195381255855,0.9749253697822841,0.012584992577414902,0.005749608287335478,0.05157504181723602,0.0,0.011847360997475938,5.477598962607156e-06,1.5127916775242722e-05,0.0,False,True,False,True,True,True,True,0.0010666405482829655,4.283601779426701e-06,1.1545069551287023e-06,6.943335120915197e-08,0.00107214809036873,True
mass_mismatch,103,38,380,3.8000000000000003,310,380,True,`xtol` termination condition is satisfied.,32,1.7198119160020724,1.029600429295695,0.9712505662842978,0.01222691090736127,0.004940995593287,0.04973729835660648,0.0,0.011267255136446304,4.698333481380097e-06,1.2992342295688186e-05,0.0,False,True,False,True,True,True,True,0.0007730768965645373,3.1384152504641033e-06,4.99309888548925e-07,7.530658137117293e-09,0.0007767221523616874,True
mass_mismatch,103,39,390,3.9,320,390,True,`xtol` termination condition is satisfied.,17,0.9777948339906288,1.0324651599723684,0.9685556847523675,0.011543920265200146,0.004247441634606241,0.04738803952089917,0.0,0.010788313322292537,4.039234718043334e-06,1.0671662835561035e-05,0.0,False,True,False,True,True,True,True,0.0005659787807259308,2.311414799500644e-06,3.8167678534941004e-07,4.10334092493672e-09,0.0005686759756517058,True
mass_mismatch,103,40,400,4.0,330,400,True,`xtol` termination condition is satisfied.,17,0.9832567499979632,1.034590462562769,0.9665660337936176,0.0106113012341987,0.0035849513902579616,0.040458368713846594,0.0,0.010394517558518706,3.5220513694079935e-06,8.846156470398991e-06,0.0,False,True,False,True,True,True,True,0.0004177288313643682,1.756548529024142e-06,2.6882092589133527e-07,2.2584555503818955e-09,0.00041975645927483406,True
mass_mismatch,103,41,410,4.1,340,410,True,`xtol` termination condition is satisfied.,17,0.9817532080051024,1.0360032586889905,0.9652479291092667,0.009630942471559304,0.003146342386240663,0.037324990221995064,0.0,0.01007104847083516,3.172496444146505e-06,8.077380067493534e-06,0.0,False,True,False,True,True,True,True,0.00032952953596746806,1.4264925500910333e-06,1.652375777263003e-07,9.979964471330412e-10,0.0003311222640917326,True
mass_mismatch,103,42,420,4.2,350,420,True,`xtol` termination condition is satisfied.,42,2.2270839160046307,1.0369316493116745,0.9643837186991158,0.008705121367447537,0.0028469027426674173,0.034369375349345074,0.0,0.00975991979700442,2.9173306612950887e-06,7.575595837885224e-06,0.0,False,True,False,True,True,True,True,0.0002722608099761525,1.206805601596984e-06,1.0460820344605963e-07,4.30954574143808e-10,0.0002735726547357697,True
mass_mismatch,103,43,430,4.3,360,430,True,`xtol` termination condition is satisfied.,18,1.0317656670085853,1.0375501221573318,0.9638088595862189,0.007712813178451871,0.002682092501269153,0.02792452638322191,0.0,0.009456462204311877,2.69992175588433e-06,6.941840061502891e-06,0.0,False,True,False,True,True,True,True,0.00023619177417103215,1.0313045720293457e-06,6.370828169016394e-08,1.9125433040772104e-10,0.00023728697827908208,True
mass_mismatch,103,44,440,4.4,370,440,False,The maximum number of function evaluations is exceeded.,45,2.3229878330021165,1.0375501221573318,0.9638088595862189,0.011712482861113108,nan,0.05151674352262565,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,103,45,450,4.5,380,450,False,The maximum number of function evaluations is exceeded.,45,2.3370991250121733,1.0375501221573318,0.9638088595862189,0.018956014833301383,nan,0.09216053624503795,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
mass_mismatch,103,46,460,4.6000000000000005,390,460,True,`xtol` termination condition is satisfied.,24,1.329133625011309,1.0392324498743926,0.9622486288999786,0.005452364752784511,0.0019480182888211542,0.018620399617459617,nan,0.008679896905770614,1.9566919123184646e-06,5.057266118015796e-06,0.0,False,True,False,True,True,True,True,0.00012266486984015935,5.408444253777392e-07,1.5246026781385559e-07,1.415113273795473e-09,0.00012335958964662474,True
mass_mismatch,103,47,470,4.7,400,470,True,`xtol` termination condition is satisfied.,33,1.7792980419908417,1.0396393104718524,0.9618720549785083,0.004802013430703196,0.00174565472992713,0.01659985195285674,0.0,0.008458580502116907,1.7480390503105513e-06,4.527214185234482e-06,0.0,False,True,False,True,True,True,True,9.758019585211138e-05,4.3154194752232756e-07,4.233994361999325e-08,8.276777288270045e-11,9.805416051102658e-05,True
mass_mismatch,103,48,480,4.8,410,480,True,`xtol` termination condition is satisfied.,19,1.0711548749968642,1.0398804790348442,0.961648978090387,0.004149621801838659,0.0015479126180884286,0.014332891816066801,0.0,0.00824790911518404,1.5514619218709234e-06,4.035995796881908e-06,0.0,False,True,False,True,True,True,True,7.696032848837919e-05,3.397467705623248e-07,3.3987260129208486e-08,2.908113788774624e-11,7.733409160020861e-05,True
mass_mismatch,103,49,490,4.9,420,490,True,`xtol` termination condition is satisfied.,18,1.0317388330004178,1.0401707258065327,0.9613806418409008,0.0035701844109897562,0.0013731294593260965,0.010389416887982006,0.0,0.008047046120355304,1.3714384818774743e-06,3.5866499717394917e-06,0.0,False,True,False,True,True,True,True,6.008165119607948e-05,2.653759402230346e-07,2.731547342286906e-08,4.2121594237809846e-11,6.037438473131962e-05,True
mass_mismatch,103,50,500,5.0,430,500,True,`xtol` termination condition is satisfied.,21,1.183029208012158,1.0403722044346564,0.9611944607299511,0.0030327984355232682,0.001214146311815696,0.008616241490415951,0.0,0.007858804162840101,1.2052314395469725e-06,3.1707153386028447e-06,0.0,False,True,False,True,True,True,True,4.630887769598451e-05,2.0492937123353754e-07,2.2168747742264597e-08,2.0296818795303468e-11,4.653599611177911e-05,True
mass_mismatch,103,51,510,5.1000000000000005,440,510,True,`xtol` termination condition is satisfied.,18,1.0368084169895155,1.0405175285034907,0.9610602153317259,0.002488292215226942,0.001059713367331412,0.006622761293902449,0.0,0.007680742172148818,1.0476295772830055e-06,2.781194773633297e-06,0.0,False,True,False,True,True,True,True,3.508363515555005e-05,1.5476071491549252e-07,1.760480674655323e-08,1.0559542491274381e-11,3.5256011236754585e-05,True
mass_mismatch,103,52,520,5.2,450,520,True,`xtol` termination condition is satisfied.,18,1.0414842080062954,1.0406382794372526,0.9609486982746506,0.0019830777017416645,0.0009193168942582643,0.0030988839577812677,0.0,0.0075090335117920124,9.009386342180065e-07,2.4195463862296956e-06,0.0,False,True,False,True,True,True,True,2.601095872338326e-05,1.1442274588285566e-07,1.4022225580669516e-08,7.290394002192558e-12,2.613941098524079e-05,True
mass_mismatch,103,53,530,5.3,460,530,True,`xtol` termination condition is satisfied.,18,1.0447165000077803,1.0407445017149841,0.9608506202551697,0.0015074842952957305,0.0007896606018263159,0.0014063691241823252,0.0,0.007345313951878064,7.627497505337706e-07,2.080537395699779e-06,0.0,False,True,False,True,True,True,True,1.8754310611023525e-05,8.200625828920081e-08,1.1043328861855764e-08,5.641586143233282e-12,1.8847365839760725e-05,True
mass_mismatch,103,54,540,5.4,470,540,True,`xtol` termination condition is satisfied.,33,1.7963987499970244,1.0408243337039083,0.9607769223086574,0.0010575567690483038,0.0006695416825555507,-0.00027884058961943556,0.0,0.007188594097298743,6.34543799314819e-07,1.7685698791873247e-06,0.0,False,True,False,True,True,True,True,1.3025039226928163e-05,5.675485816994391e-08,8.63932654061448e-09,3.1865732277919616e-12,1.3090436598211948e-05,True
mass_mismatch,103,55,550,5.5,480,550,True,`xtol` termination condition is satisfied.,28,1.5502561670000432,1.0408944600440106,0.9607121935856191,0.0006173135705033246,0.0005594263910350234,-0.0034361037653361445,0.0,0.007038384797081191,5.130901444535888e-07,1.4737833281871365e-06,0.0,False,True,False,True,True,True,True,8.610674058278099e-06,3.7129048140080486e-08,6.630819994255486e-09,2.458851788078343e-12,8.654436385264223e-06,True
mass_mismatch,103,56,560,5.6000000000000005,490,560,True,`xtol` termination condition is satisfied.,20,1.1570899590005865,1.0409567329069636,0.9606547211692572,0.0002061992055216269,0.00046088309221508375,-0.004997843272644235,0.0,0.006894647588974824,3.9982304416985866e-07,1.1989566037736224e-06,0.0,False,True,False,True,True,True,True,5.331706213773615e-06,2.2591648379187837e-08,4.997490889294732e-09,1.9389547301756863e-12,5.3592972919968274e-06,True
parameter_mismatch_low_k,101,1,10,0.1,0,10,True,Both `ftol` and `xtol` termination conditions are satisfied.,32,0.2936859580076998,0.8326491681735405,1.200986007340345,0.005769888283345357,0.0022778006957654665,-0.09647522715727774,nan,0.028400573731356432,2.6747546594293245e-07,7.592716482415773e-07,0.0,False,True,False,True,True,True,True,0.00010457806428363945,2.3783232324904716e-08,2.0346571236971526e-07,2.419613052493256e-05,0.00012900144375326662,False
parameter_mismatch_low_k,101,2,20,0.2,0,20,False,The maximum number of function evaluations is exceeded.,45,0.7799287499947241,0.8326491681735405,1.200986007340345,0.00851795610076332,nan,-0.009924945304129462,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,3,30,0.3,0,30,True,`xtol` termination condition is satisfied.,32,0.8312579579942394,0.8335065069277242,1.1997506818344645,0.0031449150579743092,0.00182058821873697,0.027155194051897702,nan,0.021112574283801068,4.2901386498542886e-07,1.3897818878071816e-06,0.0,False,True,False,True,True,True,True,0.0003353184268483927,8.889738144662603e-07,1.328431040082278e-08,3.6751486971262995e-10,0.0003362210524881295,False
parameter_mismatch_low_k,101,4,40,0.4,0,40,False,The maximum number of function evaluations is exceeded.,45,1.3596891659981338,0.8335065069277242,1.1997506818344645,0.004257558604926066,nan,0.02470816208374549,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,5,50,0.5,0,50,False,The maximum number of function evaluations is exceeded.,45,1.6731684999977006,0.8335065069277242,1.1997506818344645,0.005668388715484405,nan,0.015561645284484005,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9735716249997495,0.8335065069277242,1.1997506818344645,0.007218541231569847,nan,0.016840024858721936,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.281869665996055,0.8335065069277242,1.1997506818344645,0.011793318740511777,nan,0.05803106554510551,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.2863187920011114,0.8335065069277242,1.1997506818344645,0.014953684174010174,nan,0.018357703966209726,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.289401000001817,0.8335065069277242,1.1997506818344645,0.02370235752639473,nan,0.05460533397319001,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.2720389169990085,0.8335065069277242,1.1997506818344645,0.031176638021606404,nan,0.06510009901525837,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.2499682499910705,0.8335065069277242,1.1997506818344645,0.048204487361269956,nan,0.2156408575251012,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.2452682919974905,0.8335065069277242,1.1997506818344645,0.07419467752820327,nan,0.3189022538566677,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.2653480839944677,0.8335065069277242,1.1997506818344645,0.12605040386782657,nan,0.6676722061136564,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.272147459007101,0.8335065069277242,1.1997506818344645,0.2220194293417924,nan,1.230374869408779,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.2642509169963887,0.8335065069277242,1.1997506818344645,0.39966849899732254,nan,2.286153845107486,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,16,160,1.6,90,160,False,The maximum number of function evaluations is exceeded.,45,2.232054000007338,0.8335065069277242,1.1997506818344645,0.7224977361857085,nan,4.054960091950899,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,17,170,1.7,100,170,False,The maximum number of function evaluations is exceeded.,45,2.2434547919983743,0.8335065069277242,1.1997506818344645,1.2883090362237266,nan,7.05353793094986,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,18,180,1.8,110,180,False,The maximum number of function evaluations is exceeded.,45,2.2632302080019144,0.8335065069277242,1.1997506818344645,2.2427718248973667,nan,11.486534216927346,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,19,190,1.9000000000000001,120,190,False,The maximum number of function evaluations is exceeded.,45,2.270517208002275,0.8335065069277242,1.1997506818344645,3.721224505486667,nan,17.085596815770675,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,20,200,2.0,130,200,False,The maximum number of function evaluations is exceeded.,45,2.2554839160002302,0.8335065069277242,1.1997506818344645,5.844469166282624,nan,23.92867659308048,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,21,210,2.1,140,210,False,The maximum number of function evaluations is exceeded.,45,2.2344507919915486,0.8335065069277242,1.1997506818344645,8.509727910179997,nan,23.598744676116596,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,22,220,2.2,150,220,False,The maximum number of function evaluations is exceeded.,45,2.2740367499936838,0.8335065069277242,1.1997506818344645,9.267694951231405,nan,-10.000517001671794,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,23,230,2.3000000000000003,160,230,False,The maximum number of function evaluations is exceeded.,45,2.198044791992288,0.8335065069277242,1.1997506818344645,8.272544122983986,nan,-14.673680568459291,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,24,240,2.4,170,240,False,The maximum number of function evaluations is exceeded.,45,2.2660426249931334,0.8335065069277242,1.1997506818344645,6.9896276544943055,nan,-23.73267630105679,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.2322776669898303,0.8335065069277242,1.1997506818344645,5.265045000160733,nan,-35.94397426749888,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,26,260,2.6,190,260,True,`ftol` termination condition is satisfied.,31,3.790876084007323,1.1961169365520001,0.8360386592991996,0.03702461100311023,0.02768430288221461,0.030993967621360807,nan,0.02806987993632366,2.3530676826040177e-05,6.97335907902108e-05,0.0,False,True,False,True,True,True,True,0.028302390568455942,8.918156777431384e-05,0.031918923758746186,6.574316183615096e-05,0.060376239056812595,False
parameter_mismatch_low_k,101,27,270,2.7,200,270,False,The maximum number of function evaluations is exceeded.,45,2.2907340829988243,1.1961169365520001,0.8360386592991996,0.04104328912691268,nan,0.05992807372000655,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,28,280,2.8000000000000003,210,280,True,`ftol` termination condition is satisfied.,32,1.6214603330008686,1.29440904089142,0.7725533184713624,0.024424674487942367,0.019387475988233545,-0.02479569243472521,nan,0.01981722336896988,1.667090110207768e-05,4.919438689618416e-05,0.0,False,True,False,True,True,True,True,0.011839209149291723,4.133336181060371e-05,2.1736670647005052e-05,4.830668887735696e-06,0.011907109850637067,False
parameter_mismatch_low_k,101,29,290,2.9,220,290,False,The maximum number of function evaluations is exceeded.,45,2.2520966669981135,1.29440904089142,0.7725533184713624,0.019233059551594496,nan,0.048990240583659736,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,30,300,3.0,230,300,False,The maximum number of function evaluations is exceeded.,45,2.289731541997753,1.29440904089142,0.7725533184713624,0.025160476492101035,nan,0.0780419099905498,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,31,310,3.1,240,310,True,`xtol` termination condition is satisfied.,33,1.6882260420097737,1.3631245919760662,0.7336086560879521,0.011566510287293306,0.0100457035423596,-0.006003766598502991,nan,0.01093141321360274,8.26574166840068e-06,2.6088513441227534e-05,0.0,False,True,False,True,True,True,True,0.002550106871636435,9.746203222955956e-06,8.440696003354665e-06,2.360913480433312e-06,0.002570654684343179,True
parameter_mismatch_low_k,101,32,320,3.2,250,320,False,The maximum number of function evaluations is exceeded.,45,2.30327129100624,1.3631245919760662,0.7336086560879521,0.01154507172936265,nan,0.0028442006456852464,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,101,33,330,3.3000000000000003,260,330,True,`xtol` termination condition is satisfied.,22,1.2368757920048665,1.3801894016528773,0.7245382400433065,0.0047818648810527,0.0051736352836575785,-0.02290522228779214,nan,0.00692086666598576,4.282571287719073e-06,1.2610139931971964e-05,0.0,False,True,False,True,True,True,True,0.0006678998351210386,2.588908734922718e-06,2.939272285062924e-06,1.4560386465289323e-07,0.0006735736200056771,True
parameter_mismatch_low_k,101,34,340,3.4,270,340,False,The maximum number of function evaluations is exceeded.,45,2.323445207992336,1.3801894016528773,0.7245382400433065,0.001447721263784928,nan,-0.04371106857932218,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,1,10,0.1,0,10,True,Both `ftol` and `xtol` termination conditions are satisfied.,32,0.29378562500642147,0.8326491681735405,1.200986007340345,0.005769888283345357,0.0022778006957654665,-0.09647522715727774,nan,0.028400573731356432,2.6747546594293245e-07,7.592716482415773e-07,0.0,False,True,False,True,True,True,True,0.00010457806428363945,2.3783232324904716e-08,2.0346571236971526e-07,2.419613052493256e-05,0.00012900144375326662,False
parameter_mismatch_low_k,102,2,20,0.2,0,20,False,The maximum number of function evaluations is exceeded.,45,0.7879227920057019,0.8326491681735405,1.200986007340345,0.00851795610076332,nan,-0.009924945304129462,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,3,30,0.3,0,30,True,`xtol` termination condition is satisfied.,32,0.8350174580118619,0.8335065069277242,1.1997506818344645,0.0031449150579743092,0.00182058821873697,0.027155194051897702,nan,0.021112574283801068,4.2901386498542886e-07,1.3897818878071816e-06,0.0,False,True,False,True,True,True,True,0.0003353184268483927,8.889738144662603e-07,1.328431040082278e-08,3.6751486971262995e-10,0.0003362210524881295,False
parameter_mismatch_low_k,102,4,40,0.4,0,40,False,The maximum number of function evaluations is exceeded.,45,1.3560554580035387,0.8335065069277242,1.1997506818344645,0.004257558604926066,nan,0.02470816208374549,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,5,50,0.5,0,50,False,The maximum number of function evaluations is exceeded.,45,1.6712093749956694,0.8335065069277242,1.1997506818344645,0.005668388715484405,nan,0.015561645284484005,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9690591669932473,0.8335065069277242,1.1997506818344645,0.007218541231569847,nan,0.016840024858721936,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.2768719580053585,0.8335065069277242,1.1997506818344645,0.011793318740511777,nan,0.05803106554510551,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.2881353330012644,0.8335065069277242,1.1997506818344645,0.014953684174010174,nan,0.018357703966209726,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.288211916005821,0.8335065069277242,1.1997506818344645,0.02370235752639473,nan,0.05460533397319001,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.2832144159910968,0.8335065069277242,1.1997506818344645,0.031176638021606404,nan,0.06510009901525837,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.2729024159925757,0.8335065069277242,1.1997506818344645,0.048204487361269956,nan,0.2156408575251012,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.2479727919999277,0.8335065069277242,1.1997506818344645,0.07419467752820327,nan,0.3189022538566677,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.2753568340122,0.8335065069277242,1.1997506818344645,0.12605040386782657,nan,0.6676722061136564,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.281140666003921,0.8335065069277242,1.1997506818344645,0.2220194293417924,nan,1.230374869408779,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.2784137499984354,0.8335065069277242,1.1997506818344645,0.39966849899732254,nan,2.286153845107486,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,16,160,1.6,90,160,False,The maximum number of function evaluations is exceeded.,45,2.24035887500213,0.8335065069277242,1.1997506818344645,0.7224977361857085,nan,4.054960091950899,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,17,170,1.7,100,170,False,The maximum number of function evaluations is exceeded.,45,2.2556008329993347,0.8335065069277242,1.1997506818344645,1.2883090362237266,nan,7.05353793094986,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,18,180,1.8,110,180,False,The maximum number of function evaluations is exceeded.,45,2.2896833330014488,0.8335065069277242,1.1997506818344645,2.2427718248973667,nan,11.486534216927346,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,19,190,1.9000000000000001,120,190,False,The maximum number of function evaluations is exceeded.,45,2.2726749169960385,0.8335065069277242,1.1997506818344645,3.721224505486667,nan,17.085596815770675,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,20,200,2.0,130,200,False,The maximum number of function evaluations is exceeded.,45,2.2722357500024373,0.8335065069277242,1.1997506818344645,5.844469166282624,nan,23.92867659308048,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,21,210,2.1,140,210,False,The maximum number of function evaluations is exceeded.,45,2.2363984170078766,0.8335065069277242,1.1997506818344645,8.509727910179997,nan,23.598744676116596,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,22,220,2.2,150,220,False,The maximum number of function evaluations is exceeded.,45,2.2305408749962226,0.8335065069277242,1.1997506818344645,9.267694951231405,nan,-10.000517001671794,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,23,230,2.3000000000000003,160,230,False,The maximum number of function evaluations is exceeded.,45,2.189175375009654,0.8335065069277242,1.1997506818344645,8.272544122983986,nan,-14.673680568459291,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,24,240,2.4,170,240,False,The maximum number of function evaluations is exceeded.,45,2.2604789580072975,0.8335065069277242,1.1997506818344645,6.9896276544943055,nan,-23.73267630105679,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.260237833004794,0.8335065069277242,1.1997506818344645,5.265045000160733,nan,-35.94397426749888,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
