method,input_source,condition,seed,planning_time_type,available,step,timestamp,mean_relative_error,max_relative_std,m_hat,k_hat,b_r_hat,m_relative_error,k_relative_error,b_r_relative_error,m_std,k_std,b_r_std
windowed_nls_cauchy,true_state_diagnostic,noise,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.3595112231616718e-07,1.142385869452472e-06,1.1999997615817917,449.99991417503907,17.999994267910957,1.9868184023922691e-07,1.9072213540817352e-07,3.1844939130110106e-07,1.4370720782705047e-08,1.0987887245152643e-05,2.056293910188697e-05
windowed_nls_cauchy,true_state_diagnostic,noise,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,noise,103,first_confidence_threshold,True,10,0.1,0.14288720832628407,0.032895328998315085,1.1992392170110577,384.1630585463768,12.92898015335972,0.0006339858241185178,0.14630431434138486,0.28172332481334883,0.0029847844714752437,9.309095817188783,0.4253030557574542
windowed_nls_current,true_state_diagnostic,noise,103,first_valid_window,True,10,0.1,0.14288720832628407,0.032895328998315085,1.1992392170110577,384.1630585463768,12.92898015335972,0.0006339858241185178,0.14630431434138486,0.28172332481334883,0.0029847844714752437,9.309095817188783,0.4253030557574542
windowed_nls_current,true_state_diagnostic,noise,103,fixed_2s_diagnostic,True,200,2.0,0.004823896966922414,0.0001883193584659766,1.2000214777262348,450.13629807271093,17.74528365258815,1.7898105195701675e-05,0.00030288460602428637,0.014150908189547253,1.4300241160798051e-05,0.007206778515766035,0.0033417804332521823
windowed_nls_current,true_state_diagnostic,noise,103,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,noise,103.0,first_confidence_threshold,True,30.0,0.3,0.03090627838922431,0.16519482766502908,1.1687500271448372,438.75002340475703,17.249809623619047,0.026041644045968947,0.02499994798942882,0.041677243132275166,0.002906833998719137,32.9612513954871,2.8495793280283084
windowed_nls_huber,true_state_diagnostic,noise,103.0,first_valid_window,True,10.0,0.1,0.12361615347912984,0.5832250397572186,1.0750000762351788,405.0014902653322,14.999666957986017,0.10416660313735097,0.09999668829926173,0.16668516900077682,0.019169642151194762,159.17317066514232,8.748181357916433
windowed_nls_huber,true_state_diagnostic,noise,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.3589955199630088e-07,9.889412096326068e-07,1.1999997615817128,449.99991417142263,17.999994270841594,1.9868190592742252e-07,1.9073017193073206e-07,3.1828657813074795e-07,1.4442429325053366e-08,1.2082469508667901e-05,1.780093610758608e-05
windowed_nls_huber,true_state_diagnostic,noise,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,noise,103.0,first_confidence_threshold,True,30.0,0.3,0.03090627837212585,0.15060340352255058,1.1687500271447682,438.7500233699336,17.249809625936336,0.02604164404602649,0.02499994806681419,0.04167724300353686,0.0029023953097146336,29.99233729263914,2.5978800397820674
windowed_nls_cauchy,true_state_diagnostic,noise,103.0,first_valid_window,True,10.0,0.1,0.12361615341872297,0.5188431288454136,1.075000076234908,405.0014901286809,14.999666966718104,0.10416660313757672,0.09999668860293127,0.16668516851566087,0.019221761320258768,141.45684656543787,7.782474140651217
windowed_nls_cauchy,true_state_diagnostic,noise,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.3589952095791908e-07,9.889412153997545e-07,1.19999976158171,449.99991417141916,17.99999427084345,1.9868190833290575e-07,1.9073017963617328e-07,3.1828647490467825e-07,1.4442429497937702e-08,1.2082469575151133e-05,1.780093621139654e-05
windowed_nls_cauchy,true_state_diagnostic,noise,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,noise_bias,101,first_confidence_threshold,True,10,0.1,0.13936439857310942,0.03360776319841536,1.1993706000593225,386.52749692971565,13.022663598973628,0.0005244999505645461,0.1410500068228541,0.2765186889459096,0.003105031752516496,9.556657603531159,0.4376625944469292
windowed_nls_current,true_state_diagnostic,noise_bias,101,first_valid_window,True,10,0.1,0.13936439857310942,0.03360776319841536,1.1993706000593225,386.52749692971565,13.022663598973628,0.0005244999505645461,0.1410500068228541,0.2765186889459096,0.003105031752516496,9.556657603531159,0.4376625944469292
windowed_nls_current,true_state_diagnostic,noise_bias,101,fixed_2s_diagnostic,True,200,2.0,0.0033892837302046445,0.0001254285808220088,1.20001562500016,450.11017610537186,17.821620097786223,1.302083346662227e-05,0.00024483578971525174,0.00990999456743206,8.635830406464457e-06,0.004660875316419709,0.002235340516814316
windowed_nls_current,true_state_diagnostic,noise_bias,101,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,noise_bias,101.0,first_confidence_threshold,True,30.0,0.3,0.030905815200363795,0.14916856654528382,1.1687500254347225,438.75003483449825,17.249834204279587,0.026041645471064544,0.024999922590003887,0.04167587754002295,0.0029038450575465924,31.771258050682167,2.5731330413961926
windowed_nls_huber,true_state_diagnostic,noise_bias,101.0,first_valid_window,True,10.0,0.1,0.12361560626423702,0.5614426016401161,1.0750000724836992,405.0015135499765,14.999695632476651,0.10416660626358396,0.0999966365556078,0.16668357597351935,0.01922376142333935,153.86217652859725,8.421468139707578
windowed_nls_huber,true_state_diagnostic,noise_bias,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.3588800847987006e-07,1.148154551852945e-06,1.1999997615816778,449.99991416952366,17.99999427154143,1.9868193516329552e-07,1.9073439185982958e-07,3.1824769841648504e-07,1.4492625547081009e-08,1.5011660237161268e-05,2.0666775356197227e-05
windowed_nls_huber,true_state_diagnostic,noise_bias,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,noise_bias,101.0,first_confidence_threshold,True,30.0,0.3,0.030905815176764686,0.13626765924057854,1.1687500254344738,438.7500348173937,17.24983420624185,0.026041645471271784,0.024999922628013944,0.041675877431008326,0.002900163593965738,28.97212599119721,2.35059452957264
windowed_nls_cauchy,true_state_diagnostic,noise_bias,101.0,first_valid_window,True,10.0,0.1,0.12361560618805818,0.5006826238704583,1.0750000724826239,405.0015134854474,14.999695639187603,0.10416660626448009,0.0999966366990058,0.1666835756006887,0.019282815874651735,137.08572253211085,7.51008696988672
windowed_nls_cauchy,true_state_diagnostic,noise_bias,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.3588781575140313e-07,1.1481545585326838e-06,1.1999997615816738,449.99991416951667,17.999994271552175,1.986819384939646e-07,1.9073440739703075e-07,3.1824710136321403e-07,1.4492625723347331e-08,1.5011660340804887e-05,2.0666775476444823e-05
windowed_nls_cauchy,true_state_diagnostic,noise_bias,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,noise_bias,102,first_confidence_threshold,True,10,0.1,0.13906558862324714,0.033658596318697775,1.199383801639882,386.6342397340387,13.034331600384878,0.0005134986334317156,0.14081280059102508,0.2758704666452846,0.0031079692545688715,9.58815545402504,0.4387173056214005
windowed_nls_current,true_state_diagnostic,noise_bias,102,first_valid_window,True,10,0.1,0.13906558862324714,0.033658596318697775,1.199383801639882,386.6342397340387,13.034331600384878,0.0005134986334317156,0.14081280059102508,0.2758704666452846,0.0031079692545688715,9.58815545402504,0.4387173056214005
windowed_nls_current,true_state_diagnostic,noise_bias,102,fixed_2s_diagnostic,True,200,2.0,0.005205694148620478,0.00015385804287325444,1.2000141192077498,450.1155452869712,17.72372611556959,1.1766006458209985e-05,0.00025676730438047143,0.015348549135022753,1.472372799066649e-05,0.006674533427781532,0.0027269378125631253
windowed_nls_current,true_state_diagnostic,noise_bias,102,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,noise_bias,102.0,first_confidence_threshold,True,30.0,0.3,0.030905877721277685,0.16691668019397635,1.1687500268325077,438.7501966652319,17.249824333954113,0.026041644306243526,0.02499956296615134,0.04167642589143819,0.002928248493055964,28.644633796394206,2.8792834117528896
windowed_nls_huber,true_state_diagnostic,noise_bias,102.0,first_valid_window,True,10.0,0.1,0.12361553655119935,0.5611651815752352,1.0750000716948,405.0015205228103,14.99969912990082,0.10416660692099992,0.09999662106042151,0.16668338167217664,0.019224109794535687,154.9015960664978,8.417308885804692
windowed_nls_huber,true_state_diagnostic,noise_bias,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.359348058053909e-07,1.036344779025081e-06,1.199999761581755,449.99991417621163,17.999994268745695,1.986818707703601e-07,1.9071952970585295e-07,3.1840301693995974e-07,1.4371973361082971e-08,1.0270394530869583e-05,1.865420008289598e-05
windowed_nls_huber,true_state_diagnostic,noise_bias,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,noise_bias,102.0,first_confidence_threshold,True,30.0,0.3,0.030905877695333848,0.15171095402659254,1.1687500268321656,438.75019665143554,17.249824335912066,0.026041644306528666,0.0249995629968099,0.04167642578266298,0.0029232245462466992,25.98347492544412,2.616987306792353
windowed_nls_cauchy,true_state_diagnostic,noise_bias,102.0,first_valid_window,True,10.0,0.1,0.12361553646983792,0.5004660268422785,1.0750000716935397,405.0015204661286,14.99969913658051,0.1041666069220502,0.09999662118638084,0.16668338130108276,0.019284024945130734,138.01772878561093,7.506839830714003
windowed_nls_cauchy,true_state_diagnostic,noise_bias,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.3593449466563496e-07,1.0363447779113681e-06,1.1999997615817537,449.99991417620345,17.999994268762844,1.9868187188058312e-07,1.9071954789574698e-07,3.1840206422057486e-07,1.437197338900477e-08,1.0270394544432266e-05,1.865420006286693e-05
windowed_nls_cauchy,true_state_diagnostic,noise_bias,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,noise_bias,103,first_confidence_threshold,True,10,0.1,0.13648186548494012,0.034037265861218684,1.1994411446340945,388.36232344154047,13.103869156640197,0.0004657128049212478,0.13697261457435453,0.2720072690755446,0.003182758080318362,9.711367802562899,0.44601987829518586
windowed_nls_current,true_state_diagnostic,noise_bias,103,first_valid_window,True,10,0.1,0.13648186548494012,0.034037265861218684,1.1994411446340945,388.36232344154047,13.103869156640197,0.0004657128049212478,0.13697261457435453,0.2720072690755446,0.003182758080318362,9.711367802562899,0.44601987829518586
windowed_nls_current,true_state_diagnostic,noise_bias,103,fixed_2s_diagnostic,True,200,2.0,0.004133415806711781,0.00013814079327742975,1.2000162211943786,450.1136518608916,17.781584938788907,1.351766198217271e-05,0.0002525596908702078,0.012134170067282964,1.0687601414722247e-05,0.005317143657348147,0.0024563622491742968
windowed_nls_current,true_state_diagnostic,noise_bias,103,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,noise_bias,103.0,first_confidence_threshold,True,30.0,0.3,0.030905518432581835,0.1456416503721189,1.1687500232611923,438.74993481477486,17.249854263131702,0.026041647282339746,0.025000144856055867,0.04167476315934988,0.0029060054482610703,30.924848556552597,2.512297243561032
windowed_nls_huber,true_state_diagnostic,noise_bias,103.0,first_valid_window,True,10.0,0.1,0.12361505059813449,0.5102778107118218,1.0750000657136969,405.0010367167307,14.999744813326055,0.10416661190525256,0.09999769618504287,0.16668084370410804,0.019245418251189927,139.9077616233579,7.654036944580023
windowed_nls_huber,true_state_diagnostic,noise_bias,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.3590219686860554e-07,1.1338801360455727e-06,1.1999997615817422,449.99991417169167,17.99999427068757,1.9868188150251598e-07,1.9072957406428435e-07,3.182951350390163e-07,1.44364361689103e-08,1.2895167371508847e-05,2.040983595246675e-05
windowed_nls_huber,true_state_diagnostic,noise_bias,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,noise_bias,103.0,first_confidence_threshold,True,30.0,0.3,0.03090551840426022,0.1327640103434537,1.1687500232607548,438.7499348088972,17.249854264902737,0.02604164728270427,0.025000144869117346,0.04167476306095905,0.0029019997583965697,28.135229481679065,2.2901598300486157
windowed_nls_cauchy,true_state_diagnostic,noise_bias,103.0,first_valid_window,True,10.0,0.1,0.12361505050590609,0.4556009917904083,1.0750000657119427,405.0010366937066,14.999744819253666,0.10416661190671436,0.09999769623620751,0.16668084337479636,0.019308470750460865,124.5876531033892,6.833898616255008
windowed_nls_cauchy,true_state_diagnostic,noise_bias,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.3590220509280876e-07,1.1338801352429482e-06,1.1999997615817426,449.9999141716921,17.9999942706871,1.9868188113244165e-07,1.9072957305373469e-07,3.1829516109224994e-07,1.4436436161428741e-08,1.2895167388972196e-05,2.040983593801898e-05
windowed_nls_cauchy,true_state_diagnostic,noise_bias,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,stronger_noise,101,first_confidence_threshold,True,10,0.1,0.14306444783592967,0.0328633163614014,1.1992619843471295,384.204030946712,12.917428813784374,0.0006150130440587173,0.1462132645628622,0.2823650659008681,0.0029833026743641485,9.280190185792568,0.4245095496832779
windowed_nls_current,true_state_diagnostic,stronger_noise,101,first_valid_window,True,10,0.1,0.14306444783592967,0.0328633163614014,1.1992619843471295,384.204030946712,12.917428813784374,0.0006150130440587173,0.1462132645628622,0.2823650659008681,0.0029833026743641485,9.280190185792568,0.4245095496832779
windowed_nls_current,true_state_diagnostic,stronger_noise,101,fixed_2s_diagnostic,True,200,2.0,0.0004265417789191028,2.4421187977163056e-05,1.2000022994597037,450.01642520557635,17.97765824405698,1.9162164197987037e-06,3.650045683634239e-05,0.0012412086635011674,1.4469265611293876e-06,0.0009101481989553507,0.0004390357713673106
windowed_nls_current,true_state_diagnostic,stronger_noise,101,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,stronger_noise,101.0,first_confidence_threshold,True,30.0,0.3,0.030906148470853618,0.14969100722850603,1.168750026045036,438.75001560085286,17.24981696786425,0.026041644962469895,0.024999965331438084,0.04167683511865287,0.0028930475916042007,33.066331624859856,2.582142476426973
windowed_nls_huber,true_state_diagnostic,stronger_noise,101.0,first_valid_window,True,10.0,0.1,0.12361629479951808,0.5941169343236449,1.075000077810258,405.00163293453056,14.999653596290932,0.10416660182478499,0.09999637125659876,0.16668591131717048,0.019183163043025177,160.40633678972344,8.911548210545003
windowed_nls_huber,true_state_diagnostic,stronger_noise,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.3584661112519e-07,8.618894158171963e-07,1.1999997615816769,449.9999141669572,17.999994273879558,1.9868193590344418e-07,1.9074009514952196e-07,3.181178023226039e-07,1.455714403644746e-08,1.4730972892758493e-05,1.551400454942693e-05
windowed_nls_huber,true_state_diagnostic,stronger_noise,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,101.0,first_confidence_threshold,True,30.0,0.3,0.030906148452785553,0.13714856941349104,1.1687500260451582,438.75001555565814,17.24981697064588,0.026041644962368125,0.024999965431870805,0.04167683496411772,0.002889841244570027,30.2501531880543,2.3657877201686426
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,101.0,first_valid_window,True,10.0,0.1,0.12361629470001552,0.5289499981693567,1.0750000778089328,405.00163285752484,14.999653604764175,0.1041666018258893,0.09999637142772258,0.16668591084643472,0.019235764455637495,142.8066395024259,7.934066746780996
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.358466094883101e-07,8.618894132853741e-07,1.1999997615816769,449.9999141669567,17.999994273879665,1.9868193590344418e-07,1.9074009616007163e-07,3.181177964014144e-07,1.4557144037515081e-08,1.4730972847995748e-05,1.5514004503854237e-05
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,101.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,stronger_noise,102,first_confidence_threshold,True,10,0.1,0.13802168334788312,0.03375744943694066,1.1993831147640677,387.3072818741321,13.063791102788011,0.000514071029943571,0.13931715139081752,0.2742338276228883,0.0031244237673317098,9.604393002406132,0.4410002676071216
windowed_nls_current,true_state_diagnostic,stronger_noise,102,first_valid_window,True,10,0.1,0.13802168334788312,0.03375744943694066,1.1993831147640677,387.3072818741321,13.063791102788011,0.000514071029943571,0.13931715139081752,0.2742338276228883,0.0031244237673317098,9.604393002406132,0.4410002676071216
windowed_nls_current,true_state_diagnostic,stronger_noise,102,fixed_2s_diagnostic,True,200,2.0,0.0025001365116123237,7.183966488754822e-05,1.2000021159024599,450.03624852236095,17.86647430780427,1.7632520499244464e-06,8.055227191322148e-05,0.007418094010873825,7.550643729479178e-06,0.003284781408334803,0.0012835215269946488
windowed_nls_current,true_state_diagnostic,stronger_noise,102,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,stronger_noise,102.0,first_confidence_threshold,True,30.0,0.3,0.030905673540549544,0.16847952398088417,1.1687500257377212,438.75012529049,17.249838231124905,0.026041645218565595,0.02499972157668885,0.04167565382639419,0.0029381597907336097,26.97277739243222,2.9062445339271807
windowed_nls_huber,true_state_diagnostic,stronger_noise,102.0,first_valid_window,True,10.0,0.1,0.12361516582368914,0.5016068619007329,1.0750000651055593,405.00079548602787,14.99974824949628,0.10416661241203384,0.0999982322532714,0.16668065280576222,0.019210144076749078,136.81108189344013,7.523976648730841
windowed_nls_huber,true_state_diagnostic,stronger_noise,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.3590915792683744e-07,9.721802476958899e-07,1.1999997615816285,449.99991417418704,17.999994270213563,1.9868197624154743e-07,1.9072402879929642e-07,3.183214687396685e-07,1.4333710930461245e-08,7.996241351638181e-06,1.749923888814082e-05
windowed_nls_huber,true_state_diagnostic,stronger_noise,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,102.0,first_confidence_threshold,True,30.0,0.3,0.03090567351269438,0.1528613794377467,1.1687500257373227,438.7501252964312,17.249838232397416,0.026041645218897735,0.02499972156348627,0.041675653755699135,0.0029327533849091494,24.42892606329641,2.6368340672822512
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,102.0,first_valid_window,True,10.0,0.1,0.12361516574991789,0.44703501395441686,1.0750000651039566,405.00079551694046,14.999748252267466,0.10416661241336944,0.09999823218457676,0.16668065265180745,0.01926930182953495,121.51060903833839,6.705412669265127
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.3590915373134574e-07,9.721802524025492e-07,1.1999997615816276,449.99991417418664,17.99999427021382,1.986819769816961e-07,1.9072402968352738e-07,3.183214545288138e-07,1.4333710977237043e-08,7.99624138039513e-06,1.749923897286091e-05
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,102.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,stronger_noise,103,first_confidence_threshold,True,10,0.1,0.13875288962960922,0.033674323344504355,1.1993759809815632,386.8898746817887,13.041109258006106,0.0005200158486973194,0.1402447229293585,0.2754939301107719,0.003110086001158156,9.575395618832436,0.43915052992510684
windowed_nls_current,true_state_diagnostic,stronger_noise,103,first_valid_window,True,10,0.1,0.13875288962960922,0.033674323344504355,1.1993759809815632,386.8898746817887,13.041109258006106,0.0005200158486973194,0.1402447229293585,0.2754939301107719,0.003110086001158156,9.575395618832436,0.43915052992510684
windowed_nls_current,true_state_diagnostic,stronger_noise,103,fixed_2s_diagnostic,True,200,2.0,0.0024280620827295224,0.00013434520613833472,1.200008127032762,450.05648510890876,17.871265957380388,6.772527301746045e-06,0.00012552246424168818,0.007151891256645134,9.772150940550188e-06,0.004968256569381052,0.002400918908997272
windowed_nls_current,true_state_diagnostic,stronger_noise,103,t0_nominal,True,0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,stronger_noise,103.0,first_confidence_threshold,True,30.0,0.3,0.03090575098677149,0.15166832503604533,1.1687500245180562,438.7499353726241,17.24984166403853,0.026041646234953125,0.02500014361639084,0.04167546310897051,0.0029066391113641878,31.665303774241956,2.616254592321713
windowed_nls_huber,true_state_diagnostic,stronger_noise,103.0,first_valid_window,True,10.0,0.1,0.12361537584571387,0.5287679536631242,1.0750000685031478,405.00109775793874,14.999724766466684,0.10416660958071015,0.09999756053791392,0.16668195741851755,0.019213608218864142,144.38562281128262,7.931373770274672
windowed_nls_huber,true_state_diagnostic,stronger_noise,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.3587030180851456e-07,7.318100633948192e-07,1.199999761581608,449.9999141706622,17.999994272453094,1.9868199326496713e-07,1.9073186182241543e-07,3.181970503381611e-07,1.4423030009104305e-08,9.610883480295164e-06,1.3172576949630281e-05
windowed_nls_huber,true_state_diagnostic,stronger_noise,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,103.0,first_confidence_threshold,True,30.0,0.3,0.03090575096661451,0.1383724526378928,1.1687500245177802,438.7499353667438,17.24984166536636,0.026041646235183125,0.025000143629458255,0.041675463035202163,0.0029025202631638228,28.832976373185236,2.386902898852057
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,103.0,first_valid_window,True,10.0,0.1,0.12361537577730737,0.4712689161690978,1.0750000685020673,405.00109773473275,14.99972477110508,0.10416660958161054,0.09999756058948277,0.16668195716082884,0.01927249221364053,128.39526783182944,7.06890403571346
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.3587028873715988e-07,7.318100717959303e-07,1.1999997615816045,449.99991417066144,17.999994272453883,1.9868199622556187e-07,1.9073186346455866e-07,3.1819700652135907e-07,1.4423030213563518e-08,9.610883614997917e-06,1.3172577100850811e-05
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,103.0,t0_nominal,True,0.0,0.0,0.24722222222222223,nan,0.95,360.0,12.0,0.20833333333333334,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,mass_mismatch,101,first_confidence_threshold,True,10,0.1,0.17746379367878592,0.029921398867729578,1.1822890363306457,362.2904081576171,12.19100327008119,0.014759136391128507,0.19491020409418425,0.32272204055104503,0.0033790607836725333,8.29554371468149,0.3647718714418949
windowed_nls_current,true_state_diagnostic,mass_mismatch,101,first_valid_window,True,10,0.1,0.17746379367878592,0.029921398867729578,1.1822890363306457,362.2904081576171,12.19100327008119,0.014759136391128507,0.19491020409418425,0.32272204055104503,0.0033790607836725333,8.29554371468149,0.3647718714418949
windowed_nls_current,true_state_diagnostic,mass_mismatch,101,fixed_2s_diagnostic,True,200,2.0,5.2402326552822676e-05,4.379714435963206e-06,1.2000004983983308,450.0037895842893,17.99732933371268,4.15331942356841e-07,8.421298420620991e-06,0.0001483703492954902,2.073105500565919e-07,0.00022136126345887928,7.88231630916455e-05
windowed_nls_current,true_state_diagnostic,mass_mismatch,101,t0_nominal,True,0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,mass_mismatch,101.0,first_confidence_threshold,True,40.0,0.4,0.020666059354545335,0.14509662479232047,1.165625003144131,444.3709604835137,17.624819328352036,0.028645830713224057,0.012508976703302829,0.020843370647109123,0.0027757779400162633,14.65916035238337,2.557301797118333
windowed_nls_huber,true_state_diagnostic,mass_mismatch,101.0,first_valid_window,True,10.0,0.1,0.1653207789965054,1.2987681525706787,0.9250002207965546,404.96583801755315,14.999041101538262,0.22916648266953776,0.10007591551654854,0.16671993880342986,0.035913351490286204,525.9567332962943,15.477944605993137
windowed_nls_huber,true_state_diagnostic,mass_mismatch,101.0,fixed_2s_diagnostic,True,200.0,2.0,3.153696929226447e-07,1.5719722077288287e-06,1.1999994754790875,449.9999141090009,17.999994273490234,4.371007604013026e-07,1.908688869257781e-07,3.181394314408534e-07,3.201808129591498e-08,5.2123937052501405e-05,2.8295490737204717e-05
windowed_nls_huber,true_state_diagnostic,mass_mismatch,101.0,t0_nominal,True,0.0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,101.0,first_confidence_threshold,True,40.0,0.4,0.020666059301009353,0.13186006009647602,1.1656250031445674,444.3709605048095,17.624819330384604,0.02864583071286046,0.012508976655978915,0.020843370534188683,0.0027757331728719935,13.34590447926992,2.3240097360940464
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,101.0,first_valid_window,True,10.0,0.1,0.16532077860759936,0.9900117117744589,0.9250002207989858,404.9658381508513,14.999041117170794,0.2291664826675118,0.10007591522033042,0.16671993793495588,0.03625557718593833,400.9209226379028,11.737868871237215
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,101.0,fixed_2s_diagnostic,True,200.0,2.0,3.153696933136077e-07,1.5719722062363907e-06,1.1999994754790877,449.99991410900134,17.99999427349019,4.371007602162654e-07,1.9086888591522844e-07,3.181394338093292e-07,3.201808127606016e-08,5.212393698288741e-05,2.8295490710340776e-05
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,101.0,t0_nominal,True,0.0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,mass_mismatch,102,first_confidence_threshold,True,10,0.1,0.17746379367878592,0.029921398867729578,1.1822890363306457,362.2904081576171,12.19100327008119,0.014759136391128507,0.19491020409418425,0.32272204055104503,0.0033790607836725333,8.29554371468149,0.3647718714418949
windowed_nls_current,true_state_diagnostic,mass_mismatch,102,first_valid_window,True,10,0.1,0.17746379367878592,0.029921398867729578,1.1822890363306457,362.2904081576171,12.19100327008119,0.014759136391128507,0.19491020409418425,0.32272204055104503,0.0033790607836725333,8.29554371468149,0.3647718714418949
